pass2_index,assigned_agent,paper_id,paper_title,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
600,1,6533537354173585470,How Visible Are Silent Manipulation Failures? An Observability Study of False-Success Detection in Simulated Robot Episodes,MEDIUM,B8,How Visible Are Silent Manipulation Failures? An Observability Study of False-Success Detection in Simulated Robot Episodes,arxiv:2606.03134,"Imitation-learning policies for robot manipulation inherit the quality of the success labels attached to their training episodes, and those labels are usually produced by the robot's own success check. A particularly damaging error is the false success: an episode the robot logs as a success when the task outcome was actually wrong. We ask a narrow but practical question about these episodes. Once an episode has already been flagged as a success, how much of the information needed to overturn that label is present in proprioception, and how much requires vision? We build a simulated testbed on two bimanual ALOHA tasks, induce failures through environment perturbations rather than label edits, label every episode by privileged simulator state that the detector never sees, and keep only episodes the robot flagged as successful. We then compare detectors restricted to proprioception against a vision-based detector. We find that recoverability spans a wide range: in cube transfer the false successes are almost fully recoverable from joint data alone, while in peg insertion proprioception recovers only part of them and a vision detector closes most of the gap. We also show that the proprioceptive separability we measure rests on velocity differences far below any realistic sensor noise floor, so it is best read as an optimistic upper bound that a noiseless simulator inflates. We release the generation and evaluation pipeline.",medium,B8,1,B8=medium,"B8=The paper structures logs, provenance, or execution traces so behavior can be reconstructed and attributed across components.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.",B8=false,primary_assignment,,2026,arxiv:2606.03134,arxiv:2606.03134,6533537354173585470,,direct-02 | recent-01 | recent-04,firecrawl research search-papers,recent,B8,true,true,false,false,b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/direct-02.json | b8/raw/recent-01.json | b8/raw/recent-04.json,b8/abstract-triage.jsonl
605,1,4154440699841849599,Deterministic Execution of ROS 2 Applications via Lingua Franca,HIGH,B2 | B7 | B8,Deterministic Execution of ROS 2 Applications via Lingua Franca,arxiv:2606.09203,"The Robot Operating System 2 (ROS 2) is a widely used middleware for robotic systems, characterized by a publish-subscribe (pub-sub) communication mechanism in which computation is structured as callbacks dispatched by ROS 2 executors. Despite its popularity, the pub-sub pattern in ROS 2 is inherently nondeterministic: the order in which these callbacks run is nondeterministic even within a single executor, and distributed deployments add further nondeterminism from the interleaving of messages across nodes and from network latency. Such nondeterminism often leads to concurrency issues and makes it virtually impossible to analyze for safeness and provide guarantees. We present a framework that is able to convert an unmodified ROS 2 application and run it under Lingua Franca (LF), a coordination language for deterministic execution using logical time, so that the same input always produces the same deterministic execution order. We first describe which ROS 2 features can be executed deterministically under logical time. Such features enable the possibility to establish an automatic conversion framework to extract information from a ROS 2 application and directly convert it into an LF program. The rich features of LF, such as logical-time delays, federated execution across processes, and fault handling, can then be applied to make the ROS 2 application be executed in a deterministic and timing-predictable manner without changing the ROS 2 code. We evaluate the framework on a synthetic example and on the Autoware reference system. We show that the order in which callbacks are executed differs in default ROS 2, while also having end-to-end latencies that vary across executions. In contrast, our LF-controlled ROS 2 system produces a deterministic execution order and consistent end-to-end latencies.",high,B2 | B7 | B8,3,B2=high | B7=high | B8=medium,B2=Constrains ROS 2 execution ordering with an explicit schedule that can be observed and reproduced. | B7=Wraps unmodified ROS 2 applications with logical-time coordination to make callback order and end-to-end latency repeatable. | B8=The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.,"B2=Makes causal histories comparable across runs when executor nondeterminism otherwise masks faults. | B7=The contrast between nondeterministic and deterministic traces helps attribute correctness divergence to execution ordering. | B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.",B2=true | B7=true | B8=false,primary_assignment,Harun Teper | Shaokai Lin | Shulu Li | Edward A. Lee | Jian-Jia Chen,2026,arxiv:2606.09203,arxiv:2606.09203,4154440699841849599,cs.RO,q09-ros2 | recent-02 | syn-04,firecrawl research search-papers | semantic-search,recent | recent-2024-current,B2 | B7 | B8,true,true,false,true,b2/raw-q09-ros2.txt | b2/registry-final.json | b2/registry.json | b3/raw-q18-ros2-timing.json | b3/raw-q20-robot-middleware.json | b3/raw-q38-recent-ros.json | b3/registry.json | b4/raw-retrieval/q12-ROS-2-executor.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q03-direct-command.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/raw-retrieval/q01-direct-ros2-latency.json | b7/raw-retrieval/q08-synonym-event.json | b7/raw-retrieval/q19-failure-deadlines.json | b7/raw-retrieval/q35-foundational-realtime.json | b7/raw-retrieval/q39-recent-executor.json | b7/raw-retrieval/q40-recent-observability.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/recent-02.json | b8/raw/syn-04.json,b2/triage-final.jsonl | b2/triage.jsonl | b7/abstract-triage.jsonl | b8/abstract-triage.jsonl
610,1,809444332749169443,Graphical Causal Reasoning for Root Cause Analysis in Cloud Networks,HIGH,B3,Graphical Causal Reasoning for Root Cause Analysis in Cloud Networks,arxiv:2606.13532,"Cloud-computing relies on large-scale networks which are inherently complex systems. In this paper, we present a novel approach to root cause analysis (RCA) of cloud network incidents, leveraging graph-based causal discovery techniques. Our method addresses the limitations of rule-based automation by introducing a spatiotemporal grouping strategy and an automation ontology to reduce the dimensionality of the problem. We construct a causal graph from binary time series data using bivariate Granger causality and conditional independence tests. For inference, we introduce a probabilistic method that assigns edge-specific conditional probabilities as a function of time lag, allowing for interpretable, time-aware root cause scoring via causal graph traversal. We evaluated the system using a labeled dataset of 35 production incidents from a major cloud provider. The model successfully recalled the correct root cause in 85.7% of incidents and produced an exact match in 74.3%. In production, the deployed system has been used in over 800 real-world incidents, with positive qualitative feedback from network engineers. These results highlight the practicality of a data-driven, causal approach to RCA in dynamic and large-scale operational environments.",high,B3,1,B3=high,B3=Builds a time-aware causal graph from operational events and traverses it with edge-specific probabilities for root scoring.,B3=Shows how lag and temporal uncertainty can be represented explicitly in root-cause ranking.,B3=false,primary_assignment,,,arxiv:2606.13532,arxiv:2606.13532,809444332749169443,,03-root-cause | 10-causal-hypergraph | 32-dynamic-causality,,,B3,false,false,false,false,b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/raw-q03-root-cause.json | b3/raw-q10-causal-hypergraph.json | b3/raw-q32-dynamic-causality.json | b3/registry.json,b3/triage.jsonl
615,1,5029640582579021629,DeepInsight: A Unified Evaluation Infrastructure Across the Physical AI Stack,MEDIUM,B8,DeepInsight: A Unified Evaluation Infrastructure Across the Physical AI Stack,arxiv:2606.17574,"Evaluating a Physical AI stack spans operators that differ by more than three orders of magnitude -- from a single foundation-model decoding step to thousands of physics ticks of whole-body control -- varying orthogonally in modality, reward semantics, and resource profile. No existing framework spans this range, so the stack is evaluated today by stitching together separate harnesses that share neither runtime nor scoring, preserving each segment's local validity but losing the shared identity needed to diagnose cross-layer regressions. We present DeepInsight, an evaluation infrastructure that serves this full spectrum on a single runtime. Rather than homogenize the regimes, it preserves their heterogeneity behind three narrow abstractions -- task, resource, and result -- each realized as one invariant shared by every subsystem: one episode driver, one resource-handle protocol implemented by every expensive backend (LLM inference and sandboxed runtimes alike), and one trace identity scheme under which every event is written. Deployed in production across all three layers of an embodied humanoid stack, this single set of invariants onboards new benchmarks largely by configuration. Where mature peer orchestrators exist -- at the foundation-model end -- it reproduces published references and peer-framework readings within their own spread, runs the same suites faster on a single node, and scales near-linearly across nodes. Its distinctive return is diagnostic: because every layer writes into one shared trace, a regression that begins in one layer and surfaces in another stays localizable on that trace -- a cross-layer payoff no federation of per-segment harnesses can reproduce.",medium,B8,1,B8=medium,B8=The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.,"B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.",B8=false,primary_assignment,,2026,arxiv:2606.17574,arxiv:2606.17574,5029640582579021629,,recent-04,firecrawl research search-papers,recent,B8,true,true,false,false,b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/recent-04.json,b8/abstract-triage.jsonl
620,1,9110691625195224939,Stochastic Connectivity as the Foundation of a Runtime Model for Microservice Availability Analysis,MEDIUM,B8,Stochastic Connectivity as the Foundation of a Runtime Model for Microservice Availability Analysis,arxiv:2607.00740,"Microservice availability is commonly assessed by fault injection and chaos experiments, but such experiments are costly, operationally risky, and difficult to repeat for every architectural change. Distributed tracing and deployment metadata provide cheaper evidence, yet they usually remain descriptive: they show which services interacted, not what endpoint-level availability property follows. This paper proposes a formal runtime availability model based on stochastic connectivity for resilience-oriented analysis of microservice endpoints. It treats endpoint availability under explicit fault scenarios as a measurable facet of microservice resilience, combining a typed service-dependency graph, a replication map, a probability measure over node and edge states, and request-specific success predicates. Its semantics separates computational failures of service replicas from communication failures of logical dependencies, showing that replication cannot compensate for bottleneck dependencies. The model can be reconstructed from traces and deployment artifacts, parameterized for architectural what-if analysis, and analyzed by Monte Carlo simulation before or alongside fault injection. We define the model, its trace-to-model construction, elementary semantic properties, and a synthetic adequacy study. The study matches closed-form oracle cases within sampling error and exposes boundaries caused by edge bottlenecks, correlated failures, missing traces, and time-dependent failures.",medium,B8,1,B8=medium,B8=The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.,"B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.",B8=true,primary_assignment,,2026,arxiv:2607.00740,arxiv:2607.00740,9110691625195224939,,adjacent-01 | adjacent-05,firecrawl research search-papers,recent,B8,true,true,true,false,b3/raw-q26-temporal-fi.json | b3/registry.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/adjacent-01.json | b8/raw/adjacent-05.json | b8/targeted-read-manifest.json,b8/abstract-triage.jsonl
625,1,269128158884843164,Toward the Right Analytical Model and System Software for Autonomous Driving Systems: Open Problems and Research Directions,HIGH,B7 | B8,Toward the Right Analytical Model and System Software for Autonomous Driving Systems: Open Problems and Research Directions,arxiv:2607.04129,"Autonomous driving (AD) systems continuously transform multi-rate and asynchronous sensor streams into vehicle actuation through graphs of callbacks, nodes, and middleware components. In such systems, temporal correctness cannot be characterized by the execution time or deadline of an individual task alone: localization and perception chains run in parallel, fuse data with different timestamps, converge at planning, and propagate through control to actuation. Moreover, the demand for high processing capability places AD systems on high-performance processors with multicore parallelism and GPU acceleration, where execution times vary strongly with the input scene, hardware state, and co-running work. Rare deadline misses at runtime therefore cannot be ruled out, and safety is preserved through fail-safe mechanisms such as the minimal-risk maneuver (MRM). This raises a two-sided question: what analytical models are needed to reason about timing in AD systems, and what system software is needed to realize, observe, and enforce those models on real platforms? On the analytical side, real-time research has evolved from periodic/sporadic tasks, directed acyclic graphs (DAGs), pipelines, mixed-criticality systems, and timer-/event-driven models toward end-to-end latency along cause-effect chains, data freshness, timing disparity, probabilistic timing, highest-criticality fail-safe operation, and early deadline-miss detection. On the system-software side, AD stacks and middleware, such as Autoware and ROS 2, expose both the opportunities and limitations of implementing analyzable timing behavior through executors, communication layers, tracing tools, and evaluation frameworks. This paper surveys these two lines of work and identifies the remaining gaps along five dimensions: units of timing constraints, timing metrics, resource models, execution-time variability, and safety integration...",high,B7 | B8,2,B7=high | B8=medium,"B7=Connects cause-effect chains, data freshness, probabilistic timing, executors, communication layers, tracing, and deadline-miss detection. | B8=The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.","B7=It frames the exact B7 attribution surface and identifies gaps between timing metrics and deployable middleware telemetry. | B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.",B7=true | B8=true,primary_assignment,,2026,arxiv:2607.04129,arxiv:2607.04129,269128158884843164,,adjacent-02 | recent-03,firecrawl research search-papers,recent,B7 | B8,true,true,true,true,b5/canonical-registry.jsonl | b5/raw-retrieval/q32-adj-av.json | b5/raw-retrieval/q48-recent-provenance.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/raw-retrieval/q10-synonym-pipeline.json | b7/raw-retrieval/q26-adjacent-av.json | b7/raw-retrieval/q29-adjacent-embedded.json | b7/raw-retrieval/q40-recent-observability.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/adjacent-02.json | b8/raw/recent-03.json | b8/targeted-read-manifest.json,b7/abstract-triage.jsonl | b8/abstract-triage.jsonl
630,1,5659676290151043754,From Noisy Traces to Root Causes: Structural Trajectory Analysis and Causal Extraction for Agent Optimization,MEDIUM,B3,From Noisy Traces to Root Causes: Structural Trajectory Analysis and Causal Extraction for Agent Optimization,arxiv:2607.07702,"The optimization of long-horizon agents increasingly relies on reflection-based mechanisms, where a large language model (LLM) acts as an optimizer to diagnose agent failures and improve agent policies. However, real execution traces are difficult to use directly for optimization: large trace collections are often redundant and heterogeneous, making optimization inefficient and prone to overfitting to low-value failures; meanwhile, each individual trajectory also contains many irrelevant steps, while naive context reduction methods such as truncation or sliding windows can discard causally important evidence and produce misleading optimization signals. To resolve this dilemma, we introduce STRACE (Structural TRajectory Analysis and Causal Extraction), a framework that constructs high signal-noise optimization contexts for more precise and effective optimization. At the batch level, STRACE mines failure patterns to filter redundant traces and retain representative failures; within each selected trace, it performs causal localization over a textual dependency graph to remove non-causal steps and identify the true root-cause module for optimization. Empirical results demonstrate that STRACE significantly outperforms standard context-filtering baselines. Notably, on a challenging formal verification task (VeruSAGE-Bench), it successfully optimizes human-expert designed agents, delivering 1.4× success-rate improvement (42.5% to 58.5%). The code is available at https://github.com/moomight/STRACE .",medium,B3,1,B3=medium,B3=Filters redundant failure traces and performs causal localization over a textual dependency graph to isolate root-cause modules.,B3=Supports evidence-preserving reduction of long episode traces before human or automated diagnosis.,B3=false,primary_assignment,,,arxiv:2607.07702,arxiv:2607.07702,5659676290151043754,,01-direct | 07-trace-loss | 25-replay,,,B3,false,false,false,false,b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/raw-q01-direct.json | b3/raw-q07-trace-loss.json | b3/raw-q25-replay.json | b3/registry.json,b3/triage.jsonl
635,1,arxiv:2607.12614,Inference Pipelines as Operating-System Objects: Priority Scheduling and Constant-Footprint Streaming for Microcontroller Neural Inference,HIGH,B4,Inference Pipelines as Operating-System Objects: Priority Scheduling and Constant-Footprint Streaming for Microcontroller Neural Inference,arxiv:2607.12614,"Microcontroller runtimes treat the inference pipeline -- pre-processing, accelerator invocation, post-processing -- as application code: every project re-implements stage sequencing, buffer sizing, and completion signalling around a library call. We argue these are operating-system concerns and present the Phase 2 inference engine of SynapticOS, an open-source Zephyr-based runtime that makes the pipeline a first-class OS object. A pipeline is drawn from a static pool, validated against a canonical stage order, and executed by a priority job scheduler (realtime > normal > best-effort, FIFO per",high,B4,1,B4=high,B4=queueing and buffering; scheduling/deadline policy; stage-wise latency attribution; inference/accelerator transfer; network/transport transfer,"B4=Provides a systems analogue for separating model service time from queueing, scheduling, accelerator contention, or batching effects.",B4=true,primary_assignment,Dimitrios Kafetzis,2026,arxiv:2607.12614,arxiv:2607.12614,arxiv:2607.12614,cs.OS,q11-deadline-aware-scheduling-robotic.json | q24-scheduling-interference-accelerator.json,firecrawl research search-papers,foundational_or_prior,B4,false,false,false,false,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q11-deadline-aware-scheduling-robotic.json | b4/raw-retrieval/q24-scheduling-interference-accelerator.json | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q22-failure-correctness.json,b4/abstract-triage.jsonl
640,1,4678418744073967721,Modeling and Validation of Quality of Control for Edge-Offloaded Collaborative Navigation,HIGH,B5,Modeling and Validation of Quality of Control for Edge-Offloaded Collaborative Navigation,arxiv:2607.14853,"Collaborative control in complex environments is severely challenged by stochastic wireless delay and reliability variations, which can degrade navigation, tracking, and collision avoidance. These network-induced uncertainties complicate the maintenance of energy efficiency during collaborative tasks, and can potentially lead to over-provisioning of resources. In this paper, for a navigation setup with dynamic collision avoidance, we address this challenge by expanding the quality of control (QoC) framework from prior works to practical robotic models. Our approach (i) models end-to-end network effects on closed-loop performance, (ii) systematically explores the impact of various control parameters dictating robotic motion on network latency-reliability (iii) validates these models through experiments on a private 5G testbed across varying delay, reliability and control configurations. Our analysis indicates the optimal control-communication co-design operating regimes for practical robots and also compares the QoC performance of standard ROS 2 quality of service (QoS) policies under real-world conditions and showing how RELIABLE QoS offers 51.5% better QoC than BEST-EFFORT under certain experimental settings.",high,B5,1,B5=high,"B5=The abstract examines reliability, retransmission, duplicate suppression, idempotence, coding, or delivery semantics.","B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",B5=true,primary_assignment,"Neelabhro Roy, Mikael Hammarling, Victor Nan Fernandez-Ayala, Gourav Prateek Sharma, Mani H. Dhullipalla, Dimos V. Dimarogonas, James Gross",,arxiv:2607.14853,arxiv:2607.14853,4678418744073967721,,q01-direct-robot | q06-direct-manipulation | q07-direct-wireless | q13-mech-qos | q21-failure-stale | q24-failure-retry,,,B5,false,false,false,false,b4/raw-retrieval/q01-tail-latency-jitter.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q01-direct-robot.json | b5/raw-retrieval/q06-direct-manipulation.json | b5/raw-retrieval/q07-direct-wireless.json | b5/raw-retrieval/q13-mech-qos.json | b5/raw-retrieval/q21-failure-stale.json | b5/raw-retrieval/q24-failure-retry.json | b7/canonical-registry.json | b7/raw-retrieval/q31-adjacent-networked.json,b5/abstract-triage.jsonl
645,1,1571300075361954208,Retriever: Composing Closed-Loop Asynchronous Robot Programs,HIGH,B8,Retriever: Composing Closed-Loop Asynchronous Robot Programs,arxiv:2607.17213,"Building long-horizon robot agents requires composing closed-loop pipelines -- perception, belief update, planning, and control -- whose components run at different clocks and with variable latency. Today, these systems are often assembled with ad-hoc concurrency and pub/sub conventions that make timing and input-consumption semantics implicit, yielding schedule-dependent behavior that is hard to reproduce, debug, and reuse. Current solutions typically solve parts of this problem at either the algorithmic or the systems layer, but not both. In this work, we propose Retriever, which spans the entire stack: an asynchronous decision model, a programming model, a runtime, and an example closed-loop agent pipeline. Retriever represents an agent as a graph of stateful causal stream functions executed on explicit run clocks. We formalize this view via an asynchronous environment-agent loop over continuous-time streams and show that finite-memory causal policies can be represented by compositions of these operators. Retriever compiles these graphs into a runtime that supports multiple backends, enabling systematic debugging across running environments and deterministic replay from logged asynchronous data. We evaluate Retriever through a real-robot case study together with controlled studies of runtime overhead and deterministic replay behavior.",high,B8,1,B8=high,"B8=The paper records execution inputs, events, or checkpoints and replays them to reproduce behavior under controlled conditions.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.",B8=true,primary_assignment,,2026,arxiv:2607.17213,arxiv:2607.17213,1571300075361954208,,direct-01 | direct-02 | failure-01 | failure-02 | foundational-01 | mechanism-01 | mechanism-03 | recent-01 | recent-02 | syn-01 | syn-03 | syn-04,firecrawl research search-papers,foundational | recent,B8,true,true,true,false,b3/raw-q25-replay.json | b3/registry.json | b4/raw-retrieval/q05-backpressure-sensor-stream.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q18-mech-correlation.json | b7/canonical-registry.json | b7/raw-retrieval/q05-direct-hardware-loop.json | b7/raw-retrieval/q08-synonym-event.json | b7/raw-retrieval/q15-mechanism-causal-trace.json | b7/raw-retrieval/q23-failure-nondeterminism.json | b7/raw-retrieval/q25-failure-localization.json | b7/raw-retrieval/q41-recent-provenance.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/direct-01.json | b8/raw/direct-02.json | b8/raw/failure-01.json | b8/raw/failure-02.json | b8/raw/foundational-01.json | b8/raw/mechanism-01.json | b8/raw/mechanism-03.json | b8/raw/recent-01.json | b8/raw/recent-02.json | b8/raw/syn-01.json | b8/raw/syn-03.json | b8/raw/syn-04.json | b8/targeted-read-manifest.json,b8/abstract-triage.jsonl
650,1,arxiv:2607.22242,Agentic CPU-GPU Scheduling for Heterogeneous AI Workloads,HIGH,B4,Agentic CPU-GPU Scheduling for Heterogeneous AI Workloads,arxiv:2607.22242,"Agentic AI systems compose heterogeneous tool workloads on shared GPU/CPU infrastructure, yet existing frameworks assign all GPU-capable tools to the GPU by default. We profile 19 AI tools across GPU and CPU and find that 11 are GPU-preferred, 4 are ambiguous, 1 is CPU-preferred due to PCIe transfer dominance, and 3 are device-neutral, establishing that blanket GPU-first scheduling is suboptimal. We formulate device scheduling as assigning each tool to one of three options: immediate GPU execution, queued GPU execution, or CPU offload, under a VRAM budget, and identify two runtime factors that",high,B4,1,B4=high,B4=queueing and buffering; scheduling/deadline policy; stage-wise latency attribution; inference/accelerator transfer,"B4=Provides a systems analogue for separating model service time from queueing, scheduling, accelerator contention, or batching effects.",B4=true,primary_assignment,Tianxi Lu; Sherief Reda,2026,arxiv:2607.22242,arxiv:2607.22242,arxiv:2607.22242,cs.DC,q06-contention-shared-GPU.json | q16-multi-tenant-GPU-contention.json,firecrawl research search-papers,foundational_or_prior,B4,false,false,false,false,b3/raw-q22-gpu-inference.json | b3/registry.json | b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q06-contention-shared-GPU.json | b4/raw-retrieval/q16-multi-tenant-GPU-contention.json | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q009.json | b6/raw-retrieval/q09-synonym-tail.json | b6/raw-retrieval/q12-mechanism-kernel.json | b6/raw-retrieval/q21-failure-spikes.json | b6/raw-retrieval/q35-foundational-nexus.json | b6/raw-retrieval/q43-recent-stalls.json,b4/abstract-triage.jsonl
655,1,arxiv:2607.28223,Queue-Theoretic Admission Control for Multi-Tenant GPU Clusters,HIGH,B4,Queue-Theoretic Admission Control for Multi-Tenant GPU Clusters,arxiv:2607.28223,"GPU cluster operators cannot predict how long pending workloads will wait for admission. Existing systems use greedy heuristics with no formal wait time guarantees. We formalize GPU cluster admission as a multi-class, multi-resource queueing network and prove a structural decomposition: the pending queue partitions into quotable workloads (bounded wait time under stability) and unfeasible workloads (no finite bound without reconfiguration). For quotable workloads, we model each cluster queue as an M/G/k system where the effective server count k is determined by a vector packing reduction; unde",high,B4,1,B4=high,B4=queueing and buffering; scheduling/deadline policy; resource contention/interference; backpressure/overload control; stage-wise latency attribution; inference/accelerator transfer; network/transport transfer,"B4=Provides a systems analogue for separating model service time from queueing, scheduling, accelerator contention, or batching effects.",B4=true,primary_assignment,Sohan Kunkerkar,2026,arxiv:2607.28223,arxiv:2607.28223,arxiv:2607.28223,cs.DC,q16-multi-tenant-GPU-contention.json,,,B4,false,false,false,false,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q16-multi-tenant-GPU-contention.json,b4/abstract-triage.jsonl
660,1,arxiv:2608.08338,Split-Gate Pooled-Evidence Stochastic-Rollout Scheduling for Timely Progressive Edge Inference,HIGH,B4,Split-Gate Pooled-Evidence Stochastic-Rollout Scheduling for Timely Progressive Edge Inference,arxiv:2608.08338,"This paper investigates causal radio scheduling for progressive edge inference, with the goal of maximizing timely inference throughput under job-specific deadlines. Specifically, a multi-tenant system is modeled in which each job alternates between wireless transmission and graphics processing unit (GPU) computation. The model captures time-varying uplink service, inter-stage precedence, variant-aware batching, non-preemptive execution on two GPU streams, and heterogeneous deadlines. To account for delayed radio-GPU coupling, a split-gate pooled-evidence stochastic-rollout (SGPE-SR) scheduler",high,B4,1,B4=high,B4=scheduling/deadline policy; resource contention/interference; stage-wise latency attribution; inference/accelerator transfer; network/transport transfer,"B4=Provides a systems analogue for separating model service time from queueing, scheduling, accelerator contention, or batching effects.",B4=true,primary_assignment,Sai Xu; Yinbo Yu; Yanan Du; Xusheng Zhu; Gaojie Chen,2026,arxiv:2608.08338,arxiv:2608.08338,arxiv:2608.08338,eess.SP,q11-deadline-aware-scheduling-robotic.json,firecrawl research search-papers,foundational_or_prior,B4,false,false,false,false,b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q11-deadline-aware-scheduling-robotic.json | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q18-failure-deadline.json,b4/abstract-triage.jsonl
665,1,2557612658538843843,"Scaling 5G-TSN Bridges: Operating Regimes, Scheduling, and Time Synchronisation Under Heterogeneous Industrial Traffic",MEDIUM,B5,"Scaling 5G-TSN Bridges: Operating Regimes, Scheduling, and Time Synchronisation Under Heterogeneous Industrial Traffic",arxiv:2608.14386,"3GPP Release 16 enables a 5G system to operate as a transparent IEEE 802.1 TSN bridge, but its scalability under heterogeneous industrial workloads remains insufficiently characterised. This paper uses the nascTime framework on OMNeT++/Simu5G to evaluate how many TSN endpoints a single 5G NR cell can bridge before per-flow QoS degrades. We model closed-loop control, machine vision, bulk telemetry, and IEEE 802.1AS traffic over a four-bearer SDAP architec- ture, varying the number of endpoints from 1 to 40, MAC scheduler, radio bandwidth (10 MHz and 20 MHz), and channel model. Results show three operating regimes. Below saturation, non-DRR schedulers perform similarly; near saturation, QoS- aware PF reduces critical-flow P99 latency by up to two or- ders of magnitude relative to channel-aware and fairness-based schedulers; and under overload, only QoS-PF maintains near- complete delivery for the highest-priority traffic. Across the two evaluated bandwidths, the saturation threshold approximately doubles when bandwidth doubles. We also show that isolating IEEE 802.1AS/gPTP traffic on a dedicated high-priority radio bearer reduces clock-servo instability, although endpoints carry- ing lower-priority data still experience elevated synchronisation delay under saturation because of reduced MAC scheduling frequency. Finally, the evaluated sub-6 GHz, 30 kHz-SCS con- figuration exhibits an effective latency floor of approximately 2.25 ms, indicating that sub-3 ms TSN deadlines may require radio-configuration changes such as configured grants or higher numerology",medium,B5,1,B5=medium,"B5=The abstract evaluates middleware, QoS, publish-subscribe, transport, or communication-stack behavior that affects delivery correctness.","B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.",B5=true,primary_assignment,"Mohamed Seliem, Utz Roedig, Cormac Sreenan, Dirk Pesch",,arxiv:2608.14386,arxiv:2608.14386,2557612658538843843,,q31-adj-tsn,,,B5,false,false,false,false,b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q31-adj-tsn.json,b5/abstract-triage.jsonl
