"pass2_index","assigned_agent","paper_id","paper_title","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","source_paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"53","4","arxiv:1610.04688","ExpressPass: End-to-End Credit-based Congestion Control for Datacenters","HIGH","B4","ExpressPass: End-to-End Credit-based Congestion Control for Datacenters","arxiv:1610.04688","As link speeds increase in datacenter networks, existing congestion control algorithms become less effective in providing fast convergence. TCP-based algorithms that probe for bandwidth take a long time to reach the fair-share and lead to long flow completion times. An ideal congestion control algorithms for datacenter must provide 1) zero data loss, 2) fast convergence, and 3) low buffer occupancy. However, these requirements present conflicting goals. For fast convergence,flows must ramp up quickly, but this risks packet losses and large queues. Thus, even the state-of-the-art algorithms, su","high","B4","1","B4=high","B4=queue; backpressure; decomposition; networking","B4=Expansion seed adds an independent queueing, scheduling, contention, transport, or tail-latency mechanism for cross-checking the B4 synthesis and Reflex transfer path.","B4=true","expansion_round_1","","","","arxiv:1610.04688","","","","","","B4","false","false","false","false","b4/expansion/expansion-followup-manifest.jsonl","b4/expansion/expansion-followup-triage.jsonl"
"58","4","arxiv:1702.08176","Another Look at the Implementation of Read/write Registers in Crash-prone Asynchronous Message-Passing Systems (Extended Version)","MEDIUM","B5","Another Look at the Implementation of Read/write Registers in Crash-prone Asynchronous Message-Passing Systems (Extended Version)","arxiv:1702.08176",""" Yet another paper on "" the implementation of read/write registers in crash-prone asynchronous message-passing systems! Yes..., but, differently from its predecessors, this paper looks for a communication abstraction which captures the essence of such an implementation in the same sense that total order broadcast can be associated with consensus, or message causal delivery can be associated with causal read/write registers. To this end, the paper introduces a new communication abstraction, named SCD-broadcast (SCD standing for "" Set Constrained Delivery ""), which, instead of a single message, delivers to processes sets of messages (whose size can be arbitrary), such that the sequences of message sets delivered to any two processes satisfies some constraints. The paper then shows that: (a) SCD-broadcast allows for a very simple implementation of a snapshot object (and consequently also of atomic read/write registers) in crash-prone asynchronous message-passing systems, (b) SCD-broadcast can be built from snapshot objects (hence SCD-broadcast and snapshot objects --or read/write registers-- are "" computationally equivalent ""), (c) SCD-broadcast can be built in message-passing systems where any minority of processes may crash (which is the weakest assumption on the number of possible process crashes needed to implement a read/write register).","medium","B5","1","B5=medium","B5=The abstract examines event-time processing, late or out-of-order data, stream windows, watermarks, or message ordering.","B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.","B5=true","primary_assignment","Damien Imbs, Achour Mostefaoui, Matthieu Perrin, Michel Raynal","","arxiv:1702.08176","arxiv:1702.08176","3135282214061629495","","q40-found-clocks | q41-found-once","","","B5","false","false","false","false","b2/raw-q07-sequence-correlation.txt | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q40-found-clocks.json | b5/raw-retrieval/q41-found-once.json","b5/abstract-triage.jsonl"
"63","4","arxiv:1705.06173","Self-stabilising Byzantine Clock Synchronisation is Almost as Easy as Consensus","MEDIUM","B1","Self-stabilising Byzantine Clock Synchronisation is Almost as Easy as Consensus","arxiv:1705.06173","We give fault-tolerant algorithms for establishing synchrony in distributed systems in which each of the n nodes has its own clock. Our algorithms operate in a very strong fault model: we require self-stabilisation, i.e., the initial state of the system may be arbitrary, and there can be up to f<n/3 ongoing Byzantine faults, i.e., nodes that deviate from the protocol in an arbitrary manner. Furthermore, we assume that the local clocks of the nodes may progress at different speeds (clock drift) and communication has bounded delay. In this model, we study the pulse synchronisation problem, where the task is to guarantee that eventually all correct nodes generate well-separated local pulse events (i.e., unlabelled logical clock ticks) in a synchronised manner. Compared to prior work, we achieve exponential improvements in stabilisation time and the number of communicated bits, and give the first sublinear-time algorithm for the problem: - In the deterministic setting, the state-of-the-art solutions stabilise in time Î˜(f) and have each node broadcast Î˜(f f) bits per time unit. We exponentially reduce the number of bits broadcasted per time unit to Î˜(f) while retaining the same stabilisation time. - In the randomised setting, the state-of-the-art solutions stabilise in time Î˜(f) and have each node broadcast O(1) bits per time unit. We exponentially reduce the stabilisation time to O(1) f while each node broadcasts O(1) f bits per time unit. These results are obtained by means of a recursive approach reducing the above task of self-stabilising pulse synchronisation in the bounded-delay model to non-self-stabilising binary consensus in the synchronous model. In general, our approach introduces at most logarithmic overheads in terms of stabilisation time and broadcasted bits over the underlying consensus routine.","medium","B1","1","B1=medium","B1=Self-stabilizing pulse synchronization recovers from arbitrary state with drift, bounded-delay communication, and Byzantine faults.","","B1=true","primary_assignment","Christoph Lenzen, Joel Rybicki","2017","arxiv:1705.06173","arxiv:1705.06173","715293980298572075","","","","","B1","true","false","false","false","b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q01-direct.json | b1/raw-q02-synonyms.json","b1/assigned-paper-manifest.jsonl | b1/triage.jsonl"
"68","4","arxiv:1708.07353","Wireless Network Design for Control Systems: A Survey","HIGH","B5","Wireless Network Design for Control Systems: A Survey","arxiv:1708.07353","","high","B5","1","B5=high","B5=The related-paper result extends an already-covered B5 transport family and is retained as a strong seed or neighboring mechanism for packet correctness, freshness, ordering, reliability, or timing.","B5=It tests whether the B5 synthesis mechanism map is stable beyond the multi-formulation search results and supplies a transferable hypothesis for the Reflex episode loop.","B5=true","expansion_round_1","Pangun Park, Sinem Coleri Ergen, Carlo Fischione, Chenyang Lu, Karl Henrik Johansson","","","arxiv:1708.07353","","","","","","B5","false","false","false","false","b5/evidence-digest.jsonl","b5/expansion/expansion-triage.jsonl"
"73","4","arxiv:1711.03938","CARLA: An Open Urban Driving Simulator","MEDIUM","B8","CARLA: An Open Urban Driving Simulator","arxiv:1711.03938","We introduce CARLA, an open-source simulator for autonomous driving research. CARLA has been developed from the ground up to support development, training, and validation of autonomous urban driving systems. In addition to open-source code and protocols, CARLA provides open digital assets (urban layouts, buildings, vehicles) that were created for this purpose and can be used freely. The simulation platform supports flexible specification of sensor suites and environmental conditions. We use CARLA to study the performance of three approaches to autonomous driving: a classic modular pipeline, an end-to-end model trained via imitation learning, and an end-to-end model trained via reinforcement learning. The approaches are evaluated in controlled scenarios of increasing difficulty, and their performance is examined via metrics provided by CARLA, illustrating the platform's utility for autonomous driving research. The supplementary video can be viewed at https://youtu.be/Hp8Dz-Zek2E","medium","B8","1","B8=medium","B8=Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.","B8=It may add a reusable observability, replay, timing, or failure-injection mechanism to the B8 evidence family.","B8=true","expansion_round_1","","2017","1711.03938 | 5636012726576954326 | arxiv:1711.03938","arxiv:1711.03938","5636012726576954326","","","","","B8","false","false","false","false","b3/expansion-registry.json | b8/expansion-canonical-registry.json | b8/expansion-registry.json","b8/expansion-triage.jsonl"
"78","4","arxiv:1801.03890","HoPP: Robust and Resilient Publish-Subscribe for an Information-Centric Internet of Things","MEDIUM","B5","HoPP: Robust and Resilient Publish-Subscribe for an Information-Centric Internet of Things","arxiv:1801.03890","This paper revisits NDN deployment in the IoT with a special focus on the interaction of sensors and actuators. Such scenarios require high responsiveness and limited control state at the constrained nodes. We argue that the NDN request-response pattern which prevents data push is vital for IoT networks. We contribute HoP-and-Pull (HoPP), a robust publish-subscribe scheme for typical IoT scenarios that targets IoT networks consisting of hundreds of resource constrained devices at intermittent connectivity. Our approach limits the FIB tables to a minimum and naturally supports mobility, temporary network partitioning, data aggregation and near real-time reactivity. We experimentally evaluate the protocol in a real-world deployment using the IoT-Lab testbed with varying numbers of constrained devices, each wirelessly interconnected via IEEE 802.15.4 LowPANs. Implementations are built on CCN-lite with RIOT and support experiments using various single- and multi-hop scenarios.","medium","B5","1","B5=medium","B5=The abstract evaluates middleware, QoS, publish-subscribe, transport, or communication-stack behavior that affects delivery correctness.","B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.","B5=true","primary_assignment","Cenk Gündoğan, Peter Kietzmann, Thomas C. Schmidt, Matthias Wählisch","","arxiv:1801.03890","arxiv:1801.03890","1708975227833822663","","q36-adj-iot","","","B5","false","false","false","false","b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q36-adj-iot.json","b5/abstract-triage.jsonl"
"83","4","arxiv:1803.06867","Cloud Infrastructure Provenance Collection and Management to Reproduce Scientific Workflow Execution","MEDIUM","B2","Cloud Infrastructure Provenance Collection and Management to Reproduce Scientific Workflow Execution","arxiv:1803.06867","The emergence of Cloud computing provides a new computing paradigm for scientific workflow execution. It provides dynamic, on-demand and scalable resources that enable the processing of complex workflow-based experiments. With the ever growing size of the experimental data and increasingly complex processing workflows, the need for reproducibility has also become essential. Provenance has been thought of a mechanism to verify a workflow and to provide workflow reproducibility. One of the obstacles in reproducing an experiment execution is the lack of information about the execution infrastruct","medium","B2","1","B2=medium","B2=Collects infrastructure-level provenance across cloud resources and lifecycle events.","B2=Provides a transfer path for host, container, and driver identity alongside application traces.","B2=true","primary_assignment","Khawar Hasham | Kamran Munir | Richard McClatchey","2018","arxiv:1803.06867","arxiv:1803.06867","2095279367644718710","cs.DC","q05-provenance","semantic-search","general","B2","false","false","false","false","b2/raw-q05-provenance.txt | b2/registry-final.json | b2/registry.json | b3/raw-q06-provenance.json | b3/registry.json | b8/canonical-registry.json | b8/raw/foundational-04.json","b2/triage-final.jsonl | b2/triage.jsonl"
"88","4","arxiv:1804.07647","Estimating Latencies of Task Sequences in Multi-Core Automotive ECUs","HIGH","B7","Estimating Latencies of Task Sequences in Multi-Core Automotive ECUs","arxiv:1804.07647","The computation of a cyber-physical system's reaction to a stimulus typically involves the execution of several tasks. The delay between stimulus and reaction thus depends on the interaction of these tasks and is subject to timing constraints. Such constraints exist for a number of reasons and range from possible impacts on customer experiences to safety requirements. We present a technique to determine end-to-end latencies of such task sequences. The technique is demonstrated on the example of electronic control units (ECUs) in automotive embedded real-time systems. Our approach is able to deal with multi-core architectures and supports four different activation patterns, including interrupts. It is the first formal analysis approach making use of load assumptions in order to exclude infeasible data propagation paths without the knowledge of worst-case execution times or worst-case response times. We employ a constraint programming solver to compute bounds on end-to-end latencies.","high","B7","1","B7=high","B7=Computes end-to-end latency bounds for multi-core task sequences under interrupts and load assumptions with constraint programming.","B7=The stimulus-to-reaction decomposition transfers to callback, driver, and actuator stages even when execution-time bounds are incomplete.","B7=true","primary_assignment","","","arxiv:1804.07647","arxiv:1804.07647","6930347558101272214","","","","","B7","false","false","false","false","b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/raw-retrieval/q29-adjacent-embedded.json","b7/abstract-triage.jsonl"
"93","4","arxiv:1806.04586","Nanoseconds Timing System Based on IEEE 1588 FPGA Implementation","HIGH","B1","Nanoseconds Timing System Based on IEEE 1588 FPGA Implementation","arxiv:1806.04586","Clock synchronization procedures are mandatory in most physical experiments where event fragments are readout by spatially dislocated sensors and must be glued together to reconstruct key parameters (e.g. energy, interaction vertex etc.) of the process under investigation. These distributed data readout topologies rely on an accurate time information available at the frontend, where raw data are acquired and tagged with a precise timestamp prior to data buffering and central data collecting. This makes the network complexity and latency, between frontend and backend electronics, negligible within upper bounds imposed by the frontend data buffer capability. The proposed research work describes an FPGA implementation of IEEE 1588 Precision Time Protocol (PTP) that exploits the CERN Timing, Trigger and Control (TTC) system as a multicast messaging physical and data link layer. The hardware implementation extends the clock synchronization to the nanoseconds range, overcoming the typical accuracy limitations inferred by computers Ethernet based Local Area Network (LAN). Establishing a reliable communication between master and timing receiver nodes is essential in a message-based synchronization system. In the backend electronics, the serial data streams synchronization with the global clock domain is guaranteed by an hardware-based finite state machine that scans the bit period using a variable delay chain and finds the optimal sampling point. The validity of the proposed timing system has been proved in point-to-point data links as well as in star topology configurations over standard CAT-5e cables. The results achieved together with weaknesses and possible improvements are hereby detailed.","high","B1","1","B1=high","B1=Hardware PTP timestamping and clock-domain synchronization provide nanosecond-scale event tags for distributed readout.","","B1=true","primary_assignment","D. Pedretti, M. Bellato, R. Isocrate, A. Bergnoli, R. Brugnera, D. Corti, F. Dal Corso, G. Galet, A. Garfagnini, A. Giaz, I. Lippi, F. Marini, G. Andronico, V. Antonelli, M. Baldoncini, E. Bernieri, A. Brigatti, A. Budano, M. Buscemi, S. Bussino, R. Caruso, D. Chiesa, C. Clementi, X. F. Ding, S. Dusini, A. Fabbri, R. Ford, A. Formozov, M. Giammarchi, M. Grassi, A. Insolia, P. Lombardi, F. Mantovani, S. M. Mari, C. Martellini, A. Martini, E. Meroni, L. Miramonti, S. Monforte, P. Montini, M. Montuschi, M. Nastasi, F. Ortica, A. Paoloni, E. Previtali, G. Ranucci, A. C. Re, B. Ricci, A. Romani, G. Salamanna, F. H. Sawy, G. Settanta, M. Sisti, C. Sirignano, L. Stanco, V. Strati, G. Verde","2018","arxiv:1806.04586","arxiv:1806.04586","3208497133621461321","","robot telemetry architecture distributed timestamping clock synchronization latency decomposition","firecrawl research search-papers","","B1","true","false","false","false","b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q03-protocols.json | b1/raw-q06-monotonic.json | b1/raw-q08-embedded.json | b1/raw-q12-ntp-ptp-foundations.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q20-mech-timing.json | b7/canonical-registry.json | b7/raw-retrieval/q16-mechanism-driver.json | b8/canonical-registry.json | b8/raw/mechanism-02.json","b1/assigned-paper-manifest.jsonl | b1/triage.jsonl"
"98","4","arxiv:1807.02184","Slytherin: Dynamic, Network-assisted Prioritization of Tail Packets in Datacenter Networks","MEDIUM","B4","Slytherin: Dynamic, Network-assisted Prioritization of Tail Packets in Datacenter Networks","arxiv:1807.02184","Datacenter applications demand both low latency and high throughput; while interactive applications (e.g., Web Search) demand low tail latency for their short messages due to their partition-aggregate software architecture, many data-intensive applications (e.g., Map-Reduce) require high throughput for long flows as they move vast amounts of data across the network. Recent proposals improve latency of short flows and throughput of long flows by addressing the shortcomings of existing packet scheduling and congestion control algorithms, respectively. We make the key observation that long tails","medium","B4","1","B4=medium","B4=tail/percentile behavior; scheduling/deadline policy; backpressure/overload control; network/transport transfer","B4=Supplies a transferable mechanism for explaining tail behavior and deciding which per-stage measurements the Reflex evidence model must preserve.","B4=true","primary_assignment","Hamed Rezaei; Mojtaba Malekpourshahraki; Balajee Vamanan","2018","arxiv:1807.02184","arxiv:1807.02184","arxiv:1807.02184","cs.NI","q08-tail-latency-distributed.json","","","B4","false","false","false","false","b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q08-tail-latency-distributed.json","b4/abstract-triage.jsonl"
"103","4","arxiv:1808.10821","Real-time Linux communications: an evaluation of the Linux communication stack for real-time robotic applications","MEDIUM","B8","Real-time Linux communications: an evaluation of the Linux communication stack for real-time robotic applications","arxiv:1808.10821","As robotics systems become more distributed, the communications between different robot modules play a key role for the reliability of the overall robot control. In this paper, we present a study of the Linux communication stack meant for real-time robotic applications. We evaluate the real-time performance of UDP based communications in Linux on multi-core embedded devices as test platforms. We prove that, under an appropriate configuration, the Linux kernel greatly enhances the determinism of communications using the UDP protocol. Furthermore, we demonstrate that concurrent traffic disrupts the bounded latencies and propose a solution by separating the real-time application and the corresponding interrupt in a CPU.","medium","B8","1","B8=medium","B8=Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.","B8=It may add a reusable observability, replay, timing, or failure-injection mechanism to the B8 evidence family.","B8=true","expansion_round_1","","2018","1808.10821 | 4982830360337290232 | arxiv:1808.10821","arxiv:1808.10821","4982830360337290232","","","","","B8","false","false","false","false","b1/expansion/expansion-manifest.jsonl | b3/expansion-registry.json | b4/raw-retrieval/q10-latency-distribution-measurement.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q16-mech-webrtc.json | b5/raw-retrieval/q24-failure-retry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b8/expansion-canonical-registry.json | b8/expansion-follow-up-manifest.json | b8/expansion-inspection-manifest.json | b8/expansion-registry.json","b8/expansion-triage.jsonl"
"108","4","arxiv:1810.00556","TZC: Efficient Inter-Process Communication for Robotics Middleware with Partial Serialization","HIGH","B2 | B7 | B8","TZC: Efficient Inter-Process Communication for Robotics Middleware with Partial Serialization","arxiv:1810.00556","Inter-process communication (IPC) is one of the core functions of modern robotics middleware. We propose an efficient IPC technique called TZC (Towards Zero-Copy). As a core component of TZC, we design a novel algorithm called partial serialization. Our formulation can generate messages that can be divided into two parts. During message transmission, one part is transmitted through a socket and the other part uses shared memory. The part within shared memory is never copied or serialized during its lifetime. We have integrated TZC with ROS and ROS2 and find that TZC can be easily combined with current open-source platforms. By using TZC, the overhead of IPC remains constant when the message size grows. In particular, when the message size is 4MB (less than the size of a full HD image), TZC can reduce the overhead of ROS IPC from tens of milliseconds to hundreds of microseconds and can reduce the overhead of ROS2 IPC from hundreds of milliseconds to less than 1 millisecond. We also demonstrate the benefits of TZC by integrating with TurtleBot2 that are used in autonomous driving scenarios. We show that by using TZC, the braking distance can be shortened by 16% than ROS.","high","B2 | B7 | B8","3","B2=medium | B7=high | B8=high","B2=Splits IPC payloads between socket-transmitted and shared-memory portions so large messages avoid full copying and serialization. | B7=Combines socket transfer with shared-memory partial serialization so large message regions avoid copying. | B8=Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.","B2=Shows how identity-bearing message transport can reduce the overhead of preserving context across robot middleware boundaries. | B7=It isolates IPC serialization overhead and validates the effect on a TurtleBot2 robot path. | B8=It may add a reusable observability, replay, timing, or failure-injection mechanism to the B8 evidence family.","B2=true | B7=true | B8=true","expansion_round_1 | primary_assignment","Yu-Ping Wang | Wende Tan | Xu-Qiang Hu | Dinesh Manocha | Shi-Min Hu","2018","1810.00556 | 5554010371199989563 | arxiv:1810.00556","arxiv:1810.00556","5554010371199989563","cs.RO","expansion-references-01 | expansion-similar-01","related-references | related-similar","general","B2 | B7 | B8","false","false","false","true","b1/expansion/expansion-manifest.jsonl | b2/registry-expansion-additions.json | b2/registry-final.json | b3/expansion-registry.json | b3/raw-q16-ros2-causal.json | b3/raw-q20-robot-middleware.json | b3/registry.json | b4/raw-retrieval/q02-latency-distribution-percentile.json | b4/raw-retrieval/q04-head-of-line-blocking-robotics.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q17-mech-dedup.json | b7/canonical-registry.json | b7/expansion/expansion-registry-final.json | b7/expansion/expansion-registry.json | b7/raw-retrieval/q03-direct-dds-tracing.json | b7/raw-retrieval/q13-mechanism-zerocopy.json | b7/raw-retrieval/q22-failure-serialization.json | b7/raw-retrieval/q32-adjacent-ros1-ros2.json | b7/raw-retrieval/q33-foundational-ros.json | b7/raw-retrieval/q36-foundational-eval.json | b8/expansion-canonical-registry.json | b8/expansion-follow-up-manifest.json | b8/expansion-inspection-manifest.json | b8/expansion-registry.json","b2/triage-expansion-additions.jsonl | b2/triage-final.jsonl | b7/expansion-additions-triage.jsonl | b8/expansion-triage.jsonl"
"113","4","arxiv:1812.02395","Time-Discounting Convolution for Event Sequences with Ambiguous Timestamps","MEDIUM","B1","Time-Discounting Convolution for Event Sequences with Ambiguous Timestamps","arxiv:1812.02395","This paper proposes a method for modeling event sequences with ambiguous timestamps, a time-discounting convolution. Unlike in ordinary time series, time intervals are not constant, small time-shifts have no significant effect, and inputting timestamps or time durations into a model is not effective. The criteria that we require for the modeling are providing robustness against time-shifts or timestamps uncertainty as well as maintaining the essential capabilities of time-series models, i.e., forgetting meaningless past information and handling infinite sequences. The proposed method handles them with a convolutional mechanism across time with specific parameterizations, which efficiently represents the event dependencies in a time-shift invariant manner while discounting the effect of past events, and a dynamic pooling mechanism, which provides robustness against the uncertainty in timestamps and enhances the time-discounting capability by dynamically changing the pooling window size. In our learning algorithm, the decaying and dynamic pooling mechanisms play critical roles in handling infinite and variable length sequences. Numerical experiments on real-world event sequences with ambiguous timestamps and ordinary time series demonstrated the advantages of our method.","medium","B1","1","B1=medium","B1=A temporal convolution represents event sequences while discounting uncertain or ambiguous timestamps.","","B1=true","primary_assignment","Takayuki Katsuki, Takayuki Osogami, Akira Koseki, Masaki Ono, Michiharu Kudo, Masaki Makino, Atsushi Suzuki","2018","arxiv:1812.02395","arxiv:1812.02395","7668364956817672596","","","","","B1","true","false","false","false","b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q05-uncertainty.json","b1/assigned-paper-manifest.jsonl | b1/triage.jsonl"
