"pass2_index","assigned_agent","paper_id","paper_title","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","source_paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"599","5","arxiv:2606.02982","DriftSched: Adaptive QoS-Aware Scheduling under Runtime Token Drift for Multi-Tenant GPU Inference","HIGH","B4","DriftSched: Adaptive QoS-Aware Scheduling under Runtime Token Drift for Multi-Tenant GPU Inference","arxiv:2606.02982","The rapid growth of large language model (LLM) inference services has increased the demand for efficient multi-tenant GPU scheduling. While modern inference runtimes such as vLLM improve throughput through continuous batching and optimized memory management, accurately estimating the runtime cost of heterogeneous inference requests remains challenging. In practice, admission-time workload estimates may deviate from observed execution behavior, leading to workload misclassification, queue imbalance, increased tail latency, and degraded Quality-of-Service (QoS). This paper presents DriftSched, a","high","B4","1","B4=high","B4=tail/percentile behavior; queueing and buffering; scheduling/deadline policy; resource contention/interference; inference/accelerator transfer","B4=Provides a systems analogue for separating model service time from queueing, scheduling, accelerator contention, or batching effects.","B4=true","primary_assignment","Kathiravan Palaniappan","2026","arxiv:2606.02982","arxiv:2606.02982","arxiv:2606.02982","cs.DC | cs.LG | cs.PF","q13-DDS-QoS-queue.json | q14-real-time-DNN-inference.json | q15-dynamic-batching-queueing.json | q16-multi-tenant-GPU-contention.json","firecrawl research search-papers","foundational_or_prior","B4","false","false","false","false","b3/raw-q22-gpu-inference.json | b3/registry.json | b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q13-DDS-QoS-queue.json | b4/raw-retrieval/q14-real-time-DNN-inference.json | b4/raw-retrieval/q15-dynamic-batching-queueing.json | b4/raw-retrieval/q16-multi-tenant-GPU-contention.json | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/raw-retrieval/q001.json | b6/raw-retrieval/q002.json | b6/raw-retrieval/q008.json | b6/raw-retrieval/q01-direct-serving.json | b6/raw-retrieval/q18-failure-deadline.json | b6/raw-retrieval/q22-failure-correctness.json | b6/raw-retrieval/q26-adjacent-cloud.json | b6/raw-retrieval/q32-foundational-serving.json | b6/raw-retrieval/q35-foundational-nexus.json | b6/raw-retrieval/q37-foundational-shepherd.json | b6/raw-retrieval/q41-recent-serving.json | b6/raw-retrieval/q46-recent-multimodal.json","b4/abstract-triage.jsonl"
"604","5","arxiv:2606.08275","Causal Agent Replay: Counterfactual Attribution for LLM-Agent Failures","HIGH","B3","Causal Agent Replay: Counterfactual Attribution for LLM-Agent Failures","arxiv:2606.08275","When an LLM agent fails -- issues a refund it should not have, calls the wrong tool, leaks data -- existing tooling answers what happened (observability) or whether it passed (evaluation), but not which step caused the failure. The obvious heuristics are wrong: the step that executes the harmful action is usually not the step that decided on it, and LLM-judge attribution is correlational and unreliable (state-of-the-art step-level accuracy on the Who&When benchmark is about 14%). We present Causal Agent Replay (CAR), which answers the question by intervention: it models an agent run as a structural causal model, applies a do-operation to a step, and re-executes the trajectory forward under the same stochastic policy, measuring the shift in the outcome distribution. We define an intervention algebra over agent steps, a single-step contrastive estimator whose point-of-commitment rule resolves a confound specific to stochastic run-forward, and a budget-bounded Monte-Carlo Shapley estimator that splits credit across interacting steps. Every effect is reported with confidence intervals. We validate against synthetic structural causal models with planted ground truth: the contrastive estimator recovers the pivotal step, and Shapley recovers a two-step interaction (0.44, 0.45, 0; efficiency sum 0.909 versus the analytic 0.91). CAR is open source and runs on hosted or free local models.","high","B3","1","B3=high","B3=Uses structural causal models, interventions, confidence intervals, and Shapley estimation to attribute stochastic agent failures to steps.","B3=Provides an explicit intervention-based blame and interaction-attribution model for stochastic inference pipelines.","B3=true","primary_assignment","","","arxiv:2606.08275","arxiv:2606.08275","8507411659808898103","","25-replay","","","B3","false","false","false","false","b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q25-replay.json | b3/read-evidence-manifest.jsonl | b3/registry.json","b3/triage.jsonl"
"609","5","arxiv:2606.11934","Exploratory Analysis of Wi-Fi 6 Dynamic Resource Unit Sharing in Small-Scale Network Scenarios","HIGH","B5","Exploratory Analysis of Wi-Fi 6 Dynamic Resource Unit Sharing in Small-Scale Network Scenarios","arxiv:2606.11934","This paper investigates dynamic Resource Unit (RU) allocation strategies for Wi-Fi 6 (IEEE 802.11ax) networks integrated with Time-Sensitive Networking (TSN), targeting the limitations of static RU scheduling under dynamic traffic conditions. We propose a dynamic RU allocation algorithm that maps TSN traffic classes to Wi-Fi 6 Quality of Service (QoS) mechanisms, including Enhanced Distributed Channel Access (EDCA) and aligns TSN control with Ethernet-based TSN domains. The proposed solution is evaluated using the ns-3 DetNetWiFi framework developed by fortiss, focusing on time-sensitive traffic. Simulation results demonstrate improved network efficiency with reductions in latency, jitter, and packet loss compared to static RU allocation schemes. These findings highlight the potential of dynamic RU allocation to support deterministic communication requirements in Wi-Fi 6-based TSN deployments and to enhance the reliability of hybrid industrial networks.","high","B5","1","B5=high","B5=The abstract evaluates middleware, QoS, publish-subscribe, transport, or communication-stack behavior that affects delivery correctness.","B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.","B5=true","primary_assignment","Sai Mada, Anna Baron, Luigi Martino, Rute C. Sofia","","arxiv:2606.11934","arxiv:2606.11934","1015644620298296471","","q31-adj-tsn","","","B5","false","false","false","false","b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q31-adj-tsn.json","b5/abstract-triage.jsonl"
"614","5","arxiv:2606.17511","MagicSim: A Unified Infrastructure for Executable Embodied Interaction","HIGH","B8","MagicSim: A Unified Infrastructure for Executable Embodied Interaction","arxiv:2606.17511","Robot learning and embodied agents now require simulation to serve as a shared execution substrate linking control, skills, and planning, not only as a renderer, controller testbed, or fixed task environment. Existing pipelines split these layers with ""magic"" actions, disconnected training environments, or forward-only renders that cannot reproduce, evaluate, and annotate the same episode. We present MagicSim, an embodied interaction infrastructure built around one deterministic batched runtime and a shared Markov decision process (MDP). From YAML-first specifications that decouple contents, placement, behavior, and agent exposure, MagicSim constructs diverse executable worlds spanning task families, interaction regimes, physics, layouts, sensors, avatars, and robot embodiments in one reset-and-step loop. A common execution interface grounds high-level commands through controllers, atomicskills, planner primitives, and asynchronous planning, realizing them as robot actions rather than simulator-side state edits. One task definition supports three capabilities: benchmark and RL evaluation, an autocollect interface that automatically turns commands into grounded trajectories, and agent/VLM-facing interaction. For automatic execution, commands flow through a Command->Skill->Planner->Robot->Record pipeline, while per-environment command, skill, planning, retry, annotation, and episode states advance independently above the shared physics tick. Successful rollouts are saved as structured multimodal trajectories aligning language supervision, action representations, visual/geometric representations, and task-level status with the executed episode. MagicSim thus unifies diverse world construction, embodied execution, task evaluation, automatic rollout generation, and interactive agent interfaces in one planner-in-the-loop runtime.","high","B8","1","B8=high","B8=The paper measures or models distributed timing, synchronization, latency, jitter, or packet-loss effects across components.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=true","primary_assignment","","2026","arxiv:2606.17511","arxiv:2606.17511","5035409720091109396","","direct-02 | direct-03 | syn-04","firecrawl research search-papers","recent","B8","true","true","true","false","b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/direct-02.json | b8/raw/direct-03.json | b8/raw/syn-04.json | b8/targeted-read-manifest.json","b8/abstract-triage.jsonl"
"619","5","arxiv:2606.28285","V-TSN: A Software-Defined TSN Overlay for General-Purpose Networks","MEDIUM","B1","V-TSN: A Software-Defined TSN Overlay for General-Purpose Networks","arxiv:2606.28285","Time-Sensitive Networking (TSN) extends Ethernet with deterministic communication for time-critical applications such as industrial automation, in-vehicle networks, and cyber-physical systems. However, realizing TSN behavior without dedicated hardware is difficult. During design and validation, offline simulation cannot run application software at real-time speed when costly specialized TSN hardware is not (yet) available. At deployment time, many systems run on general-purpose and cloud networks with no native TSN support, where provisioning full TSN hardware is unnecessary or impractical for applications that tolerate relaxed timing. In this paper, we introduce Virtual Time-Sensitive Networking (V-TSN), a software-defined overlay that realizes gPTP-based synchronization and TSN traffic shaping over general-purpose, non-deterministic networks without specialized hardware. V-TSN runs in real time alongside the unmodified application stack, serving both as a development-time emulation tool and as a cost-efficient deployment option where relaxed timing is acceptable. In a cloud-based deployment, V-TSN achieves an average clock offset below 200 microseconds, it isolates time-critical traffic through a virtual Time-Aware Shaper (TAS), and it enforces per-class bandwidth reservations through a virtual Credit-Based Shaper (CBS).","medium","B1","1","B1=medium","B1=A software-defined overlay emulates TSN timing and scheduling guarantees on general-purpose networks.","","B1=true","primary_assignment","Mohammadparsa Karimi, Majid Nabi, Ahmed Khalaf, Andrew Nelson, Kees Goossens, Twan Basten","2026","arxiv:2606.28285","arxiv:2606.28285","3184073458339981590","","","","","B1","true","false","false","false","b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q08-embedded.json | b7/canonical-registry.json | b7/raw-retrieval/q27-adjacent-industrial.json","b1/assigned-paper-manifest.jsonl | b1/triage.jsonl"
"624","5","arxiv:2607.02646","EVA-Client: A Unified Data Collection, Inference, and Deployment Framework for Embodied Policies on Real Robots","MEDIUM","B8","EVA-Client: A Unified Data Collection, Inference, and Deployment Framework for Embodied Policies on Real Robots","arxiv:2607.02646","We present EVA-Client, an open-source framework for deployment, data collection, and evaluation of trained manipulation policies on real robots. Sitting between a policy server and the physical hardware, EVA-Client unifies the real-robot stages of the policy iteration loop within a single codebase. It makes three contributions. First, a component-decoupled architecture in which robot backends, inference strategies, and transport middlewares form an orthogonal grid: adding a robot or a strategy touches only its own layer. Second, inspectable execution through Debug, Collect, and Eval workflows, with modes ranging from open-loop simulation to continuous real-time control. Third, every evaluation run doubles as a data collection, recording full rollouts in training-ready format alongside exhaustive logs and a side-by-side comparison viewer, so each evaluation feeds the next round of training rather than ending as an unrecorded impression. EVA-Client further consolidates major real-time inference strategies, synchronous and asynchronous execution, ACT-style temporal ensembling, Real-Time Chunking, and a naive-async ablation baseline, behind a single configuration surface.","medium","B8","1","B8=medium","B8=The paper measures or models distributed timing, synchronization, latency, jitter, or packet-loss effects across components.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=false","primary_assignment","","2026","arxiv:2607.02646","arxiv:2607.02646","7582065820579953952","","direct-02 | recent-04","firecrawl research search-papers","recent","B8","true","true","false","false","b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/direct-02.json | b8/raw/recent-04.json","b8/abstract-triage.jsonl"
"629","5","arxiv:2607.05989","ProvICS: A Provenance-based Intrusion Detection for Industrial Control Systems","MEDIUM","B8","ProvICS: A Provenance-based Intrusion Detection for Industrial Control Systems","arxiv:2607.05989","The convergence of Information Technology and Operational Technology has exposed Industrial Control Systems (ICS) to multi-stage cyberattacks that traverse software, network, and physical process layers simultaneously. Although Provenance-based Intrusion Detection Systems (PIDS) are effective in Information Technology (IT) environments, their applicability to Industrial Cyber-Physical Systems (CPS) remains largely unexplored because of the absence of datasets that jointly capture host-level causal behavior, industrial network semantics, and physical process state. To address this gap, we design an open-source, Hardware-in-the-Loop (HIL) CPS testbed that replicates an industrial chemical reactor control architecture across the Purdue model layers. Using this testbed, we propose ProvICS, a multimodal provenance dataset purpose-built for CPS intrusion detection, which synchronously captures four streams: whole-system provenance graphs from the supervisory host and the resource-constrained PLC, decoded Modbus deep-packet inspection records, and physical process telemetry. The collection comprises a 48-hour benign phase and a 22-hour attack phase across four campaigns covering 20 ICS ATT&CK techniques over 32 attack events, ranging from reconnaissance to physical process manipulation. Comparative analysis shows that ProvICS is among the few existing ICS/CPS benchmarks with multi-host kernel-level provenance, real PLC hardware-in-the-loop execution, decoded Modbus traffic, physical process-state measurements, and auxiliary raw PCAP traces in a time-synchronized collection. Baseline detection further confirms that cross-modal fusion can detect all 32 labeled attack events (F1 = 0.913, false-positive rate (FPR) = 1.40%), demonstrating the dataset's ability to expose complementary attack signals across modalities and addressing a gap not covered by prior benchmarks.","medium","B8","1","B8=medium","B8=The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=true","primary_assignment","","2026","arxiv:2607.05989","arxiv:2607.05989","6247590729807451339","","syn-01","firecrawl research search-papers","recent","B8","true","true","true","false","b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/syn-01.json | b8/targeted-read-manifest.json","b8/abstract-triage.jsonl"
"634","5","arxiv:2607.12598","Hierarchical Fault Localization for Autonomous Driving Systems with Hypothesis Validation and Intent Analysis","HIGH","B3","Hierarchical Fault Localization for Autonomous Driving Systems with Hypothesis Validation and Intent Analysis","arxiv:2607.12598","Comprehensive testing is essential for the safety and reliability of Autonomous Driving Systems (ADS). Existing techniques can detect system-level failures or attribute them to coarse-grained modules, but they often fall short of localizing the root cause in source code. As a result, debugging remains labor-intensive, requiring developers to connect behavioral violations with complex implementation logic. To address this gap, we present HINT, a two-phase framework for hierarchical ADS fault localization based on hypothesis validation and intent analysis. In Phase I, HINT transforms failure-triggering execution recordings into multi-modal abstractions and uses causal reasoning to identify the responsible module. In Phase II, it reconstructs design-side intent and implementation-side behavior, then localizes suspicious code through reliability-aware consistency checking, without costly re-simulation. We evaluate HINT on Apollo across diverse failure modes and modules. The results show that HINT achieves the strongest overall performance across module-level diagnosis and code-level localization metrics, with 77.8% end-to-end Class@5 accuracy on real-world bugs.","high","B3","1","B3=high","B3=Transforms failure recordings into multimodal abstractions, validates causal hypotheses, and localizes autonomous-driving failures hierarchically.","B3=Directly transfers to module-level and source-level localization from robot episode recordings.","B3=true","primary_assignment","","","arxiv:2607.12598","arxiv:2607.12598","3956974113548681661","","24-fault-injection","","","B3","false","false","false","false","b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/follow-up-manifest.jsonl | b3/inspection-evidence.jsonl | b3/raw-q24-fault-injection.json | b3/read-evidence-manifest.jsonl | b3/registry.json","b3/triage.jsonl"
"639","5","arxiv:2607.14826","Interventional Causal Circuits for Safe Robot Action Testing and Failure Recovery","MEDIUM","B8","Interventional Causal Circuits for Safe Robot Action Testing and Failure Recovery","arxiv:2607.14826","Safe physical AI for robot actions are required not only likely to succeed but tested to be safe before execution. In practice, however, formal testing of motion parameters is computationally expensive, and the cost scales poorly with the dimensionality of the action space. When a proposed action is rejected by a tester, the naive response is to resample blindly until a passing candidate is found. This is wasteful, uninformative, and offers no convergence. We argue that rejection should instead trigger causal diagnosis: a principled identification of which action parameter caused the failure and what corrective value maximises the probability of passing testing under the interventional probability distribution. We propose a closed-loop framework that couples a Joint Probability Tree (JPT) with a Causal Circuit derived from a Marginal-Deterministic Variable Tree, enabling exact polytime computation without retraining, or additional data collection. The framework validates tractability of all interventional queries before the robot begins operating, and out-of-support candidates are detected and excluded from correction automatically. We perform experiments in a ROS2 simulation environment, and the framework demonstrates complementary roles across quality of distribution: under a high-quality JPT, the Causal Circuit reduces failed attempts by 10.3% and under a degraded JPT, it reduces total failed attempts by 37%. Every rejected plan produces a structured, interpretable causal report naming the primary cause variable, its observed value, and the recommended corrective region, supporting operator oversight and autonomous recovery without a separately trained failure model.","medium","B8","1","B8=medium","B8=The paper uses simulation or a digital twin to reconstruct scenarios and evaluate system behavior under repeatable conditions.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=true","primary_assignment","","2026","arxiv:2607.14826","arxiv:2607.14826","4685038903586101577","","recent-01","firecrawl research search-papers","recent","B8","true","true","true","false","b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/recent-01.json | b8/targeted-read-manifest.json","b8/abstract-triage.jsonl"
"644","5","arxiv:2607.16596","Cold-Start Model Delivery in Kubernetes Inference Serving: An Empirical Study of OCI-Based Distribution and Its Integrity","MEDIUM","B6","Cold-Start Model Delivery in Kubernetes Inference Serving: An Empirical Study of OCI-Based Distribution and Its Integrity","arxiv:2607.16596","The startup latency of a model-serving pod on Kubernetes is dominated by one step: delivering the model weights. As models reach the hundred-gigabyte weights of large language models, cold-start delivery time governs the economics of autoscaling and scale-to-zero, yet the dominant mechanisms remain ad-hoc downloads from object storage, with none of the pull caching, digest addressing, or verification Kubernetes provides for container images. We analyze the delivery paths available to a Kubernetes serving platform along two axes: which component pulls the artifact, and whether any admission-time verifier can bind the deployed reference to the arriving bytes. We validate the analysis upstream in KServe, a widely deployed CNCF model-serving platform, by implementing two new delivery paths: oci+native://, which mounts model images as Kubernetes image volumes (KEP-4639), merged upstream, and oci+fetch://, which pulls OCI artifacts inside the storage initializer, under review. We report, to our knowledge, the first controlled comparison of model delivery paths in a Kubernetes serving platform (modelcar sidecars, native image volumes, object-storage download) on artifacts sized to fp16 weights of 1B-, 7B-, and 70B-class models (2-140 GB). Node-cached OCI delivery makes warm replica addition size-independent: 11.7 s for a 70B-class artifact versus 40.7 minutes of re-download over object storage, a 208x difference, while the first cold pull costs up to 2x a plain download, localized to containerd's blob-write-then-unpack double pass. For models on s3://, gs://, or hf:// URIs, where no admission-time verifier observes the bytes, we present a serving-time integrity design proposed to the KServe community: digest pinning and OpenSSF model-signing enforcement in the storage initializer. Streaming hash verification during download adds under 0.1% to delivery time; a post-download pass adds up to 53%.","medium","B6","1","B6=medium","B6=The abstract describes model loading, initialization, caching, or prewarming as a distinct source of inference startup latency.","B6=It separates startup effects from steady-state execution, which is needed to explain warm-versus-cold episode latency.","B6=true","primary_assignment","Georgii Kliukovkin","","arxiv:2607.16596","arxiv:2607.16596","6685155072091894007","cs.DC","q13","firecrawl research search-papers","false","B6","false","true","false","false","b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.json | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q13-mechanism-load.json | b6/read-evidence-manifest.jsonl","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"649","5","arxiv:2607.20050","SequenceFI: Non-intrusive Temporal Fault Injection for Microservice Systems","HIGH","B2 | B8","SequenceFI: Non-intrusive Temporal Fault Injection for Microservice Systems","arxiv:2607.20050","Fault injection is widely used to evaluate the resilience of microservice systems, where client requests often span multiple services and execution stages. Existing request-level techniques usually control where and what faults are injected, but not when they are activated within a distributed execution. This limitation makes it difficult to reproduce timing-dependent failures, such as failures after state-changing side effects, order-sensitive concurrent responses, and partial failures among repeated downstream calls. This paper presents SequenceFI, a non-intrusive framework for temporal faul","high","B2 | B8","2","B2=high | B8=medium","B2=Injects faults according to recorded temporal sequences without modifying service code. | B8=The paper uses runtime traces and correlated message or compute events to expose execution paths and timing behavior.","B2=Enables repeatable tests of trace-context loss and causal attribution at selected runtime stages. | B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B2=true | B8=false","primary_assignment","Yuzhen Tan | Jian Wang | Bing Li | Shaolin Tan","2026","arxiv:2607.20050","arxiv:2607.20050","7072140537051199413","cs.SE","adjacent-01 | foundational-03 | q14-replay","firecrawl research search-papers | semantic-search","foundational | recent | recent-2024-current","B2 | B8","true","true","false","true","b2/raw-q14-replay.txt | b2/registry-final.json | b2/registry.json | b3/raw-q26-temporal-fi.json | b3/registry.json | b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/inspection-manifest.json | b8/raw/adjacent-01.json | b8/raw/foundational-03.json","b2/triage-final.jsonl | b2/triage.jsonl | b8/abstract-triage.jsonl"
"654","5","arxiv:2607.27290","EvoCause: LLM-Guided Evolution of Causal Graphs for Root Cause Analysis","MEDIUM","B3","EvoCause: LLM-Guided Evolution of Causal Graphs for Root Cause Analysis","arxiv:2607.27290","Modern telecommunication, cloud, and microservice systems emit correlated alarm cascades when components fail. Root cause analysis (RCA) aims to identify the small set of alarms that initiate each cascade. A common approach learns a causal graph from observational logs and predicts all zero-in-degree alarms in each incident-induced subgraph. However, the learned graph remains fixed and cannot benefit from expert diagnoses of historical incidents. We close this loop with EvoCause. Expert labels constrain which alarms should be source nodes but do not specify the edge edits needed to satisfy those constraints. EvoCause uses a large language model (LLM) to propose semantically plausible graph edits, while deterministic code validates node identities and acyclicity and retains the best graph on a labeled alignment set. At test time, the refined graph alone produces transparent predictions without an LLM call. We also release TeleRCA, an expert-annotated benchmark from a production telecommunication network containing 485,681 alarm events spanning 194 alarm types over 5,621 resources. On synthetic data, EvoCause initialized with the PC causal discovery algorithm outperforms the unrefined PC baseline, raising Node F1, Case EM, and Graph F1 by 11.59, 9.40, and 4.59 percentage points, respectively, while reducing nSHD by 0.2379. On TeleRCA, replacing human-readable alarm titles with anonymous identifiers lowers Node F1 and Case EM by 6.12 and 8.04 percentage points, respectively, indicating that alarm-name information contributes to graph refinement.","medium","B3","1","B3=medium","B3=Refines causal alarm graphs using expert labels, LLM-proposed graph edits, deterministic validation, and acyclicity constraints.","B3=Useful governance pattern for evolving a lane-specific graph while preserving structural validity.","B3=false","primary_assignment","","","arxiv:2607.27290","arxiv:2607.27290","2937543854568710884","","05-event-graph | 08-microservice-rca | 32-dynamic-causality","","","B3","false","false","false","false","b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/raw-q05-event-graph.json | b3/raw-q08-microservice-rca.json | b3/raw-q32-dynamic-causality.json | b3/registry.json","b3/triage.jsonl"
"659","5","arxiv:2608.07637","Agent-MD: Selective LLM Intervention with Event-Driven Escalation for Stateful GCMC--MD Campaigns","MEDIUM","B8","Agent-MD: Selective LLM Intervention with Event-Driven Escalation for Stateful GCMC--MD Campaigns","arxiv:2608.07637","Long-running molecular simulation campaigns require repeated continuation from saved states, provenance-aware progression, adaptive assessment, and occasional interpretation of workflow conditions that cannot be resolved safely by fixed rules. Here, we present Agent-MD, a framework that places large language model (LLM) reasoning selectively at campaign construction and event-triggered review, while routine simulation, analysis, continuation, archiving, and state progression are handled by a persistent rule-based campaign agent using approved policies and explicit state records. Agent-MD was demonstrated in a grand canonical Monte Carlo-molecular dynamics (GCMC-MD) water-vapor desorption campaign comprising five montmorillonite systems and three sequential relative-humidity states (RH = 0.9-0.3-0.1). Across 15 system-RH states, the workflow completed 120 segmented simulation cycles with state-specific sampling lengths and provenance-aware restart inheritance. Routine production required no live reasoning-agent invocation, while one state reached a review boundary; two preserved incidents were subsequently evaluated through blinded reasoning-agent replay, which identified the underlying workflow problems and recommended appropriate follow-up actions. The simulations also revealed distinct composition-dependent low-RH responses, with Ca-bearing montmorillonite retaining more interlayer water and maintaining a larger basal spacing than the Na- and K-bearing systems, while the highest-charge Na system retained more residual water under dry conditions. These results demonstrate that long-running scientific workflows need not place every operation inside an LLM reasoning loop: selective reasoning can instead be combined with deterministic execution, structured evidence, and validated control handoffs to provide reproducible and auditable agent-assisted molecular simulation.","medium","B8","1","B8=medium","B8=The paper records execution inputs, events, or checkpoints and replays them to reproduce behavior under controlled conditions.","B8=It transfers directly to robot inference episodes by linking sensor, middleware, inference, and outcome evidence.","B8=true","primary_assignment","","2026","arxiv:2608.07637","arxiv:2608.07637","4353526302494529976","","foundational-04","firecrawl research search-papers","foundational | recent","B8","true","true","true","false","b8/assigned-paper-manifest.json | b8/canonical-registry.json | b8/follow-up-manifest.json | b8/inspection-manifest.json | b8/raw/foundational-04.json | b8/targeted-read-manifest.json","b8/abstract-triage.jsonl"
"664","5","arxiv:2608.13486","Runtime Monitoring of Distributed Cyber-Physical Systems Without a Global Clock","HIGH","B1","Runtime Monitoring of Distributed Cyber-Physical Systems Without a Global Clock","arxiv:2608.13486","We give the first theoretical characterization, and the first algorithm, for continuous monitoring of a distributed Cyber-Physical System (CPS) against a dense-time temporal logic specification. A distributed CPS is composed of multiple agents, each with a local clock; these clocks drift from each other, so there is no well-defined global time. When monitoring such a system's output signal against a temporal logic specification, it is not evident how to interpret the temporal constraints of the formula, and what satisfaction means. Yet CPS designers, like control engineers, typically think of their system's operation in terms of global time. Most existing techniques for monitoring distributed systems work with discrete-time specifications not suitable for CPS, and/or require an explicit mapping of temporal constraints to local clocks. We introduce an algorithm that addresses the above challenges for a fragment of Signal Temporal Logic (STL) that still includes all temporal operators. It relies on a novel extension of satisfaction signals to this partially synchronous setting (where clocks drift), and an analysis of the geometry of multi-dimensional partially synchronous time. The algorithm returns the set of all possible global moments that can satisfy the specification. Knowledge of these possible global moments is important for debugging distributed hybrid control systems such as fleets of drones and electrical grids. We derive the worst-case complexity of the algorithm, and implement a sound approximation of it that experimentally illustrates effective monitoring, even in scenarios of up to 50 agents.","high","B1","1","B1=high","B1=Runtime monitors distributed cyber-physical properties using local observations and causal constraints without assuming a global clock.","","B1=true","primary_assignment","Charles Koll, Houssam Abbas","2026","arxiv:2608.13486","arxiv:2608.13486","5502882124631100505","","cyber-physical systems distributed tracing time synchronization provenance observability robotics","firecrawl research search-papers","recent","B1","true","false","false","false","b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q08-embedded.json | b8/canonical-registry.json | b8/raw/syn-01.json","b1/assigned-paper-manifest.jsonl | b1/triage.jsonl"
"669","5","arxiv:2608.23084","ARGUS: MCP-Grounded Root Cause Analysis for Kubernetes Incidents","MEDIUM","B3","ARGUS: MCP-Grounded Root Cause Analysis for Kubernetes Incidents","arxiv:2608.23084","Kubernetes incident triage requires correlating signals from metrics, logs, container state, and messaging systems across multiple monitoring tools, a fragmented workflow that slows diagnosis and contributes to alert fatigue. Large language models (LLMs) have shown promise for automated root cause analysis (RCA), but existing systems rely on custom, system-specific data access layers that cannot be reused across organisations. We present ARGUS, an MCP-grounded RCA assistant that connects a commercial LLM to live Kubernetes observability data through standardised MCP servers covering Kubernetes state, Prometheus metrics, Loki logs, and NATS messaging, and delivers structured diagnostic summaries inside the Slack incident channel where on-call engineers already work. We conduct a preliminary evaluation of ARGUS using three complementary methods: controlled fault injection across ten Kubernetes incident scenarios, rubric-based scoring of the resulting RCA summaries on three dimensions, and semi-structured interviews with six on-call engineers at an industrial partner. ARGUS named the correct root cause in all ten scenarios with an aggregate MCP success ratio of 0.91. Practitioners trusted the diagnostic output but consistently expressed scepticism toward the recommended fixes. Our central finding is a diagnostic/prescriptive asymmetry: ARGUS reliably identifies what went wrong, but is perceived as less reliable or trustworthy at specifying what to do next. This pattern can be observed across all three evaluation methods, and has important implications for future autonomous agentic incident handling systems.","medium","B3","1","B3=medium","B3=Correlates Kubernetes state, metrics, logs, and messaging through standardized observability interfaces and validates with injected incidents.","B3=Useful operational integration pattern for multi-source diagnosis, but its preliminary agent evaluation limits generalization.","B3=false","primary_assignment","","","arxiv:2608.23084","arxiv:2608.23084","8916858412621485278","","04-trace-causality","","","B3","false","false","false","false","b3/assigned-evidence-index.jsonl | b3/assigned.json | b3/raw-q04-trace-causality.json | b3/registry.json","b3/triage.jsonl"
