"pass2_index","assigned_agent","paper_id","paper_title","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","source_paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"51","2","arxiv:1608.06993","Densely Connected Convolutional Networks","MEDIUM","B6","Densely Connected Convolutional Networks","arxiv:1608.06993","Recent work has shown that convolutional networks can be substantially deeper, more accurate, and efficient to train if they contain shorter connections between layers close to the input and those close to the output. In this paper, we embrace this observation and introduce the Dense Convolutional Network (DenseNet), which connects each layer to every other layer in a feed-forward fashion. Whereas traditional convolutional networks with L layers have L connections - one between each layer and its subsequent layer - our network has L(L+1)/2 direct connections. For each layer, the feature-maps of all preceding layers are used as inputs, and its own feature-maps are used as inputs into all subsequent layers. DenseNets have several compelling advantages: they alleviate the vanishing-gradient problem, strengthen feature propagation, encourage feature reuse, and substantially reduce the number of parameters. We evaluate our proposed architecture on four highly competitive object recognition benchmark tasks (CIFAR-10, CIFAR-100, SVHN, and ImageNet). DenseNets obtain significant improvements over the state-of-the-art on most of them, whilst requiring less computation to achieve high performance. Code and pre-trained models are available at https://github.com/liuzhuang13/DenseNet .","medium","B6","1","B6=medium","B6=The abstract presents a serving or accelerator mechanism relevant to runtime latency attribution.","B6=It is a relevant adjacent mechanism for B6 evidence synthesis.","B6=false","expansion_round_1","","","","arxiv:1608.06993","3920502752604339773","","","","","B6","false","false","false","false","b6/expansion/expansion-registry.jsonl | b6/expansion/inspection-manifest.jsonl","b6/expansion/expansion-triage.jsonl"
"56","2","arxiv:1612.05205","GentleRain+: Making GentleRain Robust on Clock Anomalies","HIGH","B1","GentleRain+: Making GentleRain Robust on Clock Anomalies","arxiv:1612.05205","Causal consistency is in an intermediate consistency model that can be achieved together with high availability and high performance requirements even in presence of network partitions. There are several proposals in the literature for causally consistent data stores. Thanks to the use of single scalar physical clocks, GentleRain has a throughput higher than other proposals such as COPS or Orbe. However, both of its correctness and performance relay on monotonic synchronized physical clocks. Specifically, if physical clocks go backward its correctness is violated. In addition, GentleRain is sensitive on the clock synchronization, and clock skew may slow write operations in GenlteRain. In this paper, we want to solve this issue in GenlteRain by using Hybrid Logical Clock (HLC) instead of physical clocks. Using HLC, GentleRain protocl is not sensitive on the clock skew anymore. In addition, even if clocks go backward, the correctness of the system is not violated. Furthermore, by HLC, we timestamp versions with a clock very close to the physical clocks. Thus, we can take causally consistency snapshot of the system at any give physical time. We call GentleRain protocol with HLCs GentleRain+. We have implemented GentleRain+ protocol, and have evaluated it experimentally. GentleRain+ provides faster write operations compare to GentleRain that rely solely on physical clocks to achieve causal consistency. We have also shown that using HLC instead of physical clock does not have any overhead. Thus, it makes GentleRain more robust on clock anomalies at no cost.","high","B1","1","B1=high","B1=Hybrid logical clocks replace fragile physical timestamps so causal snapshots remain valid under clock rollback and skew.","","B1=true","primary_assignment","Mohammad Roohitavaf, Sandeep Kulkarni","2016","arxiv:1612.05205","arxiv:1612.05205","7762479377780788579","","","","","B1","true","false","false","false","b1/assigned-paper-manifest.json | b1/assigned-paper-manifest.jsonl | b1/assigned-registry.jsonl | b1/canonical-registry.jsonl | b1/follow-up-manifest.jsonl | b1/inspection-manifest.jsonl | b1/raw-q01-direct.json | b1/raw-q04-logical.json | b1/raw-q06-monotonic.json | b1/raw-q10-causal-diagnosis.json | b1/raw-q13-os-clocks.json | b5/canonical-registry.jsonl | b5/raw-retrieval/q40-found-clocks.json","b1/assigned-paper-manifest.jsonl | b1/triage.jsonl"
"61","2","arxiv:1705.05242","Monitoring Distributed Component-Based Systems","HIGH","B2 | B7","Monitoring Distributed Component-Based Systems","arxiv:1705.05242","This paper addresses the online monitoring of distributed component-based systems with multi-party interactions against user-provided properties expressed in linear-temporal logic and referring to global states. We consider intrinsically independent components whose interactions are partitioned on distributed controllers. In this context, the problem that arises is that a global state of the system is not available to the monitor. Instead, we attach local controllers to schedulers to retrieve the concurrent local traces. Local traces are sent to a global observer which reconstructs the set of","high","B2 | B7","2","B2=high | B7=medium","B2=Monitors component interactions and execution events across distributed component systems. | B7=Collects local scheduler traces and reconstructs compatible global traces using a computation lattice for temporal-logic monitoring.","B2=Transfers component-level provenance and dependency monitoring to robot runtime modules. | B7=Global-trace reconstruction is useful when a robot episode has no single clock or globally visible executor state.","B2=true | B7=true","primary_assignment","Hosein Nazarpour | YliÃ¨s Falcone | Mohamad Jaber | Saddek Bensalem | Marius Bozga","2017","arxiv:1705.05242","arxiv:1705.05242","5753185853969271521","cs.SE","q14-replay","semantic-search","general","B2 | B7","false","false","false","true","b2/raw-q14-replay.txt | b2/registry-final.json | b2/registry.json | b3/raw-q07-trace-loss.json | b3/raw-q09-error-propagation.json | b3/registry.json | b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/raw-retrieval/q30-adjacent-distributed.json","b2/triage-final.jsonl | b2/triage.jsonl | b7/abstract-triage.jsonl"
"66","2","arxiv:1707.07540","Pound: A ROS node for Reducing Delay and Jitter in Wireless Multi-Robot Networks","MEDIUM","B5","Pound: A ROS node for Reducing Delay and Jitter in Wireless Multi-Robot Networks","arxiv:1707.07540","The Robot Operating System (ROS) is rapidly becoming the de facto framework for building robotics systems, thanks to its flexibility and the large acceptance that it has received in the robotics community. With the growth of its popularity, it has started to be used in multi-robot systems as well. However, the TCP connections that the platform relies on for connecting the so-called ROS nodes, presents several issues in terms of limited-bandwidth, delays and jitter, when used in wireless ad-hoc networks. In this paper, we present a thorough analysis of the problem and propose a new ROS node called Pound to improve the wireless communication performance. Pound allows the use of multiple ROS cores and introduces a priority scheme favoring more important flows over less important ones, thus reducing delay and jitter over single-hop and multihop networks. We compare Pound to the state-of-the-art solutions and show that it performs equally well, or better in all the test cases, including a control-over-network example.","medium","B5","1","B5=medium","B5=The abstract evaluates networked robotics, wireless control, teleoperation, or autonomous-system communication under imperfect transport.","B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.","B5=true","primary_assignment","Danilo Tardioli, Ramviyas Parasuraman, Petter Ögren","","arxiv:1707.07540","arxiv:1707.07540","6954071334906478470","","q01-direct-robot | q03-direct-command | q06-direct-manipulation | q07-direct-wireless | q26-failure-wireless","","","B5","false","false","false","false","b4/raw-retrieval/q01-tail-latency-jitter.json | b4/raw-retrieval/q12-ROS-2-executor.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q01-direct-robot.json | b5/raw-retrieval/q03-direct-command.json | b5/raw-retrieval/q06-direct-manipulation.json | b5/raw-retrieval/q07-direct-wireless.json | b5/raw-retrieval/q26-failure-wireless.json | b7/canonical-registry.json | b7/raw-retrieval/q07-synonym-pubsub.json | b7/raw-retrieval/q33-foundational-ros.json | b7/raw-retrieval/q36-foundational-eval.json","b5/abstract-triage.jsonl"
"71","2","arxiv:1710.08460","Serving deep learning models in a serverless platform","MEDIUM","B6","Serving deep learning models in a serverless platform","arxiv:1710.08460","Serverless computing has emerged as a compelling paradigm for the development and deployment of a wide range of event based cloud applications. At the same time, cloud providers and enterprise companies are heavily adopting machine learning and Artificial Intelligence to either differentiate themselves, or provide their customers with value added services. In this work we evaluate the suitability of a serverless computing environment for the inferencing of large neural network models. Our experimental evaluations are executed on the AWS Lambda environment using the MxNet deep learning framework. Our experimental results show that while the inferencing latency can be within an acceptable range, longer delays due to cold starts can skew the latency distribution and hence risk violating more stringent SLAs.","medium","B6","1","B6=medium","B6=The abstract describes model loading, initialization, caching, or prewarming as a distinct source of inference startup latency.","B6=It separates startup effects from steady-state execution, which is needed to explain warm-versus-cold episode latency.","B6=true","primary_assignment","Vatche Ishakian, Vinod Muthusamy, Aleksander Slominski","","arxiv:1710.08460","arxiv:1710.08460","3035311076376865872","cs.DC","q29 | q38","firecrawl research search-papers","false","B6","false","true","false","false","b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.json | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/expansion/expansion-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q29-adjacent-serverless.json | b6/raw-retrieval/q38-foundational-infaas.json | b6/read-evidence-manifest.jsonl","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"76","2","arxiv:1712.06139","TensorFlow-Serving: Flexible, High-Performance ML Serving","MEDIUM","B6","TensorFlow-Serving: Flexible, High-Performance ML Serving","arxiv:1712.06139","We describe TensorFlow-Serving, a system to serve machine learning models inside Google which is also available in the cloud and via open-source. It is extremely flexible in terms of the types of ML platforms it supports, and ways to integrate with systems that convey new models and updated versions from training to serving. At the same time, the core code paths around model lookup and inference have been carefully optimized to avoid performance pitfalls observed in naive implementations. Google uses it in many production deployments, including a multi-tenant model hosting service called TFSÂ².","medium","B6","1","B6=medium","B6=The abstract describes concurrent accelerator workloads and resource isolation, partitioning, or interference-aware scheduling as the latency mechanism.","B6=It provides a basis for distinguishing accelerator contention and interference from intrinsic model latency.","B6=false","primary_assignment","","","arxiv:1712.06139","arxiv:1712.06139","5661658623002396161","","q34","firecrawl research search-papers","true","B6","false","false","false","false","b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/expansion/expansion-registry.jsonl | b6/raw-retrieval/q34-foundational-clipper.json","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"81","2","arxiv:1801.07132","SecSens: Secure State Estimation with Application to Localization and Time Synchronization","MEDIUM","B7","SecSens: Secure State Estimation with Application to Localization and Time Synchronization","arxiv:1801.07132","Research evidence in Cyber-Physical Systems (CPS) shows that the introduced tight coupling of information technology with physical sensing and actuation leads to more vulnerability and security weaknesses. But, the traditional security protection mechanisms of CPS focus on data encryption while neglecting the sensors which are vulnerable to attacks in the physical domain. Accordingly, researchers attach utmost importance to the problem of state estimation in the presence of sensor attacks. In this work, we present SecSens, a novel approach for secure nonlinear state estimation in the presence of modeling and measurement noise. SecSens consists of two independent algorithms, namely, SecEKF and SecOPT, which are based on Extended Kalman Filter and Maximum Likelihood Estimation, respectively. We adopt a holistic approach to introduce security awareness among state estimation algorithms without requiring specialized hardware, or cryptographic techniques. We apply SecSens to securely localize and time synchronize networked mobile devices. SecSens provides good performance at run-time several order of magnitude faster than the state of art solutions under the presence of powerful attacks. Our algorithms are evaluated on a testbed with static nodes and a mobile quadrotor all equipped with commercial ultra-wide band wireless devices.","medium","B7","1","B7=medium","B7=Uses secure nonlinear estimation to detect sensor attacks while jointly supporting localization and time synchronization on a quadrotor testbed.","B7=It offers a correctness-attribution path when bad robot observations arise from the sensor or clock rather than software timing.","B7=true","primary_assignment","","","arxiv:1801.07132","arxiv:1801.07132","8851315760597021144","","","","","B7","false","false","false","false","b7/assigned-paper-manifest.json | b7/assigned-paper-manifest.jsonl | b7/canonical-registry.json | b7/raw-retrieval/q09-synonym-cps.json","b7/abstract-triage.jsonl"
"86","2","arxiv:1804.04921","Joint Scheduling and Coding For Low In-Order Delivery Delay Over Lossy Paths With Delayed Feedback","MEDIUM","B4","Joint Scheduling and Coding For Low In-Order Delivery Delay Over Lossy Paths With Delayed Feedback","arxiv:1804.04921","We consider the transmission of packets across a lossy end-to-end network path so as to achieve low in-order delivery delay. This can be formulated as a decision problem, namely deciding whether the next packet to send should be an information packet or a coded packet. Importantly, this decision is made based on delayed feedback from the receiver. While an exact solution to this decision problem is challenging, we exploit ideas from queueing theory to derive scheduling policies based on prediction of a receiver queue length that, while suboptimal, can be efficiently implemented and offer subst","medium","B4","1","B4=medium","B4=queueing and buffering; scheduling/deadline policy; stage-wise latency attribution; network/transport transfer","B4=Supplies a transferable mechanism for explaining tail behavior and deciding which per-stage measurements the Reflex evidence model must preserve.","B4=true","primary_assignment","Pablo Garrido; Douglas Leith; Ramon Aguero","2018","arxiv:1804.04921","arxiv:1804.04921","arxiv:1804.04921","cs.NI","q03-queueing-delay-scheduling.json","","","B4","false","false","false","false","b4/assigned-paper-manifest.jsonl | b4/canonical-registry.json | b4/raw-retrieval/q03-queueing-delay-scheduling.json","b4/abstract-triage.jsonl"
"91","2","arxiv:1805.07718","CIAO: Cache Interference-Aware Throughput-Oriented Architecture and Scheduling for GPUs","HIGH","B6","CIAO: Cache Interference-Aware Throughput-Oriented Architecture and Scheduling for GPUs","arxiv:1805.07718","A modern GPU aims to simultaneously execute more warps for higher Thread-Level Parallelism (TLP) and performance. When generating many memory requests, however, warps contend for limited cache space and thrash cache, which in turn severely degrades performance. To reduce such cache thrashing, we may adopt cache locality-aware warp scheduling which gives higher execution priority to warps with higher potential of data locality. However, we observe that warps with high potential of data locality often incurs far more cache thrashing or interference than warps with low potential of data locality. Consequently, cache locality-aware warp scheduling may undesirably increase cache interference and/or unnecessarily decrease TLP. In this paper, we propose Cache Interference-Aware throughput-Oriented (CIAO) on-chip memory architecture and warp scheduling which exploit unused shared memory space and take insight opposite to cache locality-aware warp scheduling. Specifically, CIAO on-chip memory architecture can adaptively redirect memory requests of severely interfering warps to unused shared memory space to isolate memory requests of these interfering warps from those of interfered warps. If these interfering warps still incur severe cache interference, CIAO warp scheduling then begins to selectively throttle execution of these interfering warps. Our experiment shows that CIAO can offer 54% higher performance than prior cache locality-aware scheduling at a small chip cost.","high","B6","1","B6=high","B6=The abstract describes concurrent accelerator workloads and resource isolation, partitioning, or interference-aware scheduling as the latency mechanism.","B6=It provides a basis for distinguishing accelerator contention and interference from intrinsic model latency.","B6=true","primary_assignment","Jie Zhang, Shuwen Gao, Nam Sung Kim, Myoungsoo Jung","","arxiv:1805.07718","arxiv:1805.07718","3138394900211093158","cs.AR","q28","firecrawl research search-papers","false","B6","false","true","false","false","b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q28-adjacent-hpc.json | b6/read-evidence-manifest.jsonl","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
"96","2","arxiv:1806.08159","Revisiting Network Support for RDMA","HIGH","B4","Revisiting Network Support for RDMA","arxiv:1806.08159","The advent of RoCE (RDMA over Converged Ethernet) has led to a significant increase in the use of RDMA in datacenter networks. To achieve good performance, RoCE requires a lossless network which is in turn achieved by enabling Priority Flow Control (PFC) within the network. However, PFC brings with it a host of problems such as head-of-the-line blocking, congestion spreading, and occasional deadlocks. Rather than seek to fix these issues, we instead ask: is PFC fundamentally required to support RDMA over Ethernet? We show that the need for PFC is an artifact of current RoCE NIC designs rather","high","B4","1","B4=high","B4=schedule; hol; backpressure; networking","B4=Expansion seed adds an independent queueing, scheduling, contention, transport, or tail-latency mechanism for cross-checking the B4 synthesis and Reflex transfer path.","B4=true","expansion_round_1","","","","arxiv:1806.08159","","","","","","B4","false","false","false","false","b4/expansion/expansion-followup-manifest.jsonl","b4/expansion/expansion-followup-triage.jsonl"
"101","2","arxiv:1808.06777","Stabilization for Networked Control Systems with Simultaneous Input Delay and Markovian Packet Losses","HIGH","B5","Stabilization for Networked Control Systems with Simultaneous Input Delay and Markovian Packet Losses","arxiv:1808.06777","The mean square stabilization problem for discrete-time networked control systems (NCSs) is investigated in this article. What the difference from most previous works is that input delay and packet losses occur simultaneously in the communication channel, moreover, the data packet dropout is modeled as a time-homogeneous Markov process which will bring some difficulties in solving the problem due to the temporal correlation. The contributions in this paper can be summarized as two points. Firstly, the equivalence condition for the solvability of linear quadratic optimal problem in finite horizon subject to the discrete-time NCSs is expressed by solving the forward and backward stochastic difference equations (FBSDEs-M) which is derived from the maximum principle involving Markov jump and delay. Secondly, under basic assumption, the necessary and sufficient condition of mean square stabilization is given by the solutions to the coupled algebraic Riccati equations with Markov jump (CAREs-M). To our best knowledge, the problems studied in this paper are new because most previous works mainly discussed the case of only delay or packet dropout in NCSs.","high","B5","1","B5=high","B5=The abstract exposes timing, deadline, timestamp, sequence, causal, or clock-synchronization mechanisms relevant to transport attribution.","B5=It supplies a transferable diagnostic or design hypothesis for detecting transport-induced loss, duplication, reordering, staleness, timing error, or observation/action mismatch in the Reflex episode loop.","B5=true","primary_assignment","Hongdan Li, Chunyan Han, Huanshui Zhang","","arxiv:1808.06777","arxiv:1808.06777","1951581963544411627","","q29-adj-control | q37-found-networked","","","B5","false","false","false","false","b4/raw-retrieval/q23-networked-control-systems.json | b5/assigned-paper-manifest.json | b5/assigned-paper-manifest.jsonl | b5/canonical-registry.jsonl | b5/evidence-digest.jsonl | b5/raw-retrieval/q29-adj-control.json | b5/raw-retrieval/q37-found-networked.json","b5/abstract-triage.jsonl"
"106","2","arxiv:1809.09310","Scenic: A Language for Scenario Specification and Scene Generation","MEDIUM","B8","Scenic: A Language for Scenario Specification and Scene Generation","arxiv:1809.09310","We propose a new probabilistic programming language for the design and analysis of perception systems, especially those based on machine learning. Specifically, we consider the problems of training a perception system to handle rare events, testing its performance under different conditions, and debugging failures. We show how a probabilistic programming language can help address these problems by specifying distributions encoding interesting types of inputs and sampling these to generate specialized training and test sets. More generally, such languages can be used for cyber-physical systems and robotics to write environment models, an essential prerequisite to any formal analysis. In this paper, we focus on systems like autonomous cars and robots, whose environment is a ""scene"", a configuration of physical objects and agents. We design a domain-specific language, Scenic, for describing ""scenarios"" that are distributions over scenes. As a probabilistic programming language, Scenic allows assigning distributions to features of the scene, as well as declaratively imposing hard and soft constraints over the scene. We develop specialized techniques for sampling from the resulting distribution, taking advantage of the structure provided by Scenic's domain-specific syntax. Finally, we apply Scenic in a case study on a convolutional neural network designed to detect cars in road images, improving its performance beyond that achieved by state-of-the-art synthetic data generation methods.","medium","B8","1","B8=medium","B8=Expansion candidate was surfaced by a related-paper graph around a B8 seed and is triaged from its title and abstract.","B8=It may add a reusable observability, replay, timing, or failure-injection mechanism to the B8 evidence family.","B8=true","expansion_round_1","","2018","1809.09310 | 7644723332435259876 | arxiv:1809.09310","arxiv:1809.09310","7644723332435259876","","","","","B8","false","false","false","false","b8/expansion-canonical-registry.json | b8/expansion-registry.json","b8/expansion-triage.jsonl"
"111","2","arxiv:1811.09732","TrIMS: Transparent and Isolated Model Sharing for Low Latency Deep LearningInference in Function as a Service Environments","MEDIUM","B6","TrIMS: Transparent and Isolated Model Sharing for Low Latency Deep LearningInference in Function as a Service Environments","arxiv:1811.09732","Deep neural networks (DNNs) have become core computation components within low latency Function as a Service (FaaS) prediction pipelines: including image recognition, object detection, natural language processing, speech synthesis, and personalized recommendation pipelines. Cloud computing, as the de-facto backbone of modern computing infrastructure for both enterprise and consumer applications, has to be able to handle user-defined pipelines of diverse DNN inference workloads while maintaining isolation and latency guarantees, and minimizing resource waste. The current solution for guaranteeing isolation within FaaS is suboptimal -- suffering from ""cold start"" latency. A major cause of such inefficiency is the need to move large amount of model data within and across servers. We propose TrIMS as a novel solution to address these issues. Our proposed solution consists of a persistent model store across the GPU, CPU, local storage, and cloud storage hierarchy, an efficient resource management layer that provides isolation, and a succinct set of application APIs and container technologies for easy and transparent integration with FaaS, Deep Learning (DL) frameworks, and user code. We demonstrate our solution by interfacing TrIMS with the Apache MXNet framework and demonstrate up to 24x speedup in latency for image classification models and up to 210x speedup for large models. We achieve up to 8x system throughput improvement.","medium","B6","1","B6=medium","B6=The abstract describes model loading, initialization, caching, or prewarming as a distinct source of inference startup latency.","B6=It separates startup effects from steady-state execution, which is needed to explain warm-versus-cold episode latency.","B6=true","primary_assignment","Abdul Dakkak, Cheng Li, Simon Garcia de Gonzalo, Jinjun Xiong, Wen-mei Hwu","","arxiv:1811.09732","arxiv:1811.09732","8851124539091948997","cs.DC | cs.LG","q07 | q13 | q19 | q29 | q38","firecrawl research search-papers","false","B6","false","true","false","false","b6/assigned-evidence-index.jsonl | b6/assigned-paper-manifest.jsonl | b6/assigned-registry.jsonl | b6/canonical-registry.json | b6/canonical-registry.jsonl | b6/follow-up-manifest.jsonl | b6/inspection-evidence.jsonl | b6/inspection-manifest.jsonl | b6/raw-retrieval/q007.json | b6/raw-retrieval/q07-synonym-cold.json | b6/raw-retrieval/q13-mechanism-load.json | b6/raw-retrieval/q19-failure-cold.json | b6/raw-retrieval/q29-adjacent-serverless.json | b6/raw-retrieval/q38-foundational-infaas.json | b6/read-evidence-manifest.jsonl","b6/abstract-triage-inherited-89.jsonl | b6/abstract-triage.jsonl | b6/assigned-paper-manifest.jsonl"
