pass2_index,paper_id,assigned_agent,first_pass_classification,source_lane,paper_name,id,abstract,triage_label,lanes,lane_count,triage_labels_by_lane,mechanisms_by_lane,why_it_matters_by_lane,follow_up_by_lane,corpus_stages,authors,year,source_ids,primary_id,source_paper_id,categories,queries,discovery_methods,designations,primary_readers,metadata_verified_any,body_inspected_any,evidence_read_any,triage_disagreement,source_registry_paths,source_triage_paths
1623,arxiv:2602.19943,12,MEDIUM,A4,Scaling Law of Neural Koopman Operators,arxiv:2602.19943,"Data-driven neural Koopman operator theory has emerged as a powerful tool for linearizing and controlling nonlinear robotic systems. However, the performance of these data-driven models fundamentally depends on the trade-off between sample size and model dimensions, a relationship for which the scaling laws have remained unclear. This paper establishes a rigorous framework to address this challenge by deriving and empirically validating scaling laws that connect sample size, latent space dimension, and downstream control quality. We derive a theoretical upper bound on the Koopman approximation error, explicitly decomposing it into sampling error and projection error. We show that these terms decay at specific rates relative to dataset size and latent dimension, providing a rigorous basis for the scaling law. Based on the theoretical results, we introduce two lightweight regularizers for the neural Koopman operator: a covariance loss to help stabilize the learned latent features and an inverse control loss to ensure the model aligns with physical actuation. The results from systematic experiments across six robotic environments confirm that model fitting error follows the derived scaling laws, and the regularizers improve dynamic model fitting fidelity, with enhanced closed-loop control performance. Together, our results provide a simple recipe for allocating effort between data collection and model capacity when learning Koopman dynamics for control.",medium,A4,1,A4=medium,"A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility.",A4=It is directly or plausibly transferable to selecting robot experience for policy learning.,A4=true,expansion_round_1,,,arxiv:2602.19943 | paper:7082037540972732769,,,,,,,A4,false,false,false,false,A4/expansion/round3/registry.jsonl,A4/expansion/all-new-expansion-triage.jsonl
1636,arxiv:2602.24143,12,HIGH,A7,"Robust Skills, Brittle Grounding: Diagnosing Restricted Generalization in Vision-Language Action Policies via Multi-Object Picking",arxiv:2602.24143,"Vision-language action (VLA) policies often report strong manipulation benchmark performance with relatively few demonstrations, but it remains unclear whether this reflects robust language-to-object grounding or reliance on object--location correlations that do not transfer beyond the training distribution. We present a controlled multi-object picking study that progressively increases object placement variability up to full workspace randomization and evaluates held-out object--location pairings that break familiar associations without increasing spatial difficulty. Across these stress tests and data scaling, we find that for representative VLA policies, including SmolVLA and π0.5, execution of the manipulation primitive remains substantially more reliable than instruction-conditioned task success in harder regimes, suggesting that manipulation skill acquisition is decoupled from instruction following. We recommend augmenting manipulation benchmarks with task ladders and decomposed metrics that separately measure primitive execution and instruction-conditioned success to better diagnose instruction-grounded generalization.",high,A7,1,A7=high,"A7=Vision-language action (VLA) policies often report strong manipulation benchmark performance with relatively few demonstrations, but it remains unclear whether this reflects robust language-to-object grounding or reliance on object--location correlations th...",A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.,A7=true,expansion_round_1,,,arxiv:2602.24143,,,,,citers,,A7,false,false,false,false,A7/work/expansion-read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl,A7/work/expansion-triage.jsonl
1649,arxiv:2603.04585,12,HIGH,A8,ELLIPSE: Evidential Learning for Robust Waypoints and Uncertainties,arxiv:2603.04585,"Robust waypoint prediction is crucial for mobile robots operating in open-world, safety-critical settings. While Imitation Learning (IL) methods have demonstrated great success in practice, they are susceptible to distribution shifts: the policy can become dangerously overconfident in unfamiliar states. In this paper, we present ELLIPSE, a method building on multivariate deep evidential regression to output waypoints and multivariate Student-t predictive distributions in a single forward pass. To reduce covariate-shift-induced overconfidence under viewpoint and pose perturbations near expert trajectories, we introduce a lightweight domain augmentation procedure that synthesizes plausible viewpoint/pose variations without collecting additional demonstrations. To improve uncertainty reliability under environment/domain shift (e.g., unseen staircases), we apply a post-hoc isotonic recalibration on probability integral transform (PIT) values so that prediction sets remain plausible during deployment. We ground the discussion and experiments in staircase waypoint prediction, where obtaining robust waypoint and uncertainty is pivotal. Extensive real world evaluations show that ELLIPSE improves both task success rate and uncertainty coverage compared to baselines.",high,A8,1,A8=high,A8=Deep evidential regression predicts waypoint distributions and uses augmentation plus isotonic recalibration to improve uncertainty coverage under covariate shift.,A8=It provides a calibrated OOD uncertainty signal that can gate collection or intervention when deployment states are unfamiliar.,A8=true,primary_assignment,,2026,arxiv:2603.04585,arxiv:2603.04585,4056814804399050150,,A8 | q08-synonyms | q15-outcome,search-papers,recent,A8,false,false,false,false,A7/raw/q06-shift.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q08-synonyms.json | A8/raw/q15-outcome.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl
1662,arxiv:2603.08349,12,HIGH,A1,Towards plausibility in time series counterfactual explanations,arxiv:2603.08349,"We present a new method for generating plausible counterfactual explanations for time series classification problems. The approach performs gradient-based optimization directly in the input space. To enforce plausibility, we integrate soft-DTW (dynamic time warping) alignment with k-nearest neighbors from the target class, which effectively encourages the generated counterfactuals to adopt a realistic temporal structure. The overall optimization objective is a multi-faceted loss function that balances key counterfactual properties. It incorporates losses for validity, sparsity, and proximity, alongside the novel soft-DTW-based plausibility component. We conduct an evaluation of our method against several strong reference approaches, measuring the key properties of the generated counterfactuals across multiple dimensions. The results demonstrate that our method achieves competitive performance in validity while significantly outperforming existing approaches in distributional alignment with the target class, indicating superior temporal realism. Furthermore, a qualitative analysis highlights the critical limitations of existing methods in preserving realistic temporal structure. This work shows that the proposed method consistently generates counterfactual explanations for time series classifiers that are not only valid but also highly plausible and consistent with temporal patterns.",high,A1,1,A1=high,"A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Towards plausibility in time series counterfactual explanations.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.",A1=true,expansion_round_1,,,arxiv:2603.08349,arxiv:2603.08349,324986720554661552,,,related-citers,,A1,false,false,false,false,A1/expansion-registry.json | A1/paper-registry-complete.json,A1/expansion-triage.jsonl
1675,arxiv:2603.13033,12,MEDIUM,A4,ESPIRE: A Diagnostic Benchmark for Embodied Spatial Reasoning of Vision-Language Models,arxiv:2603.13033,"A recent trend in vision-language models (VLMs) has been to enhance their spatial cognition for embodied domains. Despite progress, existing evaluations have been limited both in paradigm and in coverage, hindering rapid, iterative model development. To address these limitations, we propose ESPIRE, a diagnostic benchmark for embodied spatial reasoning. ESPIRE offers a simulated world that physically grounds VLMs and evaluates them on spatial-reasoning-centric robotic tasks, thus narrowing the gap between evaluation and real-world deployment. To adapt VLMs to robotic tasks, we decompose each task into localization and execution, and frame both as generative problems, in stark contrast to predominant discriminative evaluations (e.g., via visual-question answering) that rely on distractors and discard execution. This decomposition further enables a fine-grained analysis beyond passive spatial reasoning toward reasoning to act. We systematically design ESPIRE both at the instruction level and at the environment level, ensuring broad coverage of spatial reasoning scenarios. We use ESPIRE to diagnose a range of frontier VLMs and provide in-depth analysis of their spatial reasoning behaviors.",medium,A4,1,A4=medium,A4=Uses a valuation or attribution signal to estimate the contribution of training examples to model or policy outcomes.,A4=It is directly or plausibly transferable to selecting robot experience for policy learning.,A4=false,expansion_round_1,,2026,arxiv:2603.13033 | paper:5660911133442244532,arxiv:2603.13033,5660911133442244532,,,search-papers,recent,A4,false,false,false,false,A4/expansion/round4/registry.jsonl | A7/raw/q35-recent-coverage.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl,A4/expansion/all-new-expansion-triage.jsonl
1688,arxiv:2603.16542,12,HIGH,A3,Conservative Offline Robot Policy Learning via Posterior-Transition Reweighting,arxiv:2603.16542,"Offline post-training adapts a pretrained robot policy to a target dataset by supervised regression on recorded actions. In practice, robot datasets are heterogeneous: they mix embodiments, camera setups, and demonstrations of varying quality, so many trajectories reflect recovery behavior, inconsistent operator skill, or weakly informative supervision. Uniform post-training gives equal credit to all samples and can therefore average over conflicting or low-attribution data. We propose Posterior-Transition Reweighting (PTR), a reward-free and conservative post-training method that decides how",high,A3,1,A3=high,A3=Posterior-transition reweighting conservatively assigns influence to heterogeneous demonstrations based on inferred usefulness.,A3=It gives reward-free post-training a mechanism for preventing weak or conflicting samples from averaging into unsafe behavior.,A3=true,primary_assignment,Wanpeng Zhang | Hao Luo | Sipeng Zheng | Yicheng Feng | Haiweng Xu | Ziheng Xi | Chaoyi Xu | Haoqi Yuan | Zongqing Lu,2026,arxiv:2603.16542,arxiv:2603.16542,6726469729700416742,cs.RO,q03-synonyms,firecrawl research search-papers,general | recent,A3,false,false,false,false,A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q03-synonyms.txt | A4/canonical-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round3/registry.jsonl | A4/expansion/round5/registry.jsonl | A4/raw/q01-direct.json | A4/raw/q10-loss-pruning.json | A4/raw/q13-harmful-demo.json | A5/canonical-pool.jsonl | A5/expansion/raw/round2-citers.json | A5/paper-registry.json | A5/raw/q05-direct-mixture.json | A6/raw-retrieval/q31-recent-mixed-quality.json | A6/work/canonical-pool.jsonl | A7/raw/q10-mixture-balance.json | A7/raw/q34-recent-shift.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q07-synonyms.json | A8/work/canonical-pool.jsonl | A8/work/expansion-pool.jsonl,A3/abstract-triage.jsonl
1701,arxiv:2603.25903,12,HIGH,A5,Emergent Neural Automaton Policies: Learning Symbolic Structure from Visuomotor Trajectories,arxiv:2603.25903,"Scaling robot learning to long-horizon tasks remains a formidable challenge. While end-to-end policies often lack the structural priors needed for effective long-term reasoning, traditional neuro-symbolic methods rely heavily on hand-crafted symbolic priors. To address the issue, we introduce ENAP (Emergent Neural Automaton Policy), a framework that allows a bi-level neuro-symbolic policy adaptively emerge from visuomotor demonstrations. Specifically, we first employ adaptive clustering and an extension of the L* algorithm to infer a Mealy state machine from visuomotor data, which serves as an interpretable high-level planner capturing latent task modes. Then, this discrete structure guides a low-level reactive residual network to learn precise continuous control via behavior cloning (BC). By explicitly modeling the task structure with discrete transitions and continuous residuals, ENAP achieves high sample efficiency and interpretability without requiring task-specific labels. Extensive experiments on complex manipulation and long-horizon tasks demonstrate that ENAP outperforms state-of-the-art (SoTA) end-to-end VLA policies by up to 27% in low-data regimes, while offering a structured representation of robotic intent (Fig. 1).",high,A5,1,A5=high,A5=Scaling robot learning to long-horizon tasks remains a formidable challenge.,"A5=It supplies an adjacent-domain sampling, weighting, or selection mechanism whose transfer to robot experience should be checked during inspection.",A5=true,primary_assignment,"Yiyuan Pan, Xusheng Luo, Hanjiang Hu, Peiqi Yu, Changliu Liu",,arxiv:2603.25903 | paper:8062588993766793075,,paper:8062588993766793075,cs.RO,72,search-papers,recent,A5,false,false,false,false,A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json,A5/assigned-abstracts.jsonl
1714,arxiv:2604.12303,12,MEDIUM,A8,Labeled TrustSet Guided: Batch Active Learning with Reinforcement Learning,arxiv:2604.12303,"Batch active learning (BAL) is a crucial technique for reducing labeling costs and improving data efficiency in training large-scale deep learning models. Traditional BAL methods often rely on metrics like Mahalanobis Distance to balance uncertainty and diversity when selecting data for annotation. However, these methods predominantly focus on the distribution of unlabeled data and fail to leverage feedback from labeled data or the model's performance. To address these limitations, we introduce TrustSet, a novel approach that selects the most informative data from the labeled dataset, ensuring a balanced class distribution to mitigate the long-tail problem. Unlike CoreSet, which focuses on maintaining the overall data distribution, TrustSet optimizes the model's performance by pruning redundant data and using label information to refine the selection process. To extend the benefits of TrustSet to the unlabeled pool, we propose a reinforcement learning (RL)-based sampling policy that approximates the selection of high-quality TrustSet candidates from the unlabeled data. Combining TrustSet and RL, we introduce the Batch Reinforcement Active Learning with TrustSet (BRAL-T) framework. BRAL-T achieves state-of-the-art results across 10 image classification benchmarks and 2 active fine-tuning tasks, demonstrating its effectiveness and efficiency in various domains.",medium,A8,1,A8=medium,"A8=It combines label-aware redundancy pruning with an RL policy that approximates selection of high-quality, balanced candidates from an unlabeled pool.",A8=Its learned selection policy is a transferable design for fleet data acquisition when utility and coverage are only indirectly observed.,A8=true,primary_assignment,,,arxiv:2604.12303,arxiv:2604.12303,6345351641851707702,,A8 | q18-adjacent,search-papers,,A8,false,false,false,false,A8/raw/q18-adjacent.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl,A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl
1727,arxiv:2604.26848,12,HIGH,A1,STARRY: Spatial-Temporal Action-Centric World Modeling for Robotic Manipulation,arxiv:2604.26848,"Robotic manipulation requires reasoning about future spatial-temporal interactions and geometric constraints, yet existing Vision-Language-Action (VLA) policies often leave predictive representation weakly coupled with action execution, causing failures in tasks requiring precise spatial-temporal coordination. We propose STARRY, a world-model-enhanced action-generation policy that aligns spatial-temporal prediction and action generation by jointly denoising future spatial-temporal latents and actions through a unified diffusion process. To bridge 2D visual tokens and 3D metric control, STARRY introduces Geometry-Aware Selective Attention Modulation (GASAM), which converts predicted depth and end-effector geometry into token-aligned weights for selective action-attention modulation. On RoboTwin 2.0, STARRY achieves 93.82% / 93.30% average success under Clean and Randomized settings across 50 bimanual tasks. Real-world experiments show that STARRY improves average success from 42.5% to 70.8% compared with π0.5. These results demonstrate the effectiveness of action-centric spatial-temporal world modeling for spatially and temporally demanding robotic manipulation.",high,A1,1,A1=high,"A1=STARRY jointly denoises future spatial-temporal latents and actions, using geometry-aware attention to couple prediction with execution.",A1=Action-centric future modeling explicitly aligns predicted state evolution with the action trajectory.,A1=true,primary_assignment,,,arxiv:2604.26848,arxiv:2604.26848,6097087912720214263,,q17-recent-failure,search-papers,recent,A1,false,false,false,false,A1/assigned-papers.json | A1/inspection-manifest.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q17-recent-failure.json,A1/assigned-abstracts.jsonl | A1/triage.jsonl
1740,arxiv:2605.15536,12,HIGH,A2,SkiP: When to Skip and When to Refine for Efficient Robot Manipulation,arxiv:2605.15536,"Previous imitation learning policies predict future actions at every control step, whether in smooth motion phases or precise, contact-rich operation phases. This uniform treatment is wasteful: most steps in a manipulation trajectory traverse free space and carry little task-relevant information, while a small fraction of key steps around contacts, grasps, and alignment demand dense, high-resolution prediction. We propose a novel action relabeling mechanism: at each timestep in a skip segment, we replace the behavior cloning target with the action at the entrance of the next key segment, enabling the policy to leap over redundant steps in a single decision. The resulting Skip Policy (SkiP) dynamically leaps over skip segments and intensively refines actions in key segments, within a single unified network requiring no learned skip planner or hierarchical structure. To automatically partition demonstrations into key and skip segments without manual annotation, we introduce Motion Spectrum Keying (MSK), a fast, task-agnostic procedure that detects local motion complexity from action signals. Extensive experiments across 72 simulated manipulation tasks and three real-robot tasks show that SkiP reduces executed steps by 15--40% while matching or improving success rates across various policy backbones. Project page: https://pgq18.github.io/SkiP-page/.",high,A2,1,A2=high,"A2=Localizes event, phase, or subtask boundaries by modeling changes in multimodal observations, dynamics, language, or latent sequence structure.","A2=Boundary and horizon choices determine the training unit, feedback latency, credit assignment, and compounding-error exposure in long-horizon robot learning.",A2=true,primary_assignment,"Mingtong Dai, Guanqi Peng, Yongjie Bai, Feng Yan, Chunjie Chen, Lingbo Liu, Liang Lin, Xinyu Wu",2026,arxiv:2605.15536,arxiv:2605.15536,1506467839641839636,cs.AI | cs.CV | cs.RO,bad trajectory segments removal segmentation data quality robot imitation | behavioral cloning action chunking robot imitation learning foundational | hierarchical policy action chunking chunk length prediction robot imitation learning | robot learning trajectory segmentation event boundaries action sequences,search-papers,true,A2,false,false,false,false,A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q01-direct.json | A2/raw/q11-action-chunking.json | A2/raw/q21-bad-segments.json | A2/raw/q36-bc-chunking.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q07-syn-subsequences.json | A6/raw-retrieval/q09-mech-segmentation.json | A6/work/canonical-pool.jsonl,A2/assigned-abstracts.jsonl | A2/triage.jsonl
1753,arxiv:2605.30903,12,HIGH,A6,Inverse Reinforcement Learning without an Optimal Demonstrator: A Feasible Reward Set Approach,arxiv:2605.30903,"Inverse reinforcement learning (IRL) typically assumes demonstrations from a single optimal demonstrator, but in many applications data come from multiple imperfect demonstrators with heterogeneous suboptimality levels. We study reward learning in this setting through a feasible-reward-set framework: for each demonstrator, we encode its declared suboptimality level as a linear constraint and intersect the resulting feasible sets across demonstrators. Our theoretical analysis shows that the joint feasible set shrinks monotonically as data are added, and we give an exact characterization of when a new demonstrator strictly tightens it. We further establish two recovery guarantees for the feasible reward set of the ground-truth optimal demonstrator: one bound depends on closeness to the optimal occupancy, while the other requires only sufficient coverage and no near-optimal demonstrator. On the practical side, we introduce strategies to address the inherent reward ambiguity in the obtained reward set and provide an offline algorithm with function approximation for high-dimensional environments. Experiments in tabular grid-world and large language model (LLM) fine-tuning settings are consistent with the theoretical predictions and demonstrate the effectiveness of the proposed framework over baselines.",high,A6,1,A6=high,"A6=Uses failure, recovery, retry, correction, or intervention data to return execution to a viable state or learn corrective behavior.",A6=Shows how imperfect experience can teach robust retry and recovery behavior instead of being discarded.,A6=true,primary_assignment,"Kihyun Kim, Shripad Deshmukh, Nikos Vlassis, Jiawei Zhang",2026,arxiv:2605.30903,arxiv:2605.30903,3921747553788550555,cs.AI | cs.LG,q26-found-irl,search-papers,,A6,true,true,false,false,A6/raw-retrieval/q26-found-irl.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl,A6/triage.jsonl
1766,arxiv:2606.12105,12,HIGH,A1,DAM-VLA: Decoupled Asynchronous Multimodal Vision Language Action model,arxiv:2606.12105,"Vision-language-action (VLA) models inherit a shared synchronous clock from vision-language pretraining, processing every input at one rate. This is misaligned with physical interaction, where a high-frequency modality changes at hundreds of hertz, vision evolves more slowly, and language stays constant across an episode. A synchronous VLA oversamples slow modalities, undersamples fast ones, and caps action generation at the lowest effective frequency. We hypothesize that decoupling temporal processing per modality, letting each update and retain information at its own sensor rate, yields stronger representations and more robust control. We present DAM-VLA, which maintains per-modality latent buffers refreshed at sensor rates and read continuously by the action head, integrating new high-frequency modalities through gated cross-attention that leaves the pretrained backbone intact. Across seven contact-rich real-world manipulation tasks, DAM-VLA more than doubles the average success rate of the strongest synchronous baseline (95.2% vs. 40.95%) while sustaining smooth, reactive 100 Hz control. Project website: https://intuitive-robots.github.io/DAM-VLA/intuitive-robots.github.io/DAM-VLA/",high,A1,1,A1=high,A1=DAM-VLA maintains modality-specific latent buffers at native sensor rates and uses gated cross-attention to read asynchronous updates.,A1=Native-rate processing avoids oversampling slow modalities and undersampling fast contact signals in robot control.,A1=true,primary_assignment,,,arxiv:2606.12105,arxiv:2606.12105,4923985030555422916,,q01-direct | q12-segmentation | q15-recent-vla | q17-recent-failure,search-papers,recent,A1,false,false,false,false,A1/assigned-papers.json | A1/evidence-read-manifest.json | A1/inspection-manifest.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q01-direct.json | A1/raw/q12-segmentation.json | A1/raw/q15-recent-vla.json | A1/raw/q17-recent-failure.json | A8/raw/q26-recent.json | A8/work/canonical-pool.jsonl,A1/assigned-abstracts.jsonl | A1/triage.jsonl
1779,arxiv:2606.20871,12,HIGH,A3,Geometric Entropy: When Trajectory Diversity Helps and Hurts in Imitation Learning,arxiv:2606.20871,"We study how trajectory-shape diversity in demonstrations affects imitation learning (IL) performance across models, tasks, and data scales. We introduce Geometric Entropy (HG), a task-agnostic metric that quantifies the intrinsic diversity of transit trajectories after normalizing away extrinsic variation, such as goal pose and workspace scale, via target-frame alignment. Across multiple IL architectures and both simulated and real-robot contact-rich manipulation tasks, we observe a consistent inverted-U relationship between success and HG: increasing geometric diversity improves robustness i",high,A3,1,A3=high,A3=Geometric entropy measures normalized trajectory-shape diversity and reveals an inverted-U relationship between diversity and success.,A3=It warns that diversity is not monotonically beneficial and should be monitored as a quality-composition variable.,A3=true,primary_assignment,Qian Luo | Ruizhe Liu | Pei Zhou | Xunzhe Zhou | Yanchao Yang,2026,arxiv:2606.20871,arxiv:2606.20871,4551758454130549467,cs.RO,q06-trajectory-quality,firecrawl research search-papers,general,A3,false,false,false,false,A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q06-trajectory-quality.txt | A4/canonical-registry.jsonl | A4/raw/q08-information-gain.json | A4/raw/q11-help-harm.json | A4/raw/q31-trajectory-rank.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A7/raw/q15-long-tail-failure.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q09-mechanism.json | A8/work/canonical-pool.jsonl,A3/abstract-triage.jsonl
1792,arxiv:2606.28320,12,HIGH,A3 | A5,WARP-RM: A Warp-Augmented Relative Progress Reward Model for Data Curation,arxiv:2606.28320,"Scaling imitation learning requires large datasets, yet human teleoperation inevitably produces mixed-quality demonstrations containing hesitations and recoveries. Prior frame-level progress reward models supervise on absolute temporal progress proxies that suffer from label noise, or require costly human annotations to define subtask boundaries. We present WARP (Warp-Augmented Relative Progress), a novel fully self-supervised algorithm for learning dense, signed relative progress magnitudes directly from successful demonstrations. WARP generates per-frame progress targets via time-warp augmentations of demonstrations (variable playback speeds and reversals) and we train WARP-RM to predict the normalized elapsed time between input frames. Aggregating these predictions across overlapping windows yields a dense frame-level progress signal. We then introduce WARP-BC, which leverages these scalar reward estimates to upweight high-advantage action chunks during behavior cloning, where chunk-level advantage is obtained by aggregating per-frame rewards. We evaluate our approach on a physical bimanual robot system performing a long-horizon deformable object manipulation task: folding T-shirts from a random crumpled start. To evaluate policy robustness against suboptimal data, we construct training datasets of varying quality using episode length as a proxy for teleoperation sub-optimality. As the dataset is widened to admit more inefficiencies, WARP-BC maintains a 19/20 success rate compared to vanilla BC's collapse to 2/20, improving throughput by up to 18x. Furthermore, we evaluate a bottle-in-bin placement task in the real-world, as well as in a reproducible simulation of the task, where gains in success, speed, and throughput hold under paired significance tests, and we release all simulation code and evaluation artifacts. Project page: https://uynitsuj.github.io/warp-rm/",high,A3 | A5,2,A3=high | A5=high,"A3=Time-warp augmentation produces self-supervised signed relative-progress targets for dense frame-level curation scores. | A5=Scaling imitation learning requires large datasets, yet human teleoperation inevitably produces mixed-quality demonstrations containing hesitations and recoveries.","A3=It addresses noisy absolute-progress labels and enables fine-grained identification of useful and defective trajectory segments. | A5=It informs how contribution weights can align training with quality, advantage, density, or task importance in the robot experience-to-policy loop.",A3=true | A5=true,primary_assignment,"Justin Yu, Andrew Goldberg, Kavish Kondap, Karim El-Refai, Ethan Ransing, Qianzhong Chen, Mac Schwager, Fred Shentu, Philipp Wu, Ken Goldberg",2026,arxiv:2606.28320 | paper:2519737537631186480,arxiv:2606.28320,paper:2519737537631186480,cs.RO,1 | 22 | 27 | 51 | 6 | 66 | q04-mislabeled,firecrawl research search-papers | search-papers,general | recent,A3 | A5,false,false,false,false,A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q04-mislabeled.txt | A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json | A6/raw-retrieval/q11-mech-quality-weighted.json | A6/raw-retrieval/q18-failure-conditioned-bc.json | A6/work/canonical-pool.jsonl,A3/abstract-triage.jsonl | A5/assigned-abstracts.jsonl
1805,arxiv:2607.06978,12,HIGH,A2,SPECTRA: Context-Conditioned Spectral Movement Primitives for Robot Skill Generalization,arxiv:2607.06978,"Robot imitation learning for manipulation should preserve demonstrated task geometry while producing dynamically admissible robot motions. Existing pipelines often learn task-dependent trajectories and impose execution limits afterward through filtering, smoothing, clipping, or time scaling, which may distort task-critical end-effector paths. We propose the Spectral Movement Primitive (SMP), a frequency-domain imitation learning framework that couples task-space skill generation with joint-space execution regulation. Demonstrations are represented by truncated finite-horizon Fourier coefficients. An empirically selected low-frequency task band captures the dominant motion geometry, while higher harmonics contribute disproportionately to derivative growth. A frame-aware context-conditioned GMM/GMR prior predicts the task-band coefficients in a canonical task frame, and the resulting Cartesian trajectory is mapped to joint space through sequential inverse kinematics. A phase-coupled regulator then limits the requested phase progression without modifying the spectral coefficients, thereby enforcing joint velocity and acceleration limits while preserving the represented path. Experiments evaluate task-band reconstruction, robustness to composite demonstration corruption, out-of-distribution cross-board generalization, joint-space dynamic admissibility, end-effector path preservation, and deployment on a Franka Panda robot. Results show compact geometric reconstruction, consistent transfer across unseen task frames, substantial reductions in dynamic violations and jerk, and preservation of the intended end-effector path during phase regulation.",high,A2,1,A2=high,A2=Detects or learns semantically meaningful trajectory segments and uses them as variable-horizon action chunks or keypose-to-keypose control targets.,"A2=Boundary and horizon choices determine the training unit, feedback latency, credit assignment, and compounding-error exposure in long-horizon robot learning.",A2=true,primary_assignment,"Boxuan Zhang, Sheng Liu, Chenlin Ming, Ahmed Abdelrahman",2026,arxiv:2607.06978,arxiv:2607.06978,5998492958162904716,cs.RO,dynamic movement primitives robot trajectories skill representation,search-papers,true,A2,false,false,false,false,A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q13-resampling.json | A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q33-dmp.json | A8/raw/q02-direct.json | A8/work/canonical-pool.jsonl,A2/assigned-abstracts.jsonl | A2/triage.jsonl
1818,arxiv:2607.17257,12,HIGH,A1,Asynchronous Multimodal Diffusion Policy Composition via Latency-Aware Guidance Fusion,arxiv:2607.17257,"Diffusion policies have shown strong potential for robotic imitation learning, and recent extensions incorporate additional modalities to improve manipulation performance. However, these modalities often differ not only in information content but also in sensing rates and inference latencies. Existing multimodal diffusion policies typically rely on synchronous fusion or manually designed multi-frequency architectures, which either slow down high-frequency feedback or limit extensibility to new modality combinations. We propose LAG-Fusion, a latency-aware guidance fusion framework for asynchronous multimodal diffusion policy composition. LAG-Fusion allows modality-specific policies to operate at their native inference rates and contribute denoising guidance whenever available. To make asynchronous composition consistent, we derive a reference-frame rebasing rule for diffusion variables under relative action representations, enabling delayed guidance to be aligned before fusion. We instantiate LAG-Fusion in contact-rich manipulation by composing a low-frequency vision policy with a high-frequency force policy. Experiments under heterogeneous modality latencies show that LAG-Fusion improves policy responsiveness and task performance over synchronous fusion and specially designed force-aware baselines.",high,A1,1,A1=high,A1=LAG-Fusion lets modality-specific policies contribute at native rates and rebases delayed diffusion guidance into a common relative-action frame.,A1=Reference-frame rebasing is a concrete mechanism for fusing delayed force and low-rate vision guidance.,A1=true,primary_assignment,,,arxiv:2607.17257,arxiv:2607.17257,1575121977780858744,,q01-direct | q02-synonyms | q05-failure | q15-recent-vla,search-papers,recent,A1,false,false,false,false,A1/assigned-papers.json | A1/evidence-read-manifest.json | A1/inspection-manifest.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q01-direct.json | A1/raw/q02-synonyms.json | A1/raw/q05-failure.json | A1/raw/q15-recent-vla.json,A1/assigned-abstracts.jsonl | A1/triage.jsonl
