"pass2_index","canonical_paper_id","assigned_agent","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"1513","arxiv:2601.13122","6","MEDIUM","A4","Responsible AI for General-Purpose Systems: Overview, Challenges, and A Path Forward","arxiv:2601.13122","Modern general-purpose AI systems made using large language and vision models, are capable of performing a range of tasks like writing text articles, generating and debugging codes, querying databases, and translating from one language to another, which has made them quite popular across industries. However, there are risks like hallucinations, toxicity, and stereotypes in their output that make them untrustworthy. We review various risks and vulnerabilities of modern general-purpose AI along eight widely accepted responsible AI (RAI) principles (fairness, privacy, explainability, robustness, safety, truthfulness, governance, and sustainability) and compare how they are non-existent or less severe and easily mitigable in traditional task-specific counterparts. We argue that this is due to the non-deterministically high Degree of Freedom in output (DoFo) of general-purpose AI (unlike the deterministically constant or low DoFo of traditional task-specific AI systems), and there is a need to rethink our approach to RAI for general-purpose AI. Following this, we derive C2V2 (Control, Consistency, Value, Veracity) desiderata to meet the RAI requirements for future general-purpose AI systems, and discuss how recent efforts in AI alignment, retrieval-augmented generation, reasoning enhancements, etc. fare along one or more of the desiderata. We believe that the goal of developing responsible general-purpose AI can be achieved by formally modeling application- or domain-dependent RAI requirements along C2V2 dimensions, and taking a system design approach to suitably combine various techniques to meet the desiderata.","medium","A4","1","A4=medium","A4=Provides adjacent evidence about how data composition affects learning outcomes.","A4=It extends the A4 mechanism space with adjacent data-centric evidence.","A4=false","expansion_round_1","","","arxiv:2601.13122 | paper:1781330824467499727","","","","","","","A4","false","false","false","false","A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
"1526","arxiv:2601.18733","6","MEDIUM","A4","Advances and Innovations in the Multi-Agent Robotic System (MARS) Challenge","arxiv:2601.18733","Recent advancements in multimodal large language models and vision-languageaction models have significantly driven progress in Embodied AI. As the field transitions toward more complex task scenarios, multi-agent system frameworks are becoming essential for achieving scalable, efficient, and collaborative solutions. This shift is fueled by three primary factors: increasing agent capabilities, enhancing system efficiency through task delegation, and enabling advanced human-agent interactions. To address the challenges posed by multi-agent collaboration, we propose the Multi-Agent Robotic System (MARS) Challenge, held at the NeurIPS 2025 Workshop on SpaVLE. The competition focuses on two critical areas: planning and control, where participants explore multi-agent embodied planning using vision-language models (VLMs) to coordinate tasks and policy execution to perform robotic manipulation in dynamic environments. By evaluating solutions submitted by participants, the challenge provides valuable insights into the design and coordination of embodied multi-agent systems, contributing to the future development of advanced collaborative AI systems.","medium","A4","1","A4=medium","A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning.","A4=true","expansion_round_1","","","arxiv:2601.18733 | paper:6241227983815258500","","","","","","","A4","false","false","false","false","A4/expansion/round3/registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
"1539","arxiv:2601.21702","6","MEDIUM","A4","Beyond Forgetting: Machine Unlearning Elicits Controllable Side Behaviors and Capabilities","arxiv:2601.21702","We consider Representation Misdirection (RM), a class of large language model (LLM) unlearning methods that achieve forgetting by redirecting the forget-representations, that is, latent representations of forget-samples, toward a target vector. Despite being important, the roles of the target vector used in RM, however, remain underexplored. Here, we approach and revisit RM through the lens of the Linear Representation Hypothesis. Specifically, if one can identify a one-dimensional representation corresponding to a high-level concept, the Linear Representation Hypothesis enables linear operations on this concept vector within the forget-representation space. Under this view, we hypothesize that, beyond forgetting, machine unlearning via RM elicits controllable emergent side behaviors and stronger side capabilities corresponding to the high-level concept. Our hypothesis is empirically validated across a wide range of tasks, including behavioral control (e.g., controlling unlearned models' truthfulness, sentiment, refusal, and language) and capability enhancement (e.g., improving unlearned models' in-context learning (ICL) capability). Our findings reveal that this phenomenon could be either a hidden risk if misused or a mechanism that can be harnessed for developing unlearned models that require stronger capabilities and controllable behaviors.","medium","A4","1","A4=medium","A4=Provides adjacent evidence about how data composition affects learning outcomes.","A4=It extends the A4 mechanism space with adjacent data-centric evidence.","A4=false","expansion_round_1","","","arxiv:2601.21702 | paper:6714297767744917780","","","","","","","A4","false","false","false","false","A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
"1552","arxiv:2602.00780","6","HIGH","A1 | A4","Environment-Aware Adaptive Pruning with Interleaved Inference Orchestration for Vision-Language-Action Models","arxiv:2602.00780","While Vision-Language-Action (VLA) models hold promise in embodied intelligence, their large parameter counts lead to substantial inference latency that hinders real-time manipulation, motivating parameter sparsification. However, as the environment evolves during VLA execution, the optimal sparsity patterns change accordingly. Static pruning lacks the adaptability required for environment dynamics, whereas fixed-interval dynamic layer pruning suffers from coarse granularity and high retraining overheads. To bridge this gap, we propose EcoVLA, a training-free, plug-and-play adaptive pruning framework that supports orthogonal combination with existing VLA acceleration methods. EcoVLA comprises two components: Environment-aware Adaptive Pruning (EAP) and Interleaved Inference Orchestration (I²O). EAP is a lightweight adaptive channel pruning method that incorporates the temporal consistency of the physical environment to update sparsity patterns. I²O leverages the FLOPs bubbles inherent in VLA inference to schedule the pruning method in parallel, ensuring negligible impact on latency. Evaluated on diverse VLA models and benchmarks, EcoVLA delivers state-of-the-art performance, achieving up to 1.60× speedup with only a 0.4% drop in success rate, and further reaches 2.18× speedup with only a 0.5% degradation when combined with token pruning. We further validate the effectiveness of EcoVLA on real-world robots.","high","A1 | A4","2","A1=high | A4=medium","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Environment-Aware Adaptive Pruning with Interleaved Inference Orchestration for Vision-Language-Action Models. | A4=Selects or removes training examples using utility, gradient, coverage, or representativeness criteria.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training. | A4=It is directly or plausibly transferable to selecting robot experience for policy learning.","A1=true | A4=false","expansion_round_1 | expansion_round_2","","","arxiv:2602.00780 | paper:2624189599278595180","arxiv:2602.00780","2624189599278595180","","","related-papers-round2","","A1","false","false","false","true","A1/expansion-round2-registry.json | A1/paper-registry-complete.json | A4/expansion/round4/registry.jsonl","A1/expansion-round2-triage.jsonl | A4/expansion/all-new-expansion-triage.jsonl"
"1565","arxiv:2602.04215","6","MEDIUM","A4","OAT: Ordered Action Tokenization","arxiv:2602.04215","Autoregressive policies offer a compelling foundation for scalable robot learning by enabling discrete abstraction, token-level reasoning, and flexible inference. However, applying autoregressive modeling to continuous robot actions requires an effective action tokenization scheme. Existing approaches either rely on analytical discretization methods that produce prohibitively long token sequences, or learned latent tokenizers that lack structure, limiting their compatibility with next-token prediction. In this work, we identify three desiderata for action tokenization - high compression, total decodability, and a left-to-right causally ordered token space - and introduce Ordered Action Tokenization (OAT), a learned action tokenizer that satisfies all three. OAT discretizes action chunks into an ordered sequence of tokens using transformer with registers, finite scalar quantization, and ordering-inducing training mechanisms. The resulting token space aligns naturally with autoregressive generation and enables prefix-based detokenization, yielding an anytime trade-off between inference cost and action fidelity. Across more than 20 tasks spanning four simulation benchmarks and real-world settings, autoregressive policies equipped with OAT consistently outperform prior tokenization schemes and diffusion-based baselines, while offering significantly greater flexibility at inference time.","medium","A4","1","A4=medium","A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning.","A4=true","expansion_round_1","","2026","arxiv:2602.04215 | paper:5377945209235818781","arxiv:2602.04215","5377945209235818781","","latent plan discovery trajectory chunks transformer robot learning | temporally abstract actions robot learning action chunks","search-papers","false","A4","false","false","false","false","A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q04-direct.json | A2/raw/q15-latent-plan.json | A4/expansion/round3/registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
"1578","arxiv:2602.08167","6","HIGH","A7","Self-Supervised Bootstrapping of Action-Predictive Embodied Reasoning","arxiv:2602.08167","Embodied Chain-of-Thought (CoT) reasoning has significantly enhanced Vision-Language-Action (VLA) models, yet current methods rely on rigid templates to specify reasoning primitives (e.g., objects in the scene, high-level plans, structural affordances). These templates can force policies to process irrelevant information that distracts from critical action-prediction signals. This creates a bottleneck: without successful policies, we cannot verify reasoning quality; without quality reasoning, we cannot build robust policies. We introduce R&B-EnCoRe, which enables models to bootstrap embodied reasoning from internet-scale knowledge through self-supervised refinement. By treating reasoning as a latent variable within importance-weighted variational inference, models can generate and distill a refined reasoning training dataset of embodiment-specific strategies without external rewards, verifiers, or human annotation. We validate R&B-EnCoRe across manipulation (Franka Panda in simulation, WidowX in hardware), legged navigation (bipedal, wheeled, bicycle, quadruped), and autonomous driving embodiments using various VLA architectures with 1B, 4B, 7B, and 30B parameters. Our approach achieves 28% gains in manipulation success, 101% improvement in navigation scores, and 21% reduction in collision-rate metric over models that indiscriminately reason about all available primitives. R&B-EnCoRe enables models to distill reasoning that is predictive of successful control, bypassing manual annotation engineering while grounding internet-scale knowledge in physical execution.","high","A7","1","A7=high","A7=Embodied Chain-of-Thought (CoT) reasoning has significantly enhanced Vision-Language-Action (VLA) models, yet current methods rely on rigid templates to specify reasoning primitives (e.g., objects in the scene, high-level plans, structural affordances).","A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.","A7=true","expansion_round_1","","","arxiv:2602.08167","","","","","citers","","A7","false","false","false","false","A7/work/expansion-read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl","A7/work/expansion-triage.jsonl"
"1591","arxiv:2602.11075","6","HIGH","A3 | A6","RISE: Self-Improving Robot Policy with Compositional World Model","arxiv:2602.11075","Despite the sustained scaling on model capacity and data acquisition, Vision-Language-Action (VLA) models remain brittle in contact-rich and dynamic manipulation tasks, where minor execution deviations can compound into failures. While reinforcement learning (RL) offers a principled path to robustness, on-policy RL in the physical world is constrained by safety risk, hardware cost, and environment reset. To bridge this gap, we present RISE, a scalable framework of robotic reinforcement learning via imagination. At its core is a Compositional World Model that (i) predicts multi-view future via a controllable dynamics model, and (ii) evaluates imagined outcomes with a progress value model, producing informative advantages for the policy improvement. Such compositional design allows state and value to be tailored by best-suited yet distinct architectures and objectives. These components are integrated into a closed-loop self-improving pipeline that continuously generates imaginary rollouts, estimates advantages, and updates the policy in imaginary space without costly physical interaction. Across three challenging real-world tasks, RISE yields significant improvement over prior art, with more than +35% absolute performance increase in dynamic brick sorting, +45% for backpack packing, and +35% for box closing, respectively.","high","A3 | A6","2","A3=high | A6=high","A3=A compositional world model supports self-improving robot policies by generating and evaluating candidate behavior. | A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions.","A3=Model-based self-improvement can turn observed weaknesses into targeted experience without random unsafe exploration. | A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next.","A3=true | A6=true","expansion_round_1 | expansion_round_3","Jiazhi Yang | Kunyang Lin | Jinwei Li | Wencong Zhang | Tianwei Lin | Longyan Wu | Zhizhong Su | Hao Zhao | Ya-Qin Zhang | Li Chen | Ping Luo | Xiangyu Yue | Hongyang Li","2026","arxiv:2602.11075","arxiv:2602.11075","4950676848395813543","cs.RO","","firecrawl research related-papers | related-papers","recent","A3","false","false","false","false","A3/paper-registry.json | A3/round3-registry.json | A6/expansion/canonical-pool.jsonl | A7/raw/q37-trajectory-composition.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl","A3/round3-triage.jsonl | A6/expansion/triage.jsonl"
"1604","arxiv:2602.13810","6","MEDIUM","A5","Mean Flow Policy with Instantaneous Velocity Constraint for One-step Action Generation","arxiv:2602.13810","Learning expressive and efficient policy functions is a promising direction in reinforcement learning (RL). While flow-based policies have recently proven effective in modeling complex action distributions with a fast deterministic sampling process, they still face a trade-off between expressiveness and computational burden, which is typically controlled by the number of flow steps. In this work, we propose mean velocity policy (MVP), a new generative policy function that models the mean velocity field to achieve the fastest one-step action generation. To ensure its high expressiveness, an instantaneous velocity constraint (IVC) is introduced on the mean velocity field during training. We theoretically prove that this design explicitly serves as a crucial boundary condition, thereby improving learning accuracy and enhancing policy expressiveness. Empirically, our MVP achieves state-of-the-art success rates across several challenging robotic manipulation tasks from Robomimic and OGBench. It also delivers substantial improvements in training and inference speed over existing flow-based policy baselines.","medium","A5","1","A5=medium","A5=While flow-based policies have recently proven effective in modeling complex action distributions with a fast deterministic sampling process, they still face a trade-off between expressiveness and computational burden, which is typically controlled by the number of flow steps.","A5=This adaptive mixture neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.","A5=true","expansion_round_2","","","arxiv:2602.13810","arxiv:2602.13810","3051124201462654500","","","","","A5","false","false","false","false","A5/expansion/raw/round2-citers.json","A5/expansion/round2-triage.jsonl"
"1617","arxiv:2602.18025","6","HIGH","A3 | A6 | A7","Cross-Embodiment Offline Reinforcement Learning for Heterogeneous Robot Datasets","arxiv:2602.18025","Scalable robot policy pre-training has been hindered by the high cost of collecting high-quality demonstrations for each platform. In this study, we address this issue by uniting offline reinforcement learning (offline RL) with cross-embodiment learning. Offline RL leverages both expert and abundant suboptimal data, and cross-embodiment learning aggregates heterogeneous robot trajectories across diverse morphologies to acquire universal control priors. We perform a systematic analysis of this offline RL and cross-embodiment paradigm, providing a principled understanding of its strengths and limitations. To evaluate this offline RL and cross-embodiment paradigm, we construct a suite of locomotion datasets spanning 16 distinct robot platforms. Our experiments confirm that this combined approach excels at pre-training with datasets rich in suboptimal trajectories, outperforming pure behavior cloning. However, as the proportion of suboptimal data and the number of robot types increase, we observe that conflicting gradients across morphologies begin to impede learning. To mitigate this, we introduce an embodiment-based grouping strategy in which robots are clustered by morphological similarity and the model is updated with a group gradient. This simple, static grouping substantially reduces inter-robot conflicts and outperforms existing conflict-resolution methods.","high","A3 | A6 | A7","3","A3=high | A6=high | A7=high","A3=Offline RL combines expert and suboptimal trajectories across robot embodiments to learn shared control priors. | A6=Uses data-quality estimates, filtering, weighting, or offline reinforcement learning to extract signal from suboptimal demonstrations. | A7=Combines offline RL with morphology-grouped gradient updates so heterogeneous and suboptimal robot data contributes shared control priors without unchecked cross-embodiment gradient conflict.","A3=It frames heterogeneity and quality variation as a composition problem that requires conditioning or weighting rather than blanket deletion. | A6=Directly informs how a robot data loop can learn from heterogeneous and imperfect trajectories. | A7=It directly exposes both the value of heterogeneous data and the negative-transfer boundary that a dataset-composition policy must manage.","A3=true | A6=true | A7=true","primary_assignment","Haruki Abe, Takayuki Osa, Yusuke Mukuta, Tatsuya Harada","2026","arxiv:2602.18025","arxiv:2602.18025","5753313995526266547","cs.AI | cs.RO","q08-syn-negative-demo | q10-suboptimal | q12-mech-offline-failures | q26-recent-offline","firecrawl research search-papers | search-papers","foundational | general | recent","A3 | A6 | A7","true","true","true","false","A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q10-suboptimal.txt | A3/raw/q26-recent-offline.txt | A5/canonical-pool.jsonl | A5/paper-registry.json | A5/raw/q05-direct-mixture.json | A6/raw-retrieval/q08-syn-negative-demo.json | A6/raw-retrieval/q12-mech-offline-failures.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl | A7/raw/q03-heterogeneous.json | A7/raw/q08-transfer.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl","A3/abstract-triage.jsonl | A6/triage.jsonl | A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl"
"1630","arxiv:2602.22579","6","MEDIUM","A5","Metamorphic Testing of Vision-Language Action-Enabled Robots","arxiv:2602.22579","Vision-Language-Action (VLA) models are multimodal robotic task controllers that, given an instruction and visual inputs, produce a sequence of low-level control actions (or motor commands) enabling a robot to execute the requested task in the physical environment. These systems face the test oracle problem from multiple perspectives. On the one hand, a test oracle must be defined for each instruction prompt, which is a complex and non-generalizable approach. On the other hand, current state-of-the-art oracles typically capture symbolic representations of the world (e.g., robot and object states), enabling the correctness evaluation of a task, but fail to assess other critical aspects, such as the quality with which VLA-enabled robots perform a task. In this paper, we explore whether Metamorphic Testing (MT) can alleviate the test oracle problem in this context. To do so, we propose two metamorphic relation patterns and five metamorphic relations to assess whether changes to the test inputs impact the original trajectory of the VLA-enabled robots. An empirical study involving five VLA models, two simulated robots, and four robotic tasks shows that MT can effectively alleviate the test oracle problem by automatically detecting diverse types of failures, including, but not limited to, uncompleted tasks. More importantly, the proposed MRs are generalizable, making the proposed approach applicable across different VLA models, robots, and tasks, even in the absence of test oracles.","medium","A5","1","A5=medium","A5=Vision-Language-Action (VLA) models are multimodal robotic task controllers that, given an instruction and visual inputs, produce a sequence of low-level control actions (or motor commands) enabling a robot to execute the requested task in the physical environment.","A5=This curriculum neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.","A5=true","expansion_round_3","","","arxiv:2602.22579","arxiv:2602.22579","1976114020174090690","","","","","A5","false","false","false","false","A5/expansion/raw/round3-citers.json","A5/expansion/round3-triage.jsonl"
"1643","arxiv:2603.02688","6","HIGH","A1","Retrieval-Augmented Robots via Retrieve-Reason-Act","arxiv:2603.02688","To achieve general-purpose utility, we argue that robots must evolve from passive executors into active Information Retrieval users. In strictly zero-shot settings where no prior demonstrations exist, robots face a critical information gap, such as the exact sequence required to assemble a complex furniture kit, that cannot be satisfied by internal parametric knowledge (common sense) or past internal memory. While recent robotic works attempt to use search before action, they primarily focus on retrieving past kinematic trajectories (analogous to searching internal memory) or text-based safety rules (searching for constraints). These approaches fail to address the core information need of active task construction: acquiring unseen procedural knowledge from external, unstructured documentation. In this paper, we define the paradigm as Retrieval-Augmented Robotics (RAR), empowering the robot with the information-seeking capability that bridges the gap between visual documentation and physical actuation. We formulate the task execution as an iterative Retrieve-Reason-Act loop: the robot or embodied agent actively retrieves relevant visual procedural manuals from an unstructured corpus, grounds the abstract 2D diagrams to 3D physical parts via cross-modal alignment, and synthesizes executable plans. We validate this paradigm on a challenging long-horizon assembly benchmark. Our experiments demonstrate that grounding robotic planning in retrieved visual documents significantly outperforms baselines relying on zero-shot reasoning or few-shot example retrieval. This work establishes the basis of RAR, extending the scope of Information Retrieval from answering user queries to driving embodied physical actions.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Retrieval-Augmented Robots via Retrieve-Reason-Act.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_2","","","arxiv:2603.02688","arxiv:2603.02688","7713895814097878066","","","related-papers-round2","","A1","false","false","false","false","A1/expansion-round2-registry.json | A1/paper-registry-complete.json","A1/expansion-round2-triage.jsonl"
"1656","arxiv:2603.06987","6","HIGH","A3","Foundational World Models Accurately Detect Bimanual Manipulator Failures","arxiv:2603.06987","Deploying visuomotor robots at scale is challenging due to the potential for anomalous failures to degrade performance, cause damage, or endanger human life. Bimanual manipulators are no exception; these robots have vast state spaces comprised of high-dimensional images and proprioceptive signals. Explicitly defining failure modes within such state spaces is infeasible. In this work, we overcome these challenges by training a probabilistic, history informed, world model within the compressed latent space of a pretrained vision foundation model (NVIDIA's Cosmos Tokenizer). The model outputs unc","high","A3","1","A3=high","A3=World models detect bimanual manipulator failures from learned predictive structure.","A3=Predictive failure signals can scale harmful-data detection beyond manually labeled failure sets.","A3=true","expansion_round_3","Isaac R. Ward | Michelle Ho | Houjun Liu | Aaron Feldman | Joseph Vincent | Liam Kruse | Sean Cheong | Duncan Eddy | Mykel J. Kochenderfer | Mac Schwager","2026","arxiv:2603.06987","arxiv:2603.06987","8801856114863787030","cs.AI | cs.RO","A8 | q16-outcome","firecrawl research related-papers","","A3","false","false","false","false","A3/paper-registry.json | A3/round3-registry.json | A8/raw/q16-outcome.json | A8/work/canonical-pool.jsonl","A3/round3-triage.jsonl"
"1669","arxiv:2603.11426","6","HIGH","A4 | A7 | A8","Grounding Robot Generalization in Training Data via Retrieval-Augmented VLMs","arxiv:2603.11426","Recent work on robot manipulation has advanced policy generalization to novel scenarios. However, it is often difficult to characterize how different evaluation settings actually represent generalization from the training distribution of a given policy. To work towards more precise evaluation of generalization in robotics, we propose RADAR, a scalable framework for directly comparing test-time evaluation tasks to policy training data, to determine what form of policy generalization is required. RADAR consists of a two-stage pipeline: first, retrieval using generalist policy embeddings identifies which training examples are relevant for a given evaluation task. Next, vision-language models (VLMs) analyze the evaluation task against the retrieved data, outputting interpretable analysis on how they compare along a variety of axes, and an overall classification of what type of policy generalization is required. Through controlled experiments, we demonstrate that VLMs are effective at analyzing data for generalization, and that our retrieval step effectively identifies examples needed to make accurate classifications with respect to the training data. Furthermore, we scale RADAR to large-scale datasets, where we observe agreement with human-defined benchmark conditions from prior work. We provide demonstrations at radar-analysis.github.io.","high","A4 | A7 | A8","3","A4=high | A7=high | A8=high","A4=Relates data composition or example properties to downstream model or policy behavior and provides a mechanism for selecting or weighting experience. | A7=Recent work on robot manipulation has advanced policy generalization to novel scenarios. | A8=A retrieval-augmented VLM links deployment scenarios to training examples and uses retrieved evidence to ground generalization judgments.","A4=It offers a direct or transferable way to connect robot experience choices to learned policy behavior. | A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift. | A8=It directly connects representation-space retrieval to diagnosing which missing or mismatched data limit fleet generalization.","A4=true | A7=true | A8=true","expansion_round_1 | primary_assignment","","","arxiv:2603.11426 | paper:6255257566819801832 | paperid:6255257566819801832","arxiv:2603.11426","6255257566819801832","","q14-attribution-failures","citers | related-papers | semantic-search","","A4","false","false","false","false","A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/expansion/round3/registry.jsonl | A4/raw/q14-attribution-failures.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl","A4/abstract-triage.jsonl | A7/work/expansion-triage.jsonl | A8/work/expansion-triage.jsonl"
"1682","arxiv:2603.14397","6","HIGH","A1","eNavi: Event-based Imitation Policies for Low-Light Indoor Mobile Robot Navigation","arxiv:2603.14397","Event cameras provide high dynamic range and microsecond-level temporal resolution, making them well-suited for indoor robot navigation, where conventional RGB cameras degrade under fast motion or low-light conditions. Despite advances in event-based perception spanning detection, SLAM, and pose estimation, there remains limited research on end-to-end control policies that exploit the asynchronous nature of event streams. To address this gap, we introduce a real-world indoor person-following dataset collected using a TurtleBot 2 robot, featuring synchronized raw event streams, RGB frames, and expert control actions across multiple indoor maps, trajectories under both normal and low-light conditions. We further build a multimodal data preprocessing pipeline that temporally aligns event and RGB observations while reconstructing ground-truth actions from odometry to support high-quality imitation learning. Building on this dataset, we propose a late-fusion RGB-Event navigation policy that combines dual MobileNet encoders with a transformer-based fusion module trained via behavioral cloning. A systematic evaluation of RGB-only, Event-only, and RGB-Event fusion models across 12 training variations ranging from single-path imitation to general multi-path imitation shows that policies incorporating event data, particularly the fusion model, achieve improved robustness and lower action prediction error, especially in unseen low-light conditions where RGB-only models fail. We release the dataset, synchronization pipeline, and trained models at https://eventbasedvision.github.io/eNavi/","high","A1","1","A1=high","A1=eNavi temporally aligns asynchronous event and RGB streams and reconstructs expert actions from odometry before late-fusion behavioral cloning.","A1=It is a recent end-to-end example where synchronization quality improves robustness under fast motion and low light.","A1=true","primary_assignment","","","arxiv:2603.14397","arxiv:2603.14397","1438314613006388708","","q01-direct | q05-failure | q14-recent-sync","search-papers","recent","A1","false","false","false","false","A1/assigned-papers.json | A1/evidence-read-manifest.json | A1/expansion-round2-registry.json | A1/inspection-manifest.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q01-direct.json | A1/raw/q05-failure.json | A1/raw/q14-recent-sync.json","A1/assigned-abstracts.jsonl | A1/triage.jsonl"
"1695","arxiv:2603.21669","6","MEDIUM","A4","PRM-as-a-Judge: A Dense Evaluation Paradigm for Fine-Grained Robotic Auditing","arxiv:2603.21669","Current robotic evaluation is still largely dominated by binary success rates, which collapse rich execution processes into a single outcome and obscure critical qualities such as progress, efficiency, and stability. To address this limitation, we propose PRM-as-a-Judge, a dense evaluation paradigm that leverages Process Reward Models (PRMs) to audit policy execution directly from trajectory videos by estimating task progress from observation sequences. Central to this paradigm is the OPD (Outcome-Process-Diagnosis) metric system, which explicitly formalizes execution quality via a task-aligned progress potential. We characterize dense robotic evaluation through two axiomatic properties: macro-consistency, which requires additive and path-consistent aggregation, and micro-resolution, which requires sensitivity to fine-grained physical evolution. Under this formulation, potential-based PRM judges provide a natural instantiation of dense evaluation, with macro-consistency following directly from the induced scalar potential. We empirically validate the micro-resolution property using RoboPulse, a diagnostic benchmark specifically designed for probing micro-scale progress discrimination, where several trajectory-trained PRM judges outperform discriminative similarity-based methods and general-purpose foundation-model judges. Finally, leveraging PRM-as-a-Judge and the OPD metric system, we conduct a structured audit of mainstream policy paradigms across long-horizon tasks, revealing behavioral signatures and failure modes that are invisible to outcome-only metrics.","medium","A4","1","A4=medium","A4=Uses a valuation or attribution signal to estimate the contribution of training examples to model or policy outcomes.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning.","A4=false","expansion_round_1","","","arxiv:2603.21669 | paper:8465737167568611346","","","","","","","A4","false","false","false","false","A4/expansion/round4/registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
