"pass2_index","canonical_paper_id","assigned_agent","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"140","arxiv:1703.01310","11","HIGH","A8","Count-Based Exploration with Neural Density Models","arxiv:1703.01310","Bellemare et al. (2016) introduced the notion of a pseudo-count, derived from a density model, to generalize count-based exploration to non-tabular reinforcement learning. This pseudo-count was used to generate an exploration bonus for a DQN agent and combined with a mixed Monte Carlo update was sufficient to achieve state of the art on the Atari 2600 game Montezuma's Revenge. We consider two questions left open by their work: First, how important is the quality of the density model for exploration? Second, what role does the Monte Carlo update play in exploration? We answer the first question by demonstrating the use of PixelCNN, an advanced neural density model for images, to supply a pseudo-count. In particular, we examine the intrinsic difficulties in adapting Bellemare et al.'s approach when assumptions about the model are violated. The result is a more practical and general algorithm requiring no special apparatus. We combine PixelCNN pseudo-counts with different agent architectures to dramatically improve the state of the art on several hard Atari games. One surprising finding is that the mixed Monte Carlo update is a powerful facilitator of exploration in the sparsest of settings, including Montezuma's Revenge.","high","A8","1","A8=high","A8=A neural density model estimates state visitation likelihood and gives intrinsic reward to observations with low estimated density.","A8=It scales novelty-driven collection beyond exact state counts and can prioritize rare fleet situations.","A8=true","expansion_round_2","","","arxiv:1703.01310 | paperid:3454951387643947727","","","","","","","A8","false","false","false","false","A8/work/expansion-round2-novel.jsonl","A8/work/expansion-round2-triage.jsonl | A8/work/expansion-round3-triage.jsonl"
"153","arxiv:1703.09327","11","HIGH","A3 | A6 | A8","DART: Noise Injection for Robust Imitation Learning","arxiv:1703.09327","One approach to Imitation Learning is Behavior Cloning, in which a robot observes a supervisor and infers a control policy. A known problem with this ""off-policy"" approach is that the robot's errors compound when drifting away from the supervisor's demonstrations. On-policy, techniques alleviate this by iteratively collecting corrective actions for the current robot policy. However, these techniques can be tedious for human supervisors, add significant computation burden, and may visit dangerous states during training. We propose an off-policy approach that injects noise into the supervisor's policy while demonstrating. This forces the supervisor to demonstrate how to recover from errors. We propose a new algorithm, DART (Disturbances for Augmenting Robot Trajectories), that collects demonstrations with injected noise, and optimizes the noise level to approximate the error of the robot's trained policy during data collection. We compare DART with DAgger and Behavior Cloning in two domains: in simulation with an algorithmic supervisor on the MuJoCo tasks (Walker, Humanoid, Hopper, Half-Cheetah) and in physical experiments with human supervisors training a Toyota HSR robot to perform grasping in clutter. For high dimensional tasks like Humanoid, DART can be up to 3x faster in computation time and only decreases the supervisor's cumulative reward by 5% during training, whereas DAgger executes policies that have 80% less cumulative reward than the supervisor. On the grasping in clutter task, DART obtains on average a 62% performance increase over Behavior Cloning.","high","A3 | A6 | A8","3","A3=high | A6=high | A8=high","A3=Noise is injected into expert demonstrations to train policies that remain robust when deployment states drift from the demonstrations. | A6=Uses failure, recovery, retry, correction, or intervention data to return execution to a viable state or learn corrective behavior. | A8=Demonstration noise is sampled from a learned perturbation model so data expose recoverable off-demonstration states during imitation training.","A3=It is a foundational way to turn expected execution error into corrective training coverage without repeatedly relabeling every rollout. | A6=Shows how imperfect experience can teach robust retry and recovery behavior instead of being discarded. | A8=It reframes useful collection around controlled failure and recovery coverage rather than only clean nominal trajectories.","A3=true | A6=true | A8=true","expansion_round_1 | primary_assignment","Michael Laskey, Jonathan Lee, Roy Fox, Anca Dragan, Ken Goldberg","2017","arxiv:1703.09327 | paperid:6547671706728105945","arxiv:1703.09327","6547671706728105945","cs.LG","q01-direct | q01-direct-failed-recovery | q02-direct-imperfect-demo | q03-direct-partial-success | q04-mislabeled | q05-failure | q06-syn-noisy-demo | q08-syn-negative-demo | q12-action-labels | q13-weak-supervision | q20-foundational-robust | q25-found-failures","firecrawl research search-papers | related-papers","true","A1 | A3 | A6","true","true","false","false","A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q05-failure.json | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q17-failure-boundaries.json | A3/assigned-papers.json | A3/evidence-index.json | A3/expansion-registry.json | A3/paper-registry.json | A3/raw/q01-direct.txt | A3/raw/q04-mislabeled.txt | A3/raw/q12-action-labels.txt | A3/raw/q13-weak-supervision.txt | A3/raw/q20-foundational-robust.txt | A4/canonical-registry.jsonl | A4/expansion/expansion-registry.jsonl | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl | A4/raw/q11-help-harm.json | A5/canonical-pool.jsonl | A5/expansion/raw/round3-references.json | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q01-direct-failed-recovery.json | A6/raw-retrieval/q02-direct-imperfect-demo.json | A6/raw-retrieval/q03-direct-partial-success.json | A6/raw-retrieval/q06-syn-noisy-demo.json | A6/raw-retrieval/q08-syn-negative-demo.json | A6/raw-retrieval/q25-found-failures.json | A6/registry-assignment.jsonl | A6/work/assigned-registry-inspected.jsonl | A6/work/assigned-registry-preinspect.jsonl | A6/work/canonical-pool.jsonl | A6/work/evidence-index.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl","A3/abstract-triage.jsonl | A6/triage.jsonl | A8/work/expansion-triage.jsonl"
"166","arxiv:1705.10941","11","MEDIUM","A4","Spectral Norm Regularization for Improving the Generalizability of Deep Learning","arxiv:1705.10941","We investigate the generalizability of deep learning based on the sensitivity to input perturbation. We hypothesize that the high sensitivity to the perturbation of data degrades the performance on it. To reduce the sensitivity to perturbation, we propose a simple and effective regularization method, referred to as spectral norm regularization, which penalizes the high spectral norm of weight matrices in neural networks. We provide supportive evidence for the abovementioned hypothesis by experimentally confirming that the models trained using spectral norm regularization exhibit better generalizability than other baseline methods.","medium","A4","1","A4=medium","A4=Connects trajectory or dataset composition to downstream policy or model behavior.","A4=It provides adjacent evidence for data-efficient training intelligence.","A4=false","expansion_round_1","","","arxiv:1705.10941 | paper:7656126067859380855","","","","","related-paper-expansion","","A4","false","false","false","false","A4/expansion/expansion-registry.jsonl","A4/expansion/expansion-triage.jsonl"
"179","arxiv:1707.02920","11","HIGH","A6","Vision-Based Multi-Task Manipulation for Inexpensive Robots Using End-To-End Learning from Demonstration","arxiv:1707.02920","We propose a technique for multi-task learning from demonstration that trains the controller of a low-cost robotic arm to accomplish several complex picking and placing tasks, as well as non-prehensile manipulation. The controller is a recurrent neural network using raw images as input and generating robot arm trajectories, with the parameters shared across the tasks. The controller also combines VAE-GAN-based reconstruction with autoregressive multimodal action prediction. Our results demonstrate that it is possible to learn complex manipulation tasks, such as picking up a towel, wiping an object, and depositing the towel to its previous position, entirely from raw images with direct behavior cloning. We show that weight sharing and reconstruction-based regularization substantially improve generalization and robustness, and training on multiple tasks simultaneously increases the success rate on all tasks.","high","A6","1","A6=high","A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.","A6=Offers a reusable mechanism for converting sequential experience into better policy or data decisions.","A6=true","expansion_round_1","","","arxiv:1707.02920","arxiv:1707.02920","6062589610082937717","","54","related-papers","general","A6","false","false","false","false","A5/canonical-pool.jsonl | A5/expansion/raw/round2-references.json | A5/expansion/raw/round3-references.json | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl","A6/expansion/triage.jsonl"
"192","arxiv:1709.10087","11","MEDIUM","A5","Learning Complex Dexterous Manipulation with Deep Reinforcement Learning and Demonstrations","arxiv:1709.10087","Dexterous multi-fingered hands are extremely versatile and provide a generic way to perform a multitude of tasks in human-centric environments. However, effectively controlling them remains challenging due to their high dimensionality and large number of potential contacts. Deep reinforcement learning (DRL) provides a model-agnostic approach to control complex dynamical systems, but has not been shown to scale to high-dimensional dexterous manipulation. Furthermore, deployment of DRL on physical systems remains challenging due to sample inefficiency. Consequently, the success of DRL in robotics has thus far been limited to simpler manipulators and tasks. In this work, we show that model-free DRL can effectively scale up to complex manipulation tasks with a high-dimensional 24-DoF hand, and solve them from scratch in simulated experiments. Furthermore, with the use of a small number of human demonstrations, the sample complexity can be significantly reduced, which enables learning with sample sizes equivalent to a few hours of robot experience. The use of demonstrations result in policies that exhibit very natural movements and, surprisingly, are also substantially more robust.","medium","A5","1","A5=medium","A5=Dexterous multi-fingered hands are extremely versatile and provide a generic way to perform a multitude of tasks in human-centric environments.","A5=The expansion tests whether this adaptive mixture mechanism adds a reusable way to control which robot experience influences policy training.","A5=true","expansion_round_1","","","arxiv:1709.10087","arxiv:1709.10087","2756720844482182174","","","","","A5","false","false","false","false","A5/expansion/inspection-manifest.json | A5/expansion/raw/round1-references.json | A5/expansion/raw/round2-references.json | A5/expansion/raw/round3-references.json | A5/expansion/read-manifest.json","A5/expansion/round1-triage.jsonl"
"205","arxiv:1711.09156","11","MEDIUM","A1","Warped-Linear Models for Time Series Classification","arxiv:1711.09156","This article proposes and studies warped-linear models for time series classification. The proposed models are time-warp invariant analogues of linear models. Their construction is in line with time series averaging and extensions of k-means and learning vector quantization to dynamic time warping (DTW) spaces. The main theoretical result is that warped-linear models correspond to polyhedral classifiers in Euclidean spaces. This result simplifies the analysis of time-warp invariant models by reducing to max-linear functions. We exploit this relationship and derive solutions to the label-dependency problem and the problem of learning warped-linear models. Empirical results on time series classification suggest that warped-linear functions better trade solution quality against computation time than nearest-neighbor and prototype-based methods.","medium","A1","1","A1=medium","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Warped-Linear Models for Time Series Classification.","A1=Its adjacent-domain method may provide a transferable alignment idea, but the robot transfer path requires verification.","A1=true","expansion_round_1","","","arxiv:1711.09156","arxiv:1711.09156","6773846949439954580","","","related-similar","","A1","false","false","false","false","A1/expansion-registry.json | A1/paper-registry-complete.json","A1/expansion-triage.jsonl"
"218","arxiv:1802.06604","11","HIGH","A2","Learning High-level Representations from Demonstrations","arxiv:1802.06604","Hierarchical learning (HL) is key to solving complex sequential decision problems with long horizons and sparse rewards. It allows learning agents to break-up large problems into smaller, more manageable subtasks. A common approach to HL, is to provide the agent with a number of high-level skills that solve small parts of the overall problem. A major open question, however, is how to identify a suitable set of reusable skills. We propose a principled approach that uses human demonstrations to infer a set of subgoals based on changes in the demonstration dynamics. Using these subgoals, we decompose the learning problem into an abstract high-level representation and a set of low-level subtasks. The abstract description captures the overall problem structure, while subtasks capture desired skills. We demonstrate that we can jointly optimize over both levels of learning. We show that the resulting method significantly outperforms previous baselines on two challenging problems: the Atari 2600 game Montezuma's Revenge, and a simulated robotics problem moving the ant robot through a maze.","high","A2","1","A2=high","A2=Detects or learns semantically meaningful trajectory segments and uses them as variable-horizon action chunks or keypose-to-keypose control targets.","A2=Boundary and horizon choices determine the training unit, feedback latency, credit assignment, and compounding-error exposure in long-horizon robot learning.","A2=true","primary_assignment","Garrett Andersen, Peter Vrancx, Haitham Bou-Ammar","2018","arxiv:1802.06604","arxiv:1802.06604","4911621461968714016","cs.AI","subgoal discovery temporal abstraction demonstrations inverse dynamics robotics","search-papers","true","A2","false","false","false","false","A2/assigned-papers.json | A2/assigned-registry-inspected.json | A2/assigned-registry-inspected.jsonl | A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q16-subgoal.json","A2/assigned-abstracts.jsonl | A2/triage.jsonl"
"231","arxiv:1805.09843","11","MEDIUM","A4","Baseline Needs More Love: On Simple Word-Embedding-Based Models and Associated Pooling Mechanisms","arxiv:1805.09843","Many deep learning architectures have been proposed to model the compositionality in text sequences, requiring a substantial number of parameters and expensive computations. However, there has not been a rigorous evaluation regarding the added value of sophisticated compositional functions. In this paper, we conduct a point-by-point comparative study between Simple Word-Embedding-based Models (SWEMs), consisting of parameter-free pooling operations, relative to word-embedding-based RNN/CNN models. Surprisingly, SWEMs exhibit comparable or even superior performance in the majority of cases considered. Based upon this understanding, we propose two additional pooling strategies over learned word embeddings: (i) a max-pooling operation for improved interpretability; and (ii) a hierarchical pooling operation, which preserves spatial (n-gram) information within text sequences. We present experiments on 17 datasets encompassing three tasks: (i) (long) document classification; (ii) text sequence matching; and (iii) short text tasks, including classification and tagging. The source code and datasets can be obtained from https:// github.com/dinghanshen/SWEM.","medium","A4","1","A4=medium","A4=Uses a valuation or attribution signal to estimate the contribution of training examples to model or policy outcomes.","A4=It extends the A4 mechanism space with adjacent data-centric evidence.","A4=false","expansion_round_1","","","arxiv:1805.09843 | paper:3969792892558974765","","","","","","","A4","false","false","false","false","A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
"244","arxiv:1807.10299","11","HIGH","A2 | A8","Variational Option Discovery Algorithms","arxiv:1807.10299","We explore methods for option discovery based on variational inference and make two algorithmic contributions. First: we highlight a tight connection between variational option discovery methods and variational autoencoders, and introduce Variational Autoencoding Learning of Options by Reinforcement (VALOR), a new method derived from the connection. In VALOR, the policy encodes contexts from a noise distribution into trajectories, and the decoder recovers the contexts from the complete trajectories. Second: we propose a curriculum learning approach where the number of contexts seen by the agent increases whenever the agent's performance is strong enough (as measured by the decoder) on the current set of contexts. We show that this simple trick stabilizes training for VALOR and prior variational option discovery methods, allowing a single agent to learn many more modes of behavior than it could with a fixed context distribution. Finally, we investigate other topics related to variational option discovery, including fundamental limitations of the general approach and the applicability of learned options to downstream tasks.","high","A2 | A8","2","A2=high | A8=high","A2=Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning. | A8=Variational objectives discover temporally extended options whose latent codes predict distinct future state distributions.","A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets. | A8=Options provide skill-level units for measuring representation similarity and coverage.","A2=true | A8=true","expansion_round_1 | expansion_round_3","","2018","arxiv:1807.10299 | paperid:3485326996611326452","","","","","","","A2 | A8","false","false","false","false","A2/expansion-pool.json | A2/expansion-pool.jsonl | A8/work/expansion-round3-novel.jsonl","A2/expansion-triage.jsonl | A8/work/expansion-round3-triage.jsonl"
"257","arxiv:1810.06045","11","MEDIUM","A5","Dexterous Manipulation with Deep Reinforcement Learning: Efficient, General, and Low-Cost","arxiv:1810.06045","Dexterous multi-fingered robotic hands can perform a wide range of manipulation skills, making them an appealing component for general-purpose robotic manipulators. However, such hands pose a major challenge for autonomous control, due to the high dimensionality of their configuration space and complex intermittent contact interactions. In this work, we propose deep reinforcement learning (deep RL) as a scalable solution for learning complex, contact rich behaviors with multi-fingered hands. Deep RL provides an end-to-end approach to directly map sensor readings to actions, without the need for task specific models or policy classes. We show that contact-rich manipulation behavior with multi-fingered hands can be learned by directly training with model-free deep RL algorithms in the real world, with minimal additional assumption and without the aid of simulation. We learn a variety of complex behaviors on two different low-cost hardware platforms. We show that each task can be learned entirely from scratch, and further study how the learning process can be further accelerated by using a small number of human demonstrations to bootstrap learning. Our experiments demonstrate that complex multi-fingered manipulation skills can be learned in the real world in about 4-7 hours for most tasks, and that demonstrations can decrease this to 2-3 hours, indicating that direct deep RL training in the real world is a viable and practical alternative to simulation and model-based control. https://sites.google.com/view/deeprl-handmanipulation","medium","A5","1","A5=medium","A5=Deep RL provides an end-to-end approach to directly map sensor readings to actions, without the need for task specific models or policy classes.","A5=This adaptive mixture neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.","A5=true","expansion_round_2","","","arxiv:1810.06045","arxiv:1810.06045","2605869835387771030","","","","","A5","false","false","false","false","A5/expansion/raw/round2-references.json","A5/expansion/round2-triage.jsonl"
"270","arxiv:1811.11359","11","HIGH","A8","Unsupervised Control Through Non-Parametric Discriminative Rewards","arxiv:1811.11359","Learning to control an environment without hand-crafted rewards or expert data remains challenging and is at the frontier of reinforcement learning research. We present an unsupervised learning algorithm to train agents to achieve perceptually-specified goals using only a stream of observations and actions. Our agent simultaneously learns a goal-conditioned policy and a goal achievement reward function that measures how similar a state is to the goal state. This dual optimization leads to a co-operative game, giving rise to a learned reward function that reflects similarity in controllable aspects of the environment instead of distance in the space of observations. We demonstrate the efficacy of our agent to learn, in an unsupervised manner, to reach a diverse set of goals on three domains -- Atari, the DeepMind Control Suite and DeepMind Lab.","high","A8","1","A8=high","A8=Non-parametric discriminative rewards encourage the agent to reach distinguishable states and discover diverse controllable behaviors.","A8=It ties novelty in representation space to controllable skill coverage.","A8=true","expansion_round_3","","","arxiv:1811.11359 | paperid:8505258741385432949","","","","","","","A8","false","false","false","false","A8/work/expansion-round3-novel.jsonl","A8/work/expansion-round3-triage.jsonl"
