"pass2_index","canonical_paper_id","assigned_agent","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"1485","arxiv:2601.03509","4","HIGH","A2","Evolving Programmatic Skill Networks","arxiv:2601.03509","We study continual skill acquisition in open-ended embodied environments where an agent must construct, refine, and reuse an expanding library of executable skills. We introduce the Programmatic Skill Network (PSN), a framework in which skills are executable symbolic programs forming a compositional network that evolves through experience. PSN defines three core mechanisms instantiated via large language models: (1) for structured fault localization over skill compositions, (2) progressive optimization with maturity-aware update gating that stabilizes reliable skills while maintaining plasticity for uncertain ones, and (3) canonical structural refactoring under rollback validation that maintains network compactness. We further show that PSN's learning dynamics exhibit structural parallels to neural network training. Experiments on MineDojo and Crafter demonstrate robust skill reuse, rapid adaptation, and strong generalization across open-ended task distributions.","high","A2","1","A2=high","A2=Discovers reusable temporal structure in sequential experience for downstream decision making or policy learning.","A2=The mechanism can turn long robot experience into reusable training units, skill memories, or better-conditioned policy targets.","A2=true","expansion_round_1","","2026","arxiv:2601.03509","","","","","","","A2","false","false","false","false","A2/expansion-pool.json | A2/expansion-pool.jsonl","A2/expansion-triage.jsonl"
"1498","arxiv:2601.09163","4","HIGH","A4 | A7","CEI: A Unified Interface for Cross-Embodiment Visuomotor Policy Learning in 3D Space","arxiv:2601.09163","Robotic foundation models trained on large-scale manipulation datasets have shown promise in learning generalist policies, but they often overfit to specific viewpoints, robot arms, and especially parallel-jaw grippers due to dataset biases. To address this limitation, we propose Cross-Embodiment Interface (), a framework for cross-embodiment learning that enables the transfer of demonstrations across different robot arm and end-effector morphologies. introduces the concept of functional similarity, which is quantified using Directional Chamfer Distance. Then it aligns robot trajectories through gradient-based optimization, followed by synthesizing observations and actions for unseen robot arms and end-effectors. In experiments, transfers data and policies from a Franka Panda robot to 16 different embodiments across 3 tasks in simulation, and supports bidirectional transfer between a UR5+AG95 gripper robot and a UR5+Xhand robot across 6 real-world tasks, achieving an average transfer ratio of 82.4%. Finally, we demonstrate that can also be extended with spatial generalization and multimodal motion generation capabilities using our proposed techniques. Project website: https://cross-embodiment-interface.github.io/","high","A4 | A7","2","A4=high | A7=high","A4=Relates data composition or example properties to downstream model or policy behavior and provides a mechanism for selecting or weighting experience. | A7=Measures functional similarity in 3D, optimizes trajectory alignment, and synthesizes observations/actions for unseen arms and end-effectors.","A4=It offers a direct or transferable way to connect robot experience choices to learned policy behavior. | A7=It offers an explicit data transformation for filling embodiment coverage gaps.","A4=true | A7=true","primary_assignment","Tong Wu, Shoujie Li, Junhao Gong, Changqing Guo, Xingting Li, Shilong Mu, Wenbo Ding","2026","arxiv:2601.09163 | paper:2568641441340247093","arxiv:2601.09163","2568641441340247093","cs.RO","q37-recent-dedup","search-papers | semantic-search","foundational | recent","A4 | A7","false","true","true","false","A4/assigned-papers.json | A4/assigned-registry-inspected.jsonl | A4/assigned-registry-preinspect.jsonl | A4/canonical-registry.jsonl | A4/expansion/round3/registry.jsonl | A4/raw/q37-recent-dedup.json | A7/raw/q03-heterogeneous.json | A7/raw/q07-multitask.json | A7/raw/q08-transfer.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q30-recent-generalist.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl","A4/abstract-triage.jsonl | A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl"
"1511","arxiv:2601.12993","4","HIGH","A7","Being-H0.5: Scaling Human-Centric Robot Learning for Cross-Embodiment Generalization","arxiv:2601.12993","We introduce Being-H0.5, a foundational Vision-Language-Action (VLA) model designed for robust cross-embodiment generalization across diverse robotic platforms. While existing VLAs often struggle with morphological heterogeneity and data scarcity, we propose a human-centric learning paradigm that treats human interaction traces as a universal ""mother tongue"" for physical interaction. To support this, we present UniHand-2.0, the largest embodied pre-training recipe to date, comprising over 35,000 hours of multimodal data across 30 distinct robotic embodiments. Our approach introduces a Unified Action Space that maps heterogeneous robot controls into semantically aligned slots, enabling low-resource robots to bootstrap skills from human data and high-resource platforms. Built upon this human-centric foundation, we design a unified sequential modeling and multi-task pre-training paradigm to bridge human demonstrations and robotic execution. Architecturally, Being-H0.5 utilizes a Mixture-of-Transformers design featuring a novel Mixture-of-Flow (MoF) framework to decouple shared motor primitives from specialized embodiment-specific experts. Finally, to make cross-embodiment policies stable in the real world, we introduce Manifold-Preserving Gating for robustness under sensory shift and Universal Async Chunking to universalize chunked control across embodiments with different latency and control profiles. We empirically demonstrate that Being-H0.5 achieves state-of-the-art results on simulated benchmarks, such as LIBERO (98.9%) and RoboCasa (53.9%), while also exhibiting strong cross-embodiment capabilities on five robotic platforms.","high","A7","1","A7=high","A7=Maps human and robot controls into unified semantic slots while separating shared motor primitives from embodiment-specific experts.","A7=It offers a large-scale mechanism for converting abundant human data into cross-embodiment robot coverage.","A7=true","primary_assignment","Hao Luo, Ye Wang, Wanpeng Zhang, Sipeng Zheng, Ziheng Xi, Chaoyi Xu, Haiweng Xu, Haoqi Yuan, Chi Zhang, Yiqing Wang, Yicheng Feng, Zongqing Lu","2026","arxiv:2601.12993","arxiv:2601.12993","129058456457832974","cs.RO","","search-papers","foundational | recent","A7","false","true","true","false","A7/raw/q03-heterogeneous.json | A7/raw/q07-multitask.json | A7/raw/q08-transfer.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q31-recent-heterogeneous.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl","A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl"
"1524","arxiv:2601.17287","4","MEDIUM","A1","Real-Time Synchronized Interaction Framework for Emotion-Aware Humanoid Robots","arxiv:2601.17287","As humanoid robots increasingly introduced into social scene, achieving emotionally synchronized multimodal interaction remains a significant challenges. To facilitate the further adoption and integration of humanoid robots into service roles, we present a real-time framework for NAO robots that synchronizes speech prosody with full-body gestures through three key innovations: (1) A dual-channel emotion engine where large language model (LLM) simultaneously generates context-aware text responses and biomechanically feasible motion descriptors, constrained by a structured joint movement library; (2) Duration-aware dynamic time warping for precise temporal alignment of speech output and kinematic motion keyframes; (3) Closed-loop feasibility verification ensuring gestures adhere to NAO's physical joint limits through real-time adaptation. Evaluations show 21% higher emotional alignment compared to rule-based systems, achieved by coordinating vocal pitch (arousal-driven) with upper-limb kinematics while maintaining lower-body stability. By enabling seamless sensorimotor coordination, this framework advances the deployment of context-aware social robots in dynamic applications such as personalized healthcare, interactive education, and responsive customer service platforms.","medium","A1","1","A1=medium","A1=The framework uses duration-aware DTW to align speech prosody and humanoid motion keyframes with closed-loop feasibility checks.","A1=Speech-motion synchronization is an adjacent demonstration of duration-aware multimodal timing in a real robot, but transfer is indirect.","A1=true","primary_assignment","","","arxiv:2601.17287","arxiv:2601.17287","3962880500727714015","","q01-direct","search-papers","","A1","false","false","false","false","A1/assigned-papers.json | A1/inspection-manifest.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q01-direct.json","A1/assigned-abstracts.jsonl | A1/triage.jsonl"
"1537","arxiv:2601.21570","4","MEDIUM","A4","From Digital to Physical: Digital Agents as Autonomous Coaches for Physical Intelligence","arxiv:2601.21570","The field of Embodied AI is witnessing a rapid evolution toward general-purpose robotic systems, fueled by high-fidelity simulation and large-scale data collection. However, this scaling capability remains severely bottlenecked by a reliance on labor-intensive manual oversight from intricate reward shaping to hyperparameter tuning across heterogeneous backends. Inspired by LLMs' success in software automation and science discovery, we introduce EmboCoach-Bench, a benchmark evaluating the capacity of LLM agents to autonomously engineer embodied policies. Spanning 32 expert-curated RL and IL tasks, our framework posits executable code as the universal interface. We move beyond static generation to assess a dynamic closed-loop workflow, where agents leverage environment feedback to iteratively draft, debug, and optimize solutions, spanning improvements from physics-informed reward design to policy architectures such as diffusion policies. Extensive evaluations yield three critical insights: (1) autonomous agents can qualitatively surpass human-engineered baselines by 26.5% in average success rate; (2) agentic workflow with environment feedback effectively strengthens policy development and substantially narrows the performance gap between open-source and proprietary models; and (3) agents exhibit self-correction capabilities for pathological engineering cases, successfully resurrecting task performance from near-total failures through iterative simulation-in-the-loop debugging. Ultimately, this work establishes a foundation for self-evolving embodied intelligence, accelerating the paradigm shift from labor-intensive manual tuning to scalable, autonomous engineering in embodied AI field.","medium","A4","1","A4=medium","A4=Uses a valuation or attribution signal to estimate the contribution of training examples to model or policy outcomes.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning.","A4=false","expansion_round_1","","2026","arxiv:2601.21570 | paper:5526233672338390587","arxiv:2601.21570","5526233672338390587","","","search-papers","recent","A4","false","false","false","false","A4/expansion/round4/registry.jsonl | A7/raw/q35-recent-coverage.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
"1550","arxiv:2602.00678","4","MEDIUM","A4","Toward Reliable Sim-to-Real Predictability for MoE-based Robust Quadrupedal Locomotion","arxiv:2602.00678","Reinforcement learning has shown strong promise for quadrupedal agile locomotion, even with proprioception-only sensing. In practice, however, sim-to-real gap and reward overfitting in complex terrains can produce policies that fail to transfer, while physical validation remains risky and inefficient. To address these challenges, we introduce a unified framework encompassing a Mixture-of-Experts (MoE) locomotion policy for robust multi-terrain representation with RoboGauge, a predictive assessment suite that quantifies sim-to-real transferability. The MoE policy employs a gated set of specialist experts to decompose latent terrain and command modeling, achieving superior deployment robustness and generalization via proprioception alone. RoboGauge further provides multi-dimensional proprioception-based metrics via sim-to-sim tests over terrains, difficulty levels, and domain randomizations, enabling reliable MoE policy selection without extensive physical trials. Experiments on a Unitree Go2 demonstrate robust locomotion on unseen challenging terrains, including snow, sand, stairs, slopes, and 30 cm obstacles. In dedicated high-speed tests, the robot reaches 4 m/s and exhibits an emergent narrow-width gait associated with improved stability at high velocity.","medium","A4","1","A4=medium","A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning.","A4=false","expansion_round_1","","","arxiv:2602.00678 | paper:3264590251357595656","","","","","","","A4","false","false","false","false","A4/expansion/round4/registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
"1563","arxiv:2602.03920","4","HIGH","A3","How Users Understand Robot Foundation Model Performance through Task Success Rates and Beyond","arxiv:2602.03920","Robot Foundation Models (RFMs) represent a promising approach to developing general-purpose home robots. Given the broad capabilities of RFMs, users will inevitably ask an RFM-based robot to perform tasks that the RFM was not trained or evaluated on. In these cases, it is crucial that users understand the risks associated with attempting novel tasks due to the relatively high cost of failure. Furthermore, an informed user who understands an RFM's capabilities will know what situations and tasks the robot can handle. In this paper, we study how non-roboticists interpret performance information","high","A3","1","A3=high","A3=The paper develops or evaluates How Users Understand Robot Foundation Model Performance through Task Success Rates and Beyond, offering a mechanism related to failure detection, correction, attribution, or robot-data use.","A3=The mechanism is plausibly transferable to the Program A experience-to-policy loop and merits follow-up.","A3=true","expansion_round_3","","2026","arxiv:2602.03920","","","","","firecrawl research related-papers","","A3","false","false","false","false","A3/paper-registry.json | A3/round3-registry.json","A3/round3-triage.jsonl"
"1576","arxiv:2602.07256","4","MEDIUM","A4","Graph homophily booster: Reimagining the role of discrete features in heterophilic graph learning","arxiv:2602.07256","Graph neural networks (GNNs) have emerged as a powerful tool for modeling graph-structured data. However, existing GNNs often struggle with heterophilic graphs, where connected nodes tend to have dissimilar features or labels. While numerous methods have been proposed to address this challenge, they primarily focus on architectural designs without directly targeting the root cause of the heterophily problem. These approaches still perform even worse than the simplest MLPs on challenging heterophilic datasets. For instance, our experiments show that 21 latest GNNs still fall behind the MLP on the Actor dataset. This critical challenge calls for an innovative approach to addressing graph heterophily beyond architectural designs. To bridge this gap, we propose and study a new and unexplored paradigm: directly increasing the graph homophily via a carefully designed graph transformation. In this work, we present a simple yet effective framework called GRAPHITE to address graph heterophily. To the best of our knowledge, this work is the first method that explicitly transforms the graph to directly improve the graph homophily. Stemmed from the exact definition of homophily, our proposed GRAPHITE creates feature nodes to facilitate homophilic message passing between nodes that share similar features. Furthermore, we both theoretically and empirically show that our proposed GRAPHITE significantly increases the homophily of originally heterophilic graphs, with only a slight increase in the graph size. Extensive experiments on challenging datasets demonstrate that our proposed GRAPHITE significantly outperforms state-of-the-art methods on heterophilic graphs while achieving comparable accuracy with state-of-the-art methods on homophilic graphs.","medium","A4","1","A4=medium","A4=Provides adjacent evidence about how data composition affects learning outcomes.","A4=It extends the A4 mechanism space with adjacent data-centric evidence.","A4=true","expansion_round_1","","","arxiv:2602.07256 | paper:3077702040641500147","","","","","","","A4","false","false","false","false","A4/expansion/round3/registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
"1589","arxiv:2602.10793","4","HIGH","A1","Semi-Supervised Cross-Domain Imitation Learning","arxiv:2602.10793","Cross-domain imitation learning (CDIL) accelerates policy learning by transferring expert knowledge across domains, which is valuable in applications where the collection of expert data is costly. Existing methods are either supervised, relying on proxy tasks and explicit alignment, or unsupervised, aligning distributions without paired data, but often unstable. We introduce the Semi-Supervised CDIL (SS-CDIL) setting and propose the first algorithm for SS-CDIL with theoretical justification. Our method uses only offline data, including a small number of target expert demonstrations and some unlabeled imperfect trajectories. To handle domain discrepancy, we propose a novel cross-domain loss function for learning inter-domain state-action mappings and design an adaptive weight function to balance the source and target knowledge. Experiments on MuJoCo and Robosuite show consistent gains over the baselines, demonstrating that our approach achieves stable and data-efficient policy learning with minimal supervision. Our code is available at https://github.com/NYCU-RL-Bandits-Lab/CDIL.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for Semi-Supervised Cross-Domain Imitation Learning.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_1","","","arxiv:2602.10793","arxiv:2602.10793","2959649268782175219","","","related-citers","","A1","false","false","false","false","A1/expansion-inspection-manifest.json | A1/expansion-registry.json | A1/paper-registry-complete.json","A1/expansion-triage.jsonl"
"1602","arxiv:2602.13764","4","HIGH","A7","MOTIF: Learning Action Motifs for Few-shot Cross-Embodiment Transfer","arxiv:2602.13764","While vision-language-action (VLA) models have advanced generalist robotic learning, cross-embodiment transfer remains challenging due to kinematic heterogeneity and the high cost of collecting sufficient real-world demonstrations to support fine-tuning. Existing cross-embodiment policies typically rely on shared-private architectures, which suffer from limited capacity of private parameters and lack explicit adaptation mechanisms. To address these limitations, we introduce MOTIF for efficient few-shot cross-embodiment transfer that decouples embodiment-agnostic spatiotemporal patterns, termed action motifs, from heterogeneous action data. Specifically, MOTIF first learns unified motifs via vector quantization with progress-aware alignment and embodiment adversarial constraints to ensure temporal and cross-embodiment consistency. We then design a lightweight predictor that predicts these motifs from real-time inputs to guide a flow-matching policy, fusing them with robot-specific states to enable action generation on new embodiments. Evaluations across both simulation and real-world environments validate the superiority of MOTIF, which significantly outperforms strong baselines in few-shot transfer scenarios by 6.5% in simulation and 43.7% in real-world settings. Code is available at https://github.com/buduz/MOTIF.","high","A7","1","A7=high","A7=Vector-quantizes progress-aware, embodiment-adversarial action motifs and combines them with target-specific state for few-shot policy transfer.","A7=It isolates reusable temporal behavior units as a way to organize heterogeneous trajectories.","A7=true","primary_assignment","Heng Zhi, Wentao Tan, Lei Zhu, Fengling Li, Jingjing Li, Guoli Yang, Heng Tao Shen","2026","arxiv:2602.13764","arxiv:2602.13764","3712635476799143226","cs.AI | cs.RO","q11-human-robot","search-papers","foundational | recent","A7","false","true","true","false","A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q11-human-robot.json | A7/raw/q03-heterogeneous.json | A7/raw/q27-cross-embodiment-foundation.json | A7/raw/q31-recent-heterogeneous.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl","A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl"
"1615","arxiv:2602.17259","4","HIGH","A7","FRAPPE: Infusing World Modeling into Generalist Policies via Multiple Future Representation Alignment","arxiv:2602.17259","Enabling VLA models to predict environmental dynamics, known as world modeling, has been recognized as essential for improving robotic reasoning and generalization. However, current approaches face two main issues: 1. The training objective forces models to over-emphasize pixel-level reconstruction, which constrains semantic learning and generalization 2. Reliance on predicted future observations during inference often leads to error accumulation. To address these challenges, we introduce Future Representation Alignment via Parallel Progressive Expansion (FRAPPE). Our method adopts a two-stage fine-tuning strategy: In the mid-training phase, the model learns to predict the latent representations of future observations; In the post-training phase, we expand the computational workload in parallel and align the representation simultaneously with multiple different visual foundation models. By significantly improving fine-tuning efficiency and reducing dependence on action-annotated data, FRAPPE provides a scalable and data-efficient pathway to enhance world-awareness in generalist robotic policies. Experiments on the RoboTwin benchmark and real-world tasks demonstrate that FRAPPE outperforms state-of-the-art approaches and shows strong generalization in long-horizon and unseen scenarios.","high","A7","1","A7=high","A7=Enabling VLA models to predict environmental dynamics, known as world modeling, has been recognized as essential for improving robotic reasoning and generalization.","A7=It expands or measures task, environment, object, or observation coverage for more robust behavior.","A7=true","expansion_round_1","","","arxiv:2602.17259","","","","","citers","","A7","false","false","false","false","A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl","A7/work/expansion-triage.jsonl"
"1628","arxiv:2602.21302","4","HIGH","A6","Learning Dynamic Rope Manipulation Using Task-Level Iterative Learning Control","arxiv:2602.21302","We introduce a Task-Level Iterative Learning Control method for dynamic manipulation of ropes. We demonstrate this method on a non-planar rope manipulation task called the flying knot. Using a single human demonstration and a simplified rope model, the method learns directly on hardware without reliance on large amounts of demonstration data or massive amounts of simulation. At each iteration, the algorithm inverts a model of the robot and rope by solving a quadratic program to propagate task-space errors into action updates. We evaluate performance across 7 different kinds of ropes, including chain, latex surgical tubing, and braided and twisted ropes, ranging in thicknesses of 7--25 mm and densities of 0.013--0.5 kg/m. Learning achieves a 100% success rate within 10 trials on all ropes. Furthermore, the method can successfully transfer between most rope types in 2--5 trials. https://flying-knots.github.io","high","A6","1","A6=high","A6=Estimates demonstration quality or latent expertise to filter, weight, or optimize learning from mixed-quality experience.","A6=Offers a reusable mechanism for converting sequential experience into better policy or data decisions.","A6=true","expansion_round_1","","","arxiv:2602.21302","arxiv:2602.21302","6332740856304183869","","","related-papers","","A6","false","false","false","false","A6/expansion/canonical-pool.jsonl","A6/expansion/triage.jsonl"
"1641","arxiv:2603.02139","4","HIGH","A7","Rethinking Camera Choice: An Empirical Study on Fisheye Camera Properties in Robotic Manipulation","arxiv:2603.02139","The adoption of fisheye cameras in robotic manipulation, driven by their exceptionally wide Field of View (FoV), is rapidly outpacing a systematic understanding of their downstream effects on policy learning. This paper presents the first comprehensive empirical study to bridge this gap, rigorously analyzing the properties of wrist-mounted fisheye cameras for imitation learning. Through extensive experiments in both simulation and the real world, we investigate three critical research questions: spatial localization, scene generalization, and hardware generalization. Our investigation reveals that: (1) The wide FoV significantly enhances spatial localization, but this benefit is critically contingent on the visual complexity of the environment. (2) Fisheye-trained policies, while prone to overfitting in simple scenes, unlock superior scene generalization when trained with sufficient environmental diversity. (3) While naive cross-camera transfer leads to failures, we identify the root cause as scale overfitting and demonstrate that hardware generalization performance can be improved with a simple Random Scale Augmentation (RSA) strategy. Collectively, our findings provide concrete, actionable guidance for the large-scale collection and effective use of fisheye datasets in robotic learning. More results and videos are available on https://robo-fisheye.github.io/","high","A7","1","A7=high","A7=The adoption of fisheye cameras in robotic manipulation, driven by their exceptionally wide Field of View (FoV), is rapidly outpacing a systematic understanding of their downstream effects on policy learning.","A7=It expands or measures task, environment, object, or observation coverage for more robust behavior.","A7=true","expansion_round_1","","","arxiv:2603.02139","","","","","citers","","A7","false","false","false","false","A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl","A7/work/expansion-triage.jsonl"
"1654","arxiv:2603.06280","4","HIGH","A7","SuperSuit: An Isomorphic Bimodal Interface for Scalable Mobile Manipulation","arxiv:2603.06280","High-quality, long-horizon demonstrations are essential for embodied AI, yet acquiring such data for tightly coupled wheeled mobile manipulators remains a fundamental bottleneck. Unlike fixed-base systems, mobile manipulators require continuous coordination between SE(2) locomotion and precise manipulation, exposing limitations in existing teleoperation and wearable interfaces. We present SuperSuit, a bimodal data acquisition framework that supports both robot-in-the-loop teleoperation and active demonstration under a shared kinematic interface. Both modalities produce structurally identical joint-space trajectories, enabling direct data mixing without modifying downstream policies. For locomotion, SuperSuit maps natural human stepping to continuous planar base velocities, eliminating discrete command switches. For manipulation, it employs a strictly isomorphic wearable arm in both modes, while policy training is formulated in a shift-invariant delta-joint representation to mitigate calibration offsets and structural compliance without inverse kinematics. Real-world experiments on long-horizon mobile manipulation tasks show 2.6× higher demonstration throughput in active mode compared to a teleoperation baseline, comparable policy performance when substituting teleoperation data with active demonstrations at fixed dataset size, and monotonic performance improvement as active data volume increases. These results indicate that consistent kinematic representations across collection modalities enable scalable data acquisition for long-horizon mobile manipulation.","high","A7","1","A7=high","A7=High-quality, long-horizon demonstrations are essential for embodied AI, yet acquiring such data for tightly coupled wheeled mobile manipulators remains a fundamental bottleneck.","A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift.","A7=true","expansion_round_1","","","arxiv:2603.06280","","","","","citers","","A7","false","false","false","false","A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl","A7/work/expansion-triage.jsonl"
"1667","arxiv:2603.10422","4","MEDIUM","A4","World2Act: Latent Action Post-Training from World Model Dynamics","arxiv:2603.10422","World Models (WMs) offer a promising mechanism for post-training Vision-Language-Action (VLA) policies by providing dynamics priors that improve generalization under task and scene variation. However, most WM-based post-training methods rely on pixel-space supervision, making policies sensitive to visual artifacts introduced by imperfect WM rollouts. We present World2Act, a latent-space post-training framework that transfers WM dynamics to the VLA policy without pixel-space supervision. World2Act operates in two stages: 1) it induces a shared video-action latent space by contrastively aligning WM-dynamics latents with action embeddings, and 2) it post-trains the VLA by guiding policy action representations toward WM-imagined dynamics rather than decoded pixels. Built on GR00T-N1.6, World2Act delivers absolute success-rate gains of up to +2.5% on simulation benchmarks (RoboCasa, LIBERO, Bridge-SIMPLER) and +6.7% on a real robot over finetuned VLA baselines. Notably, it outperforms pixel-space WM supervision by up to +6.0%, including on LIBERO where pixel supervision degrades the baseline, suggesting that latent WM dynamics offer a more stable WM-based post-training alternative to pixel-space transfer.","medium","A4","1","A4=medium","A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning.","A4=true","expansion_round_1","","","arxiv:2603.10422 | paper:832066034830078513","","","","","","","A4","false","false","false","false","A4/expansion/round3/registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
"1680","arxiv:2603.13788","4","HIGH","A1","ST-VLA: Enabling 4D-Aware Spatiotemporal Understanding for General Robot Manipulation","arxiv:2603.13788","Robotic manipulation in open-world environments requires reasoning across semantics, geometry, and long-horizon action dynamics. Existing hierarchical Vision-Language-Action (VLA) frameworks typically use 2D representations to connect high-level reasoning with low-level control, but lack depth awareness and temporal consistency, limiting robustness in complex 3D scenes. We propose ST-VLA, a hierarchical VLA framework using a unified 3D-4D representation to bridge perception and action. ST-VLA converts 2D guidance into 3D trajectories and generates smooth spatial masks that capture 4D spatio-temporal context, providing a stable interface between semantic reasoning and continuous control. To enable effective learning of such representations, we introduce ST-Human, a large-scale human manipulation dataset with 14 tasks and 300k episodes, annotated with 2D, 3D, and 4D supervision via a semi-automated pipeline. Using ST-Human, we train ST-VLM, a spatio-temporal vision-language model that generates spatially grounded and temporally coherent 3D representations to guide policy execution. The smooth spatial masks focus on task-relevant geometry and stabilize latent representations, enabling online replanning and long-horizon reasoning. Experiments on RLBench and real-world manipulation tasks show that significantly outperforms state-of-the-art baselines, improving zero-shot success rates by 44.6% and 30.3%. These results demonstrate that offloading spatio-temporal reasoning to VLMs with unified 3D-4D representations substantially improves robustness and generalization for open-world robotic manipulation. Project website: https://oucx117.github.io/ST-VLA/.","high","A1","1","A1=high","A1=ST-VLA uses unified 3D–4D representations and smooth spatial masks to maintain temporally coherent geometry between semantic reasoning and control.","A1=4D representations can bridge high-level task descriptions to action execution across long horizons and changing views.","A1=true","primary_assignment","","","arxiv:2603.13788","arxiv:2603.13788","7496112588672496423","","q18-phase","search-papers","","A1","false","false","false","false","A1/assigned-papers.json | A1/inspection-manifest.json | A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q18-phase.json","A1/assigned-abstracts.jsonl | A1/triage.jsonl"
"1693","arxiv:2603.21539","4","HIGH","A3 | A4","Stochastic Trajectory Influence Functions for LQR: Joint Sensitivity Through Dynamics and Noise Covariance","arxiv:2603.21539","We present a three-level influence hierarchy for data valuation in stochastic LQR. At the model level, the trajectory influence surrogate k := H⁻¹gk approximates the leave-one-trajectory parameter shift. At the control level with fixed covariance, the usual fixed-noise score is obtained by composing k with the Riccati gradient of (P(θ)Σ). At the stochastic control level, the plug-in cost depends additionally on the residual covariance estimate W, so removing a trajectory perturbs the cost through both the dynamics and the covariance channels. We derive an exact leave-one-trajectory decompositi","high","A3 | A4","2","A3=high | A4=medium","A3=Stochastic trajectory influence functions attribute LQR outcomes jointly through dynamics and noise covariance. | A4=Uses a valuation or attribution signal to estimate the contribution of training examples to model or policy outcomes.","A3=The method extends attribution toward temporal and stochastic control consequences. | A4=It extends the A4 mechanism space with adjacent data-centric evidence.","A3=true | A4=false","expansion_round_1 | expansion_round_3","Jiachen Li | Shihao Li | Soovadeep Bakshi | Jiamin Xu | Dongmei Chen","2026","arxiv:2603.21539 | paper:9117678293695043778","","","cs.SY | eess.SY","","firecrawl research related-papers","","A3","false","false","false","true","A3/paper-registry.json | A3/round3-evidence-index.json | A3/round3-registry.json | A4/expansion/round2/registry.jsonl | A4/expansion/round5/registry.jsonl","A3/round3-triage.jsonl | A4/expansion/all-new-expansion-triage.jsonl"
