"pass2_index","canonical_paper_id","assigned_agent","first_pass_classification","source_lane","paper_name","id","abstract","triage_label","lanes","lane_count","triage_labels_by_lane","mechanisms_by_lane","why_it_matters_by_lane","follow_up_by_lane","corpus_stages","authors","year","source_ids","primary_id","paper_id","categories","queries","discovery_methods","designations","primary_readers","metadata_verified_any","body_inspected_any","evidence_read_any","triage_disagreement","source_registry_paths","source_triage_paths"
"1588","arxiv:2602.10458","3","MEDIUM","A5","Found-RL: foundation model-enhanced reinforcement learning for autonomous driving","arxiv:2602.10458","Reinforcement Learning (RL) has emerged as a dominant paradigm for end-to-end autonomous driving (AD). However, RL suffers from sample inefficiency and a lack of semantic interpretability in complex scenarios. Foundation Models, particularly Vision-Language Models (VLMs), can mitigate this by offering rich, context-aware knowledge, yet their high inference latency hinders deployment in high-frequency RL training loops. To bridge this gap, we present Found-RL, a platform tailored to efficiently enhance RL for AD using foundation models. A core innovation is the asynchronous batch inference framework, which decouples heavy VLM reasoning from the simulation loop, effectively resolving latency bottlenecks to support real-time learning. We introduce diverse supervision mechanisms: Value-Margin Regularization (VMR) and Advantage-Weighted Action Guidance (AWAG) to effectively distill expert-like VLM action suggestions into the RL policy. Additionally, we adopt high-throughput CLIP for dense reward shaping. We address CLIP's dynamic blindness via Conditional Contrastive Action Alignment, which conditions prompts on discretized speed/command and yields a normalized, margin-based bonus from context-specific action-anchor scoring. Found-RL provides an end-to-end pipeline for fine-tuned VLM integration and shows that a lightweight RL model can achieve near-VLM performance compared with billion-parameter VLMs while sustaining real-time inference (approx. 500 FPS). Code, data, and models will be publicly available at https://github.com/ys-qu/found-rl.","medium","A5","1","A5=medium","A5=However, RL suffers from sample inefficiency and a lack of semantic interpretability in complex scenarios.","A5=This weighting neighbor tests whether the expansion adds a reusable mechanism for controlling robot experience in policy training.","A5=true","expansion_round_2","","","arxiv:2602.10458","arxiv:2602.10458","3597251663767946375","","","","","A5","false","false","false","false","A5/expansion/raw/round2-citers.json","A5/expansion/round2-triage.jsonl"
"1601","arxiv:2602.13718","3","HIGH","A1","HybridFlow: A Two-Step Generative Policy for Robotic Manipulation","arxiv:2602.13718","Limited by inference latency, existing robot manipulation policies lack sufficient real-time interaction capability with the environment. Although faster generation methods such as flow matching are gradually replacing diffusion methods, researchers are pursuing even faster generation suitable for interactive robot control. MeanFlow, as a one-step variant of flow matching, has shown strong potential in image generation, but its precision in action generation does not meet the stringent requirements of robotic manipulation. We therefore propose HybridFlow, a 3-stage method with 2-NFE: Global Jump in MeanFlow mode, ReNoise for distribution alignment, and Local Refine in ReFlow mode. This method balances inference speed and generation quality by leveraging the rapid advantage of MeanFlow one-step generation while ensuring action precision with minimal generation steps. Through real-world experiments, HybridFlow outperforms the 16-step Diffusion Policy by 15--25% in success rate while reducing inference time from 152ms to 19ms (8× speedup, ∼52Hz); it also achieves 70.0% success on unseen-color OOD grasping and 66.3% on deformable object folding. We envision HybridFlow as a practical low-latency method to enhance real-world interaction capabilities of robotic manipulation policies.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for HybridFlow: A Two-Step Generative Policy for Robotic Manipulation.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_2","","","arxiv:2602.13718","arxiv:2602.13718","3707839407077832969","","","related-papers-round2","","A1","false","false","false","false","A1/expansion-round2-registry.json | A1/paper-registry-complete.json","A1/expansion-round2-triage.jsonl"
"1614","arxiv:2602.17206","3","HIGH","A1","SoftDTW-CUDA-Torch: Memory-Efficient GPU-Accelerated Soft Dynamic Time Warping for PyTorch","arxiv:2602.17206","We present softdtw-cuda-torch, an open-source PyTorch library for computing Soft Dynamic Time Warping (SoftDTW) on GPUs. Our implementation addresses three key limitations of existing GPU implementations of SoftDTW: a hard sequence-length cap of 1024, numerical instability in the backward pass for small smoothing parameters, and excessive GPU memory consumption from materializing pairwise distance tensors. We introduce (1) tiled anti-diagonal kernel execution that removes the sequence-length constraint, (2) a log-space back-ward pass that prevents floating-point overflow, and (3) a fused distance-computation mode that eliminates the O(BN M ) intermediate distance tensor, achieving up to 98% memory reduction compared to prior work. The library supports arbitrary sequence lengths, full PyTorch autograd integration, and Soft-DTW Barycenter computation. Code is available at https://github.com/BGU-CS-VIL/sdtw-cuda-torch.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for SoftDTW-CUDA-Torch: Memory-Efficient GPU-Accelerated Soft Dynamic Time Warping for PyTorch.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_1","","","arxiv:2602.17206","arxiv:2602.17206","6772537711166709981","","","related-citers","","A1","false","false","false","false","A1/expansion-registry.json | A1/paper-registry-complete.json","A1/expansion-triage.jsonl"
"1627","arxiv:2602.21013","3","MEDIUM","A4","Notes-to-Self: Scratchpad Augmented VLAs for Memory Dependent Manipulation Tasks","arxiv:2602.21013","Many dexterous manipulation tasks are non-markovian in nature, yet little attention has been paid to this fact in the recent upsurge of the vision-language-action (VLA) paradigm. Although they are successful in bringing internet-scale semantic understanding to robotics, existing VLAs are primarily ""stateless"" and struggle with memory-dependent long horizon tasks. In this work, we explore a way to impart both spatial and temporal memory to a VLA by incorporating a language scratchpad. The scratchpad makes it possible to memorize task-specific information, such as object positions, and it allows the model to keep track of a plan and progress towards subgoals within that plan. We evaluate this approach on a split of memory-dependent tasks from the ClevrSkills environment, on MemoryBench, as well as on a challenging real-world pick-and-place task. We show that incorporating a language scratchpad significantly improves generalization on these tasks for both non-recurrent and recurrent models.","medium","A4","1","A4=medium","A4=Connects trajectory or demonstration choice to downstream policy learning, behavior, or offline-RL utility.","A4=It is directly or plausibly transferable to selecting robot experience for policy learning.","A4=false","expansion_round_1","","","arxiv:2602.21013 | paper:6957931964033169182","","","","","","","A4","false","false","false","false","A4/expansion/round4/registry.jsonl","A4/expansion/all-new-expansion-triage.jsonl"
"1640","arxiv:2603.02115","3","HIGH","A6","Robometer: Scaling General-Purpose Robotic Reward Models via Trajectory Comparisons","arxiv:2603.02115","General-purpose robot reward models are typically trained to predict absolute task progress from expert demonstrations, providing only local, frame-level supervision. While effective for expert demonstrations, this paradigm scales poorly to large-scale robotics datasets where failed and suboptimal trajectories are abundant and assigning dense progress labels is ambiguous. We introduce Robometer, a scalable reward modeling framework that combines intra-trajectory progress supervision with inter-trajectory preference supervision. Robometer is trained with a dual objective: a frame-level progress loss that anchors reward magnitude on expert data, and a trajectory-comparison preference loss that imposes global ordering constraints across trajectories of the same task, enabling effective learning from both real and augmented failed trajectories. To support this formulation at scale, we curate RBM-1M, a reward-learning dataset comprising over one million trajectories spanning diverse robot embodiments and tasks, including substantial suboptimal and failure data. Across benchmarks and real-world evaluations, Robometer learns more generalizable reward functions than prior methods and improves robot learning performance across a diverse set of downstream applications. Code, model weights, and videos at https://robometer.github.io/.","high","A6","1","A6=high","A6=Learns or supplies recovery, correction, retry, repair, or replanning behavior from failed or perturbed executions.","A6=Makes failure states informative for robust execution and for deciding what corrective data to collect next.","A6=true","expansion_round_1","","2026","arxiv:2603.02115","arxiv:2603.02115","4584501003080664393","","q01-direct-failed-recovery | q04-direct-failure-aware-data | q07-syn-subsequences | q13-mech-reward-preference","related-papers","false","A3","false","false","false","false","A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q12-compression.json | A2/raw/q42-2024-2025-subsequence.json | A3/paper-registry.json | A3/raw/q24-recent-quality.txt | A5/canonical-pool.jsonl | A5/expansion/raw/round2-citers.json | A5/paper-registry.json | A6/expansion/canonical-pool.jsonl | A6/raw-retrieval/q01-direct-failed-recovery.json | A6/raw-retrieval/q04-direct-failure-aware-data.json | A6/raw-retrieval/q07-syn-subsequences.json | A6/raw-retrieval/q13-mech-reward-preference.json | A6/work/canonical-pool.jsonl | A7/raw/q32-recent-scaling.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q02-direct.json | A8/work/canonical-pool.jsonl | A8/work/expansion-pool.jsonl","A6/expansion/triage.jsonl"
"1653","arxiv:2603.05670","3","HIGH","A5 | A7 | A8","TransMASK: Masked State Representation through Learned Transformation","arxiv:2603.05670","Humans train robots to complete tasks in one environment, and expect robots to perform those same tasks in new environments. As humans, we know which aspects of the environment (i.e., the state) are relevant to the task. But there are also things that do not matter; e.g., the color of the table or the presence of clutter in the background. Ideally, the robot's policy learns to ignore these irrelevant state components. Achieving this invariance improves generalization: the robot knows not to factor irrelevant variables into its control decisions, making the policy more robust to environment changes. In this paper we therefore propose a self-supervised method to learn a mask which, when multiplied by the observed state, transforms that state into a latent representation that is biased towards relevant elements. Our method -- which we call TransMASK -- can be combined with a variety of imitation learning frameworks (such as diffusion policies) without any additional labels or alterations to the loss function. To achieve this, we recognize that the learned policy updates to better match the human's true policy. This true policy only depends on the relevant parts of the state; hence, as the gradients pass back through the learned policy and our proposed mask, they increase the value for elements that cause the robot to better imitate the human. We can therefore train TransMASK at the same time as we learn the policy. By normalizing the magnitude of each row in TransMASK, we force the mask to align with the Jacobian of the expert policy: columns that correspond to relevant states have large magnitudes, while columns for irrelevant states approach zero magnitude. We compare our approach to other methods that extract relevant states for downstream imitation learning. See our project website: https://collab.me.vt.edu/TransMASK/","high","A5 | A7 | A8","3","A5=medium | A7=high | A8=high","A5=Humans train robots to complete tasks in one environment, and expect robots to perform those same tasks in new environments. | A7=Humans train robots to complete tasks in one environment, and expect robots to perform those same tasks in new environments. | A8=A learned transformation predicts masked state components to force representations to encode dynamics-relevant structure.","A5=The expansion tests whether this adaptive mixture mechanism adds a reusable way to control which robot experience influences policy training. | A7=It helps diagnose or reduce behavior-distribution mismatch and spurious dependence under deployment shift. | A8=It offers a self-supervised way to score whether a representation captures information needed for action and state prediction.","A5=true | A7=true | A8=true","expansion_round_1","","","arxiv:2603.05670 | paperid:3454566144229056718","arxiv:2603.05670","3454566144229056718","","","citers | related-papers","","A5 | A7 | A8","false","false","false","true","A5/expansion/raw/round1-citers.json | A7/work/expansion-read-manifest.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl | A8/work/expansion-novel.jsonl | A8/work/expansion-pool.jsonl","A5/expansion/round1-triage.jsonl | A7/work/expansion-triage.jsonl | A8/work/expansion-triage.jsonl"
"1666","arxiv:2603.09741","3","HIGH","A1","ENIGMA-360: An Ego-Exo Dataset for Human Behavior Understanding in Industrial Scenarios","arxiv:2603.09741","Understanding human behavior from complementary egocentric (ego) and exocentric (exo) points of view enables the development of systems that can support workers in industrial environments and enhance their safety. However, progress in this area is hindered by the lack of datasets capturing both views in realistic industrial scenarios. To address this gap, we propose ENIGMA-360, a new ego-exo dataset acquired in a real industrial scenario. The dataset is composed of 180 egocentric and 180 exocentric procedural videos temporally synchronized offering complementary information of the same scene. The 360 videos have been labeled with temporal and spatial annotations, enabling the study of different aspects of human behavior in industrial domain. We provide baseline experiments for 3 foundational tasks for human behavior understanding: 1) Temporal Action Segmentation, 2) Keystep Recognition and 3) Egocentric Human-Object Interaction Detection, showing the limits of state-of-the-art approaches on this challenging scenario. These results highlight the need for new models capable of robust ego-exo understanding in real-world environments. We publicly release the dataset and its annotations at https://fpv-iplab.github.io/ENIGMA-360/.","high","A1","1","A1=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for ENIGMA-360: An Ego-Exo Dataset for Human Behavior Understanding in Industrial Scenarios.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training.","A1=true","expansion_round_1","","","arxiv:2603.09741","arxiv:2603.09741","6320764400594930505","","","related-citers","","A1","false","false","false","false","A1/expansion-registry.json | A1/paper-registry-complete.json","A1/expansion-triage.jsonl"
"1679","arxiv:2603.13708","3","MEDIUM","A4","RSEdit: Text-Guided Image Editing for Remote Sensing","arxiv:2603.13708","In this paper, we explore text-guided image editing in the remote sensing domain using generative modeling. We propose , a collection of models from U-Net to DiT with various configurations. Specifically, we present the first comprehensive study of conditioning strategies for building image editing models from off-the-shelf text-to-image ones. Our experiments show that achieves the best instruction-faithful edits while preserving geospatial structure. We release the code at https://github.com/Bili-Sakura/RSEdit-Preview and checkpoints at https://huggingface.co/collections/BiliSakura/rsedit.","medium","A4","1","A4=medium","A4=Connects trajectory or dataset composition to downstream policy or model behavior.","A4=It provides adjacent evidence for data-efficient training intelligence.","A4=false","expansion_round_1","","","arxiv:2603.13708 | paper:7503712413045177055","","","","","related-paper-expansion","","A4","false","false","false","false","A4/expansion/expansion-registry.jsonl","A4/expansion/expansion-triage.jsonl"
"1692","arxiv:2603.19199","3","HIGH","A1 | A7","FASTER: Rethinking Real-Time Flow VLAs","arxiv:2603.19199","Real-time execution is crucial for deploying Vision-Language-Action (VLA) models in the physical world. Existing asynchronous inference methods primarily optimize trajectory smoothness, but neglect the critical latency in reacting to environmental changes. By rethinking the notion of reaction in action chunking policies, this paper presents a systematic analysis of the factors governing reaction time. We show that reaction time follows a uniform distribution determined jointly by the Time to First Action (TTFA) and the execution horizon. Moreover, we reveal that the standard practice of applying a constant schedule in flow-based VLAs can be inefficient and forces the system to complete all sampling steps before any movement can start, forming the bottleneck in reaction latency. To overcome this issue, we propose Fast Action Sampling for ImmediaTE Reaction (FASTER). By introducing a Horizon-Aware Schedule, FASTER adaptively prioritizes near-term actions during flow sampling, compressing the denoising of the immediate reaction by tenfold (e.g., in π0.5 and X-VLA) into a single step, while preserving the quality of long-horizon trajectory. Coupled with a streaming client-server pipeline, FASTER substantially reduces the effective reaction latency on real robots, especially when deployed on consumer-grade GPUs. Real-world experiments, including a highly dynamic table tennis task, prove that FASTER unlocks substantially improved real-time responsiveness for generalist policies, enabling rapid generation of accurate and smooth trajectories.","high","A1 | A7","2","A1=high | A7=high","A1=The paper develops or evaluates a temporal correspondence, synchronization, delay, or sequence-representation mechanism for FASTER: Rethinking Real-Time Flow VLAs. | A7=Real-time execution is crucial for deploying Vision-Language-Action (VLA) models in the physical world.","A1=Its mechanism is a plausible transfer to multimodal robot experience, action-observation alignment, or temporally aware policy training. | A7=It expands or measures task, environment, object, or observation coverage for more robust behavior.","A1=true | A7=true","expansion_round_1","","","arxiv:2603.19199","arxiv:2603.19199","3183297137730665025","","","citers | related-citers","","A1","false","false","false","false","A1/expansion-inspection-manifest.json | A1/expansion-registry.json | A1/paper-registry-complete.json | A7/work/expansion-registry.json | A7/work/expansion-registry.jsonl","A1/expansion-triage.jsonl | A7/work/expansion-triage.jsonl"
"1705","arxiv:2604.03037","3","HIGH","A5","ARM: Advantage Reward Modeling for Long-Horizon Manipulation","arxiv:2604.03037","Long-horizon robotic manipulation remains challenging for reinforcement learning (RL) because sparse rewards provide limited guidance for credit assignment. Practical policy improvement thus relies on richer intermediate supervision, such as dense progress rewards, which are costly to obtain and ill-suited to non-monotonic behaviors such as backtracking and recovery. To address this, we propose Advantage Reward Modeling (ARM), a framework that shifts from hard-to-quantify absolute progress to estimating relative advantage. We introduce a cost-effective tri-state labeling strategy -- Progressive, Regressive, and Stagnant -- that reduces human cognitive overhead while ensuring high cross-annotator consistency. By training on these intuitive signals, ARM enables automated progress annotation for both complete demonstrations and fragmented DAgger-style data. Integrating ARM into an offline RL pipeline allows for adaptive action-reward reweighting, effectively filtering suboptimal samples. Our approach achieves a 99.4% success rate on a challenging long-horizon towel-folding task, demonstrating improved stability and data efficiency over current VLA baselines with near-zero human intervention during policy training.","high","A5","1","A5=high","A5=To address this, we propose Advantage Reward Modeling (ARM), a framework that shifts from hard-to-quantify absolute progress to estimating relative advantage.","A5=It informs how contribution weights can align training with quality, advantage, density, or task importance in the robot experience-to-policy loop.","A5=true","primary_assignment","Yiming Mao, Zixi Yu, Weixin Mao, Yinhao Li, Qirui Hu, Zihan Lan, Minzhao Zhu, Hua Chen","2026","arxiv:2604.03037 | paper:865580360297157854","arxiv:2604.03037","paper:865580360297157854","cs.AI | cs.CV | cs.RO","16 | 6","search-papers","general","A5","false","false","false","false","A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q07-synonyms.json | A2/raw/q20-sparse-reward.json | A4/canonical-registry.jsonl | A4/raw/q12-remove-trajectories.json | A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json","A5/assigned-abstracts.jsonl"
"1718","arxiv:2604.15938","3","HIGH","A5","VADF: Vision-Adaptive Diffusion Policy Framework for Efficient Robotic Manipulation","arxiv:2604.15938","Diffusion policies are becoming mainstream in robotic manipulation but suffer from hard negative class imbalance due to uniform sampling and lack of sample difficulty awareness, leading to slow training convergence and frequent inference timeout failures. We propose VADF (Vision-Adaptive Diffusion Policy Framework), a vision-driven dual-adaptive framework that significantly reduces convergence steps and achieves early success in inference, with model-agnostic design enabling seamless integration into any diffusion policy architecture. During training, we introduce Adaptive Loss Network (ALN), a lightweight MLP-based loss predictor that quantifies per-step sample difficulty in real time. Guided by hard negative mining, it performs weighted sampling to prioritize high-loss regions, enabling adaptive weight updates and faster convergence. In inference, we design the Hierarchical Vision Task Segmenter (HVTS), which decomposes high-level task instructions into multi-stage low-level sub-instructions based on visual input. It adaptively segments action sequences into simple and complex subtasks by assigning shorter noise schedules with longer direct execution sequences to simple actions, and longer noise steps with shorter execution sequences to complex ones, thereby dramatically reducing computational overhead and significantly improving the early success rate.","high","A5","1","A5=high","A5=Diffusion policies are becoming mainstream in robotic manipulation but suffer from hard negative class imbalance due to uniform sampling and lack of sample difficulty awareness, leading to slow training convergence and frequent inference timeout failures.","A5=It offers a transferable way to focus updates on difficult, rare, or confusable examples while exposing the risk of amplifying noise.","A5=true","primary_assignment","Xinglei Yu, Zhenyang Liu, Shufeng Nan, Simo Wu, Yanwei Fu","","arxiv:2604.15938 | paper:8214799405811397525","","paper:8214799405811397525","cs.RO","72","search-papers","recent","A5","false","false","false","false","A5/assigned-papers.json | A5/canonical-pool.jsonl | A5/evidence-ledger.jsonl | A5/inspection-manifest.json | A5/paper-registry.json | A5/read-manifest.json","A5/assigned-abstracts.jsonl"
"1731","arxiv:2605.01544","3","HIGH","A3","An Efficient Metric for Data Quality Measurement in Imitation Learning","arxiv:2605.01544","Imitation learning (IL) has seen remarkable progress, yet field deployment of IL-powered robots remains hindered by the challenge of out-of-distribution (OOD) scenarios. Fine-tuning pre-trained policies with end-user demonstrations collected in deployment environments is a promising strategy to address this challenge. However, end-user demonstrations are frequently of poor quality, characterized by excessive corrective motions, oscillations, and abrupt adjustments that degrade both learned and fine-tuned policy performance. Existing automated approaches for curating demonstration data require","high","A3","1","A3=high","A3=A lightweight metric scores end-user demonstrations using motion defects such as corrections, oscillations, and abrupt adjustments.","A3=It directly targets scalable pre-training quality estimation for deployment-collected robot data.","A3=true","primary_assignment","Noushad Sojib | Momotaz Begum","2026","arxiv:2605.01544","arxiv:2605.01544","2422072650335842074","cs.RO","q01-direct | q05-quality-scoring | q06-trajectory-quality","firecrawl research search-papers","false","A3","false","false","false","false","A2/canonical-pool.json | A2/canonical-pool.jsonl | A2/raw/q21-bad-segments.json | A3/assigned-papers.json | A3/evidence-index.json | A3/paper-registry.json | A3/raw/q01-direct.txt | A3/raw/q05-quality-scoring.txt | A3/raw/q06-trajectory-quality.txt | A4/canonical-registry.jsonl | A4/raw/q01-direct.json | A4/raw/q33-recent-robot.json | A4/raw/q38-recent-coreset.json | A8/raw/q09-mechanism.json | A8/work/canonical-pool.jsonl","A3/abstract-triage.jsonl"
"1744","arxiv:2605.20811","3","HIGH","A7","Demo-JEPA: Joint-Embedding Predictive Architecture for One-shot Cross-Embodiment Imitation","arxiv:2605.20811","Robotic imitation learning is often treated as reproducing demonstrated actions, but actions are inherently embodiment-specific. When demonstrations come from humans or robots with different morphology, kinematics, or action spaces, this action-centric view requires shared action spaces, heuristic retargeting, or large-scale multi-embodiment co-training. We instead view demonstrations as implicit specifications of future goals: the target agent should infer what state the demonstrator is trying to realize, rather than how the demonstrator executes it. We propose Demo-JEPA, a cross-embodiment imitation framework that decouples demonstration intent from embodiment-specific execution. Built on a JEPA-based world model, Demo-JEPA translates source visual demonstrations into target-compatible future latent trajectories in a shared predictive representation space. The target agent then uses these latent trajectories as subgoals and realizes them through planning under its own learned forward dynamics. Because Demo-JEPA avoids action-level correspondence and requires only visual demonstrations plus the target agent's own interaction experience, it supports flexible imitation across heterogeneous embodiments. Experiments on RLBench and real-world manipulation tasks show that Demo-JEPA matches specialized in-domain planners and generalizes to unseen tasks and embodiment configurations where prior methods fail.","high","A7","1","A7=high","A7=Maps visual demonstrations into shared future latent trajectories and lets each target embodiment realize them with its own dynamics.","A7=It demonstrates how intent-level coverage can replace direct action correspondence across embodiments.","A7=true","primary_assignment","Jingyang He, Guangrun Li, Jieyu Zhang, Chengkai Hou, Zhengping Che, Shanghang Zhang","2026","arxiv:2605.20811","arxiv:2605.20811","7449242363637890492","cs.RO","q11-human-robot","search-papers","recent","A7","false","true","true","false","A1/paper-registry-complete.json | A1/paper-registry.json | A1/raw/q11-human-robot.json | A7/raw/q03-heterogeneous.json | A7/raw/q38-shared-policy.json | A7/work/assigned-papers.json | A7/work/assigned-papers.jsonl | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/read-manifest.json | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl","A7/work/abstract-triage.jsonl | A7/work/assigned-abstracts.jsonl"
"1757","arxiv:2606.04708","3","HIGH","A8","VISTA: Vision-Grounded and Physics-Validated Adaptation of UMI data for VLA Training","arxiv:2606.04708","Universal Manipulation Interface (UMI) enables scalable real-world robot data collection without hardware-specific teleoperation, yet leveraging UMI data to train large-scale Vision-Language-Action (VLA) models remains fundamentally challenging. We identify two critical mismatches: wrist-mounted fisheye views, with severe radial distortion and local gripper-centric perspectives, are out-of-distribution for pretrained VLMs; and human-collected trajectories frequently violate kinematic limits, incur collisions, or exceed controller bandwidth, teaching VLA policies physically infeasible actions. To address the challenges, we present VISTA, a framework that bridges this dual gap through three synergistic components. (i) UMI-VQA, the first large-scale VQA dataset tailored to wrist-mounted fisheye observations, aligns VLM representations to the distorted visual regime via auxiliary vision-language supervision. (ii) A systematic physical-validation pipeline performs a data-completeness pre-check and scores each valid trajectory for trajectory continuity, self-collision risk, and execution fidelity before it enters training. (iii) A two-stage co-training recipe jointly learns vision-language grounding on UMI-VQA and action prediction on validated trajectories. Our experiments empirically show that incorporating UMI-VQA consistently improves downstream policy performance, and that physical-validation scores are strongly predictive of deployment success. On diverse simulation and real-world manipulation tasks, VISTA significantly outperforms strong baselines including π0.5, LingBot-VLA, and Wall-X. We release the physical-validation pipeline, UMI-VQA, validated trajectory data, and the pre-trained model for the community.","high","A8","1","A8=high","A8=It adapts distorted human-collected visual data with auxiliary grounding and scores trajectories for completeness, continuity, collisions, and execution fidelity before training.","A8=It links representation alignment and physical validity scores to whether collected trajectories predict deployment success.","A8=true","primary_assignment","","2026","arxiv:2606.04708","arxiv:2606.04708","4264930226721549444","","A8 | q26-recent","search-papers","recent","A3","false","false","false","false","A3/paper-registry.json | A3/raw/q24-recent-quality.txt | A3/raw/q25-recent-vla.txt | A5/canonical-pool.jsonl | A5/paper-registry.json | A8/raw/q26-recent.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl","A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl"
"1770","arxiv:2606.15514","3","HIGH","A8","Reinforcement Learning-Guided Retrieval with Soft Fusion for Robust Multimodal Imitation Learning under Missing Modalities","arxiv:2606.15514","Robotic systems perceive the world through multiple input modalities -- including visual camera streams and natural language instructions -- and must select appropriate actions based on these signals. However, assuming the permanent availability of all input devices is unrealistic, as sensors may fail, become occluded, or drop out entirely during deployment. Robust handling of such missing-modality scenarios is therefore essential for real-world robot operation. This paper introduces RL4IL, a reinforcement learning guided method for imitation learning that selects the most suitable action for a given observation by identifying the most relevant expert demonstrations from a training library. A reinforcement learning policy, trained via Proximal Policy Optimisation over Breadth-First Search candidate sets, ranks candidate demonstrations and a soft cross-attention fusion head aggregates their action signals to produce the final prediction. When a modality is missing at inference time, a dedicated per-modality RL retrieval policy identifies donor demonstrations from the training library, and a soft imputation head reconstructs the missing embedding via cross-attention over the top-ranked donors -- without requiring any retraining of the system. Experiments on three LIBERO benchmark suites demonstrate that RL4IL substantially outperforms state-of-the-art imitation learning methods under sensor dropout conditions, while requiring no policy network training. The code can be found at https://github.com/h-ismkhan/Reinforcement-Learning-via-kNN-for-Robotic-Learning-with-Missing-Camera","high","A8","1","A8=high","A8=An RL retrieval policy ranks donor demonstrations and fuses their embeddings and actions to handle missing input modalities without retraining.","A8=It directly tests similarity-based reuse of a demonstration library under observation uncertainty and sensor dropout.","A8=true","primary_assignment","","","arxiv:2606.15514","arxiv:2606.15514","1947274157565656853","","A8 | q05-synonyms","search-papers","","A8","false","false","false","false","A8/raw/q05-synonyms.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl","A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl"
"1783","arxiv:2606.23617","3","HIGH","A8","RECALL: Recovery Experience Collection for Active Lifelong Learning in Vision-Language-Action Models","arxiv:2606.23617","Vision-Language-Action (VLA) models are commonly fine-tuned through passive imitation learning, where additional demonstrations are collected for tasks where the policy performs poorly. This approach incurs several downsides: it requires the robot to fail before data collection is triggered, provides little guidance about which states require supervision, and wastes demonstrator effort on redundant parts of the task where the policy already performs well. In this paper, we propose an active, continual learning paradigm for VLAs. We demonstrate that active, uncertainty-guided data collection leads to more efficient fine-tuning than when using passively-collected demonstrations. However, we also find that fine-tuning only on actively-collected recovery data leads to catastrophic forgetting. We evaluate techniques for continual learning, including replay-based data mixing and elastic weight consolidation, and identify tradeoffs between plasticity to uncertainty-guided recovery data and retention of previously learned behaviors. Overall, our work contributes an empirical study of active continual learning for autoregressive VLAs, establishing that uncertainty-guided recovery demonstrations can improve adaptation efficiency while also revealing open challenges when targeted new data is incorporated into large robot policies.","high","A8","1","A8=high","A8=It triggers uncertainty-guided recovery demonstrations at weak states and mixes replay or elastic-weight consolidation to limit catastrophic forgetting.","A8=It directly addresses what a lifelong robot should collect next and the training tradeoff between targeted adaptation and retention.","A8=true","primary_assignment","","2026","arxiv:2606.23617","arxiv:2606.23617","2979027912599204902","","A8 | q03-direct | q25-recent","search-papers","recent","A3","false","false","false","false","A3/paper-registry.json | A3/raw/q18-active-learning.txt | A4/canonical-registry.jsonl | A4/raw/q13-harmful-demo.json | A5/canonical-pool.jsonl | A5/paper-registry.json | A6/raw-retrieval/q01-direct-failed-recovery.json | A6/raw-retrieval/q30-recent-fail-recovery.json | A6/raw-retrieval/q32-recent-vla-recovery.json | A6/work/canonical-pool.jsonl | A7/raw/q10-mixture-balance.json | A7/work/paper-registry.json | A7/work/paper-registry.jsonl | A7/work/verified-paper-registry.json | A7/work/verified-paper-registry.jsonl | A8/raw/q03-direct.json | A8/raw/q25-recent.json | A8/work/assigned-papers.json | A8/work/canonical-pool.jsonl","A8/work/abstract-triage.jsonl | A8/work/assigned-abstracts.jsonl"
